Genome	KO	DRAMPresent	METABOLICPresent	METABOLICHitCount	PresencePattern
SGB_019	K00943	true	true	1	Both
SGB_019	K00948	true	true	1	Both
SGB_019	K00965	true	true	1	Both
SGB_019	K00966	true	true	1	Both
SGB_019	K00973	true	true	1	Both
SGB_019	K01001	true	true	1	Both
SGB_019	K01007	true	true	1	Both
SGB_019	K01251	true	true	1	Both
SGB_019	K01439	true	true	1	Both
SGB_019	K01480	false	true	1	METABOLIC only
SGB_019	K01520	false	true	1	METABOLIC only
SGB_019	K01588	true	true	1	Both
SGB_019	K01591	true	true	1	Both
SGB_019	K01595	true	true	1	Both
SGB_019	K01596	true	true	1	Both
SGB_019	K01601	true	false	0	DRAM only
SGB_019	K01611	true	true	1	Both
SGB_019	K01622	true	true	1	Both
SGB_019	K01677	true	true	1	Both
SGB_019	K01689	true	true	1	Both
SGB_019	K01704	true	true	1	Both
SGB_019	K01710	true	true	1	Both
SGB_019	K01714	true	true	1	Both
SGB_019	K01733	true	true	3	Both
SGB_019	K01737	true	true	2	Both
SGB_019	K01756	true	true	1	Both
SGB_019	K01784	true	true	1	Both
SGB_019	K01790	true	true	1	Both
SGB_019	K01799	true	true	2	Both
SGB_019	K01803	true	true	1	Both
SGB_019	K01807	true	true	1	Both
SGB_019	K01848	true	true	1	Both
SGB_019	K01849	true	true	1	Both
SGB_019	K01905	true	true	5	Both
SGB_019	K01916	true	true	1	Both
SGB_019	K01923	true	true	1	Both
SGB_019	K01933	true	true	1	Both
SGB_019	K01937	true	true	1	Both
SGB_019	K01939	true	true	1	Both
SGB_019	K01945	true	true	1	Both
SGB_019	K01951	true	true	2	Both
SGB_019	K01960	true	true	1	Both
SGB_019	K02107	true	true	1	Both
SGB_019	K02117	true	true	1	Both
SGB_019	K02118	true	true	1	Both
SGB_019	K02119	true	true	1	Both
SGB_019	K02120	true	true	1	Both
SGB_019	K02121	true	true	1	Both
SGB_019	K02122	true	true	1	Both
SGB_019	K02123	true	true	1	Both
SGB_019	K02124	true	true	1	Both
SGB_019	K02171	true	true	1	Both
SGB_019	K02227	true	true	1	Both
SGB_019	K02502	false	true	1	METABOLIC only
SGB_019	K02626	true	true	1	Both
SGB_019	K03151	true	true	2	Both
SGB_019	K03154	true	true	1	Both
SGB_019	K03170	true	true	1	Both
SGB_019	K03186	true	true	1	Both
SGB_019	K03431	true	true	2	Both
SGB_019	K03465	true	true	1	Both
SGB_019	K03517	true	true	1	Both
SGB_019	K03635	true	true	1	Both
SGB_019	K03637	true	true	1	Both
SGB_019	K03638	true	true	1	Both
SGB_019	K03639	true	true	1	Both
SGB_019	K03738	true	true	5	Both
SGB_019	K03750	true	true	2	Both
SGB_019	K05606	true	true	1	Both
SGB_019	K05826	true	true	1	Both
SGB_019	K05884	true	true	1	Both
SGB_019	K06001	true	true	1	Both
SGB_019	K06215	true	true	1	Both
SGB_019	K06859	true	true	1	Both
SGB_019	K06863	true	true	2	Both
SGB_019	K06981	true	true	1	Both
SGB_019	K06982	true	true	1	Both
SGB_019	K08093	false	true	1	METABOLIC only
SGB_019	K08094	false	true	1	METABOLIC only
SGB_019	K08289	true	true	1	Both
SGB_019	K08681	true	true	1	Both
SGB_019	K08963	true	true	1	Both
SGB_019	K09128	true	true	1	Both
SGB_019	K09722	true	true	1	Both
SGB_019	K09735	true	true	1	Both
SGB_019	K09903	true	true	1	Both
SGB_019	K10961	false	true	5	METABOLIC only
SGB_019	K11261	true	true	1	Both
SGB_019	K11389	true	true	1	Both
SGB_019	K11529	true	true	1	Both
SGB_019	K11645	true	true	1	Both
SGB_019	K12901	false	true	1	METABOLIC only
SGB_019	K12902	false	true	1	METABOLIC only
SGB_019	K13038	true	true	1	Both
SGB_019	K13319	false	true	1	METABOLIC only
SGB_019	K13332	false	true	1	METABOLIC only
SGB_019	K13787	true	true	1	Both
SGB_019	K13831	true	true	1	Both
SGB_019	K14373	false	true	1	METABOLIC only
SGB_019	K15635	true	true	1	Both
SGB_019	K15967	false	true	1	METABOLIC only
SGB_019	K16149	true	true	1	Both
SGB_019	K17828	true	true	1	Both
SGB_019	K18237	true	true	1	Both
SGB_019	K18532	true	true	1	Both
SGB_019	K18931	true	true	1	Both
SGB_019	K19221	true	true	1	Both
SGB_019	K19650	false	true	1	METABOLIC only
SGB_019	K19858	false	true	1	METABOLIC only
SGB_019	K20812	true	true	1	Both
SGB_019	K21056	true	true	1	Both
SGB_019	K22451	true	true	1	Both
SGB_019	K22699	true	true	1	Both
SGB_019	K23264	true	true	1	Both
SGB_019	K23265	true	true	1	Both
SGB_019	K23269	true	true	1	Both
SGB_019	K25517	true	true	1	Both
SGB_019	K25518	true	true	1	Both
SGB_020	K00003	true	true	1	Both
SGB_020	K00012	true	true	1	Both
SGB_020	K00013	true	true	1	Both
SGB_020	K00014	true	true	1	Both
SGB_020	K00021	true	true	1	Both
SGB_020	K00029	true	true	1	Both
SGB_020	K00031	true	true	1	Both
SGB_020	K00033	true	true	1	Both
SGB_020	K00058	true	true	1	Both
SGB_020	K00059	true	true	1	Both
SGB_020	K00074	true	true	1	Both
SGB_020	K00077	true	true	1	Both
SGB_020	K00088	true	true	1	Both
SGB_020	K00133	true	true	1	Both
SGB_020	K00135	true	true	1	Both
SGB_020	K00150	true	true	1	Both
SGB_020	K00166	true	true	1	Both
SGB_020	K00167	true	true	1	Both
SGB_020	K00169	false	true	1	METABOLIC only
SGB_020	K00174	true	true	2	Both
SGB_020	K00175	true	true	2	Both
SGB_020	K00239	true	true	1	Both
SGB_020	K00241	true	true	1	Both
SGB_020	K00249	true	true	2	Both
SGB_020	K00252	true	true	1	Both
SGB_020	K00254	true	true	1	Both
SGB_020	K00278	true	true	1	Both
SGB_020	K00282	true	true	1	Both
SGB_020	K00283	true	true	1	Both
SGB_020	K00318	true	true	1	Both
SGB_020	K00320	true	true	1	Both
SGB_020	K00330	true	true	1	Both
SGB_020	K00340	true	true	1	Both
SGB_020	K00341	true	true	1	Both
SGB_020	K00343	true	true	1	Both
SGB_020	K00382	true	true	1	Both
SGB_020	K00435	false	true	1	METABOLIC only
SGB_020	K00525	true	true	2	Both
SGB_020	K00526	true	true	1	Both
SGB_020	K00549	true	true	1	Both
SGB_020	K00600	true	true	2	Both
SGB_020	K00602	false	true	1	METABOLIC only
SGB_020	K00605	true	true	1	Both
SGB_020	K00606	true	true	1	Both
SGB_020	K00609	true	true	1	Both
SGB_020	K00610	true	true	1	Both
SGB_020	K00625	false	true	1	METABOLIC only
SGB_020	K00640	true	true	1	Both
SGB_020	K00641	true	true	1	Both
SGB_020	K00757	true	true	1	Both
SGB_020	K00762	true	true	1	Both
SGB_020	K00764	true	true	1	Both
SGB_020	K00765	true	true	1	Both
SGB_020	K00766	true	true	2	Both
SGB_020	K00767	true	true	1	Both
SGB_020	K00789	true	true	1	Both
SGB_020	K00796	true	true	2	Both
SGB_020	K00798	true	true	1	Both
SGB_020	K00800	true	true	1	Both
SGB_020	K00817	true	true	1	Both
SGB_020	K00820	true	true	1	Both
SGB_020	K00836	true	true	1	Both
SGB_020	K00869	true	true	1	Both
SGB_020	K00872	true	true	1	Both
SGB_020	K00873	true	true	1	Both
SGB_020	K00874	false	true	1	METABOLIC only
SGB_020	K00927	true	true	1	Both
SGB_020	K00939	true	true	1	Both
SGB_020	K00940	true	true	1	Both
SGB_020	K00943	true	true	1	Both
SGB_020	K00948	true	true	1	Both
SGB_020	K01007	true	true	1	Both
SGB_020	K01077	true	true	1	Both
SGB_020	K01079	true	true	1	Both
SGB_020	K01251	true	true	1	Both
SGB_020	K01465	true	true	1	Both
SGB_020	K01468	true	true	1	Both
SGB_020	K01479	true	true	1	Both
SGB_020	K01480	true	true	1	Both
SGB_020	K01492	true	true	1	Both
SGB_020	K01496	true	true	1	Both
SGB_020	K01499	true	true	1	Both
SGB_020	K01556	true	true	1	Both
SGB_020	K01588	true	true	1	Both
SGB_020	K01589	true	true	1	Both
SGB_020	K01591	true	true	1	Both
SGB_020	K01595	true	true	1	Both
SGB_020	K01613	true	true	1	Both
SGB_020	K01636	true	true	1	Both
SGB_020	K01641	true	true	1	Both
SGB_020	K01657	true	true	1	Both
SGB_020	K01658	true	true	2	Both
SGB_020	K01661	true	true	1	Both
SGB_020	K01679	true	true	1	Both
SGB_020	K01689	true	true	1	Both
SGB_020	K01695	true	true	1	Both
SGB_020	K01696	true	true	1	Both
SGB_020	K01698	true	true	1	Both
SGB_020	K01712	true	true	1	Both
SGB_020	K01714	true	true	1	Both
SGB_020	K01719	true	true	1	Both
SGB_020	K01733	true	true	3	Both
SGB_020	K01736	true	true	1	Both
SGB_020	K01737	true	true	2	Both
SGB_020	K01739	false	true	1	METABOLIC only
SGB_020	K01745	true	true	1	Both
SGB_020	K01749	true	true	1	Both
SGB_020	K01754	true	true	1	Both
SGB_020	K01755	true	true	1	Both
SGB_020	K01756	true	true	1	Both
SGB_020	K01758	true	true	1	Both
SGB_020	K01760	true	true	2	Both
SGB_020	K01803	true	true	1	Both
SGB_020	K01807	true	true	1	Both
SGB_020	K01814	true	true	1	Both
SGB_020	K01817	true	true	1	Both
SGB_020	K01823	true	true	1	Both
SGB_020	K01845	true	true	1	Both
SGB_020	K01846	true	true	1	Both
SGB_020	K01848	true	true	1	Both
SGB_020	K01849	true	true	1	Both
SGB_020	K01895	true	true	1	Both
SGB_020	K01897	true	true	1	Both
SGB_020	K01902	true	true	1	Both
SGB_020	K01903	true	true	1	Both
SGB_020	K01905	false	true	1	METABOLIC only
SGB_020	K01911	true	true	1	Both
SGB_020	K01916	true	true	1	Both
SGB_020	K01933	true	true	1	Both
SGB_020	K01937	true	true	1	Both
SGB_020	K01939	true	true	1	Both
SGB_020	K01940	true	true	1	Both
SGB_020	K01945	true	true	1	Both
SGB_020	K01951	true	true	3	Both
SGB_020	K02107	true	true	1	Both
SGB_020	K02118	true	true	1	Both
SGB_020	K02119	true	true	1	Both
SGB_020	K02120	true	true	1	Both
SGB_020	K02121	true	true	1	Both
SGB_020	K02122	true	true	1	Both
SGB_020	K02123	true	true	1	Both
SGB_020	K02124	true	true	1	Both
SGB_020	K02224	true	true	1	Both
SGB_020	K02227	true	true	1	Both
SGB_020	K02230	true	true	1	Both
SGB_020	K02232	true	true	1	Both
SGB_020	K02257	true	true	1	Both
SGB_020	K02259	true	true	1	Both
SGB_020	K02274	true	true	1	Both
SGB_020	K02275	false	true	1	METABOLIC only
SGB_020	K02276	true	true	1	Both
SGB_020	K02291	true	true	2	Both
SGB_020	K02303	true	true	1	Both
SGB_020	K02492	true	true	1	Both
SGB_020	K02500	true	true	1	Both
SGB_020	K02501	true	true	1	Both
SGB_020	K02548	true	true	1	Both
SGB_020	K02549	true	true	1	Both
SGB_020	K02551	true	true	1	Both
SGB_020	K02552	true	true	1	Both
SGB_020	K02626	true	true	1	Both
SGB_020	K03151	true	true	1	Both
SGB_020	K03154	true	true	1	Both
SGB_020	K03394	true	true	1	Both
SGB_020	K03399	true	true	1	Both
SGB_020	K03465	true	true	1	Both
SGB_020	K03517	true	true	1	Both
SGB_020	K03635	true	true	1	Both
SGB_020	K03637	true	true	1	Both
SGB_020	K03638	true	true	1	Both
SGB_020	K03639	true	true	1	Both
SGB_020	K03644	true	true	1	Both
SGB_020	K03750	true	true	2	Both
SGB_020	K03787	true	true	1	Both
SGB_020	K03795	true	true	2	Both
SGB_020	K03841	true	true	1	Both
SGB_020	K04093	true	true	1	Both
SGB_020	K04518	true	true	1	Both
SGB_020	K04835	true	true	1	Both
SGB_020	K05308	true	true	1	Both
SGB_020	K05606	true	true	1	Both
SGB_020	K05934	true	true	1	Both
SGB_020	K05936	true	true	1	Both
SGB_020	K06042	true	true	1	Both
SGB_020	K06215	true	true	1	Both
SGB_020	K06981	true	true	1	Both
SGB_020	K06982	true	true	1	Both
SGB_020	K06998	true	true	2	Both
SGB_020	K07130	true	true	1	Both
SGB_020	K08681	true	true	1	Both
SGB_020	K09162	false	true	1	METABOLIC only
SGB_020	K09460	false	true	5	METABOLIC only
SGB_020	K09722	true	true	1	Both
SGB_020	K09735	true	true	1	Both
SGB_020	K09903	true	true	1	Both
SGB_020	K10961	false	true	12	METABOLIC only
SGB_020	K11175	false	true	1	METABOLIC only
SGB_020	K11176	true	true	1	Both
SGB_020	K11263	true	true	1	Both
SGB_020	K11645	true	true	1	Both
SGB_020	K11754	false	true	1	METABOLIC only
SGB_020	K11780	true	true	1	Both
SGB_020	K11781	true	true	1	Both
SGB_020	K12634	false	true	2	METABOLIC only
SGB_020	K13038	true	true	1	Both
SGB_020	K14373	false	true	3	METABOLIC only
SGB_020	K14374	false	true	1	METABOLIC only
SGB_020	K14654	true	true	1	Both
SGB_020	K15016	true	true	1	Both
SGB_020	K15633	true	true	1	Both
SGB_020	K15967	false	true	3	METABOLIC only
SGB_020	K16001	false	true	1	METABOLIC only
SGB_020	K16306	true	true	1	Both
SGB_020	K16869	true	true	1	Both
SGB_020	K17942	true	true	1	Both
SGB_020	K18237	true	true	1	Both
SGB_020	K18532	true	true	1	Both
SGB_020	K18978	true	true	1	Both
SGB_020	K19221	true	true	1	Both
SGB_020	K19243	true	true	1	Both
SGB_020	K19268	true	true	1	Both
SGB_020	K19312	true	true	1	Both
SGB_020	K19650	false	true	6	METABOLIC only
SGB_020	K19741	false	true	1	METABOLIC only
SGB_020	K19889	false	true	2	METABOLIC only
SGB_020	K21225	false	true	5	METABOLIC only
SGB_020	K22093	false	true	1	METABOLIC only
SGB_020	K22225	true	true	2	Both
SGB_020	K22226	true	true	1	Both
SGB_020	K22568	true	true	1	Both
SGB_020	K22699	true	true	1	Both
SGB_020	K22798	false	true	3	METABOLIC only
SGB_020	K23264	true	true	1	Both
SGB_020	K23265	true	true	1	Both
SGB_020	K23269	true	true	1	Both
SGB_020	K24560	false	true	1	METABOLIC only
SGB_020	K25033	true	true	1	Both
SGB_020	K26208	true	true	1	Both
SGB_020	K26210	true	true	1	Both
SGB_021	K00003	true	true	1	Both
SGB_021	K00013	true	true	1	Both
SGB_021	K00014	false	true	1	METABOLIC only
SGB_021	K00024	true	true	1	Both
SGB_021	K00033	true	true	1	Both
SGB_021	K00036	true	true	1	Both
SGB_021	K00052	true	true	2	Both
SGB_021	K00053	true	true	1	Both
SGB_021	K00058	true	true	1	Both
SGB_021	K00059	true	true	3	Both
SGB_021	K00077	true	true	2	Both
SGB_021	K00088	true	true	1	Both
SGB_021	K00099	true	true	1	Both
SGB_021	K00128	true	true	1	Both
SGB_021	K00133	true	true	1	Both
SGB_021	K00134	true	true	1	Both
SGB_021	K00135	true	true	1	Both
SGB_021	K00145	true	true	1	Both
SGB_021	K00147	true	true	1	Both
SGB_021	K00148	true	true	1	Both
SGB_021	K00163	true	true	1	Both
SGB_021	K00174	true	true	1	Both
SGB_021	K00175	true	true	1	Both
SGB_021	K00200	true	true	1	Both
SGB_021	K00202	true	true	1	Both
SGB_021	K00208	true	true	1	Both
SGB_021	K00215	true	true	1	Both
SGB_021	K00230	true	true	1	Both
SGB_021	K00231	true	true	1	Both
SGB_021	K00239	true	true	1	Both
SGB_021	K00240	true	true	1	Both
SGB_021	K00241	true	true	1	Both
SGB_021	K00254	true	true	1	Both
SGB_021	K00275	true	true	1	Both
SGB_021	K00278	true	true	1	Both
SGB_021	K00282	true	true	1	Both
SGB_021	K00283	true	true	1	Both
SGB_021	K00286	true	true	2	Both
SGB_021	K00287	true	true	1	Both
SGB_021	K00297	true	true	1	Both
SGB_021	K00300	true	true	1	Both
SGB_021	K00363	false	true	1	METABOLIC only
SGB_021	K00366	true	true	1	Both
SGB_021	K00381	true	true	1	Both
SGB_021	K00382	true	true	2	Both
SGB_021	K00390	true	true	1	Both
SGB_021	K00392	false	true	1	METABOLIC only
SGB_021	K00404	false	true	1	METABOLIC only
SGB_021	K00405	false	true	1	METABOLIC only
SGB_021	K00406	true	true	1	Both
SGB_021	K00425	true	true	1	Both
SGB_021	K00426	true	true	1	Both
SGB_021	K00435	true	true	1	Both
SGB_021	K00525	true	true	1	Both
SGB_021	K00537	true	true	1	Both
SGB_021	K00548	true	true	1	Both
SGB_021	K00560	true	true	1	Both
SGB_021	K00570	true	true	3	Both
SGB_021	K00600	true	true	1	Both
SGB_021	K00602	true	true	1	Both
SGB_021	K00605	true	true	1	Both
SGB_021	K00606	true	true	1	Both
SGB_021	K00609	true	true	1	Both
SGB_021	K00611	true	true	1	Both
SGB_021	K00615	true	true	1	Both
SGB_021	K00616	true	true	1	Both
SGB_021	K00620	true	true	1	Both
SGB_021	K00625	false	true	1	METABOLIC only
SGB_021	K00627	true	true	1	Both
SGB_021	K00640	true	true	1	Both
SGB_021	K00641	true	true	1	Both
SGB_021	K00645	true	true	1	Both
SGB_021	K00647	false	true	1	METABOLIC only
SGB_021	K00648	true	true	2	Both
SGB_021	K00655	false	true	1	METABOLIC only
SGB_021	K00658	true	true	1	Both
SGB_021	K00672	true	true	1	Both
SGB_021	K00677	true	true	1	Both
SGB_021	K00688	true	true	1	Both
SGB_021	K00700	true	true	2	Both
SGB_021	K00703	true	true	1	Both
SGB_021	K00705	true	true	1	Both
SGB_021	K00720	true	true	1	Both
SGB_021	K00748	true	true	2	Both
SGB_021	K00762	true	true	1	Both
SGB_021	K00764	true	true	1	Both
SGB_021	K00765	true	true	2	Both
SGB_021	K00766	true	true	1	Both
SGB_021	K00767	true	true	1	Both
SGB_021	K00789	true	true	2	Both
SGB_021	K00796	true	true	1	Both
SGB_021	K00797	true	true	1	Both
SGB_021	K00798	true	true	1	Both
SGB_021	K00817	true	true	1	Both
SGB_021	K00820	true	true	1	Both
SGB_021	K00826	true	true	1	Both
SGB_021	K00831	true	true	1	Both
SGB_021	K00836	true	true	1	Both
SGB_021	K00854	true	true	1	Both
SGB_021	K00859	true	true	1	Both
SGB_021	K00873	true	true	1	Both
SGB_021	K00891	true	true	1	Both
SGB_021	K00912	true	true	1	Both
SGB_021	K00919	true	true	1	Both
SGB_021	K00925	true	true	2	Both
SGB_021	K00927	true	true	1	Both
SGB_021	K00928	true	true	1	Both
SGB_021	K00930	true	true	1	Both
SGB_021	K00931	true	true	1	Both
SGB_021	K00940	true	true	1	Both
SGB_021	K00942	true	true	1	Both
SGB_021	K00943	true	true	1	Both
SGB_021	K00948	true	true	1	Both
SGB_021	K00950	true	true	1	Both
SGB_021	K00954	true	true	1	Both
SGB_021	K00955	true	true	1	Both
SGB_021	K00956	false	true	1	METABOLIC only
SGB_021	K00957	true	true	1	Both
SGB_021	K00965	true	true	1	Both
SGB_021	K00969	true	true	1	Both
SGB_021	K00972	true	true	1	Both
SGB_021	K00975	true	true	2	Both
SGB_021	K00979	true	true	1	Both
SGB_021	K00981	true	true	3	Both
SGB_021	K00991	true	true	1	Both
SGB_021	K01006	true	true	1	Both
SGB_021	K01012	true	true	1	Both
SGB_021	K01046	true	true	1	Both
SGB_021	K01053	true	true	3	Both
SGB_021	K01057	true	true	1	Both
SGB_021	K01079	true	true	1	Both
SGB_021	K01092	true	true	1	Both
SGB_021	K01113	true	true	4	Both
SGB_021	K01132	false	true	1	METABOLIC only
SGB_021	K01135	true	true	6	Both
SGB_021	K01136	true	true	7	Both
SGB_021	K01214	true	true	1	Both
SGB_021	K01236	true	true	1	Both
SGB_021	K01251	true	true	1	Both
SGB_021	K01438	true	true	1	Both
SGB_021	K01465	true	true	2	Both
SGB_021	K01491	true	true	1	Both
SGB_021	K01495	true	true	1	Both
SGB_021	K01497	false	true	1	METABOLIC only
SGB_021	K01499	true	true	1	Both
SGB_021	K01523	true	true	1	Both
SGB_021	K01565	true	true	9	Both
SGB_021	K01581	true	true	1	Both
SGB_021	K01586	true	true	1	Both
SGB_021	K01588	true	true	1	Both
SGB_021	K01589	true	true	1	Both
SGB_021	K01591	true	true	1	Both
SGB_021	K01595	true	true	1	Both
SGB_021	K01599	true	true	1	Both
SGB_021	K01609	true	true	1	Both
SGB_021	K01611	true	true	1	Both
SGB_021	K01613	true	true	2	Both
SGB_021	K01624	true	true	1	Both
SGB_021	K01626	true	true	1	Both
SGB_021	K01627	true	true	1	Both
SGB_021	K01647	true	true	1	Both
SGB_021	K01649	true	true	2	Both
SGB_021	K01653	true	true	1	Both
SGB_021	K01657	true	true	1	Both
SGB_021	K01658	true	true	1	Both
SGB_021	K01662	true	true	1	Both
SGB_021	K01679	true	true	1	Both
SGB_021	K01686	true	true	1	Both
SGB_021	K01687	true	true	1	Both
SGB_021	K01689	true	true	1	Both
SGB_021	K01693	true	true	1	Both
SGB_021	K01695	true	true	1	Both
SGB_021	K01696	true	true	1	Both
SGB_021	K01698	true	true	1	Both
SGB_021	K01703	true	true	1	Both
SGB_021	K01704	true	true	1	Both
SGB_021	K01710	true	true	1	Both
SGB_021	K01714	true	true	2	Both
SGB_021	K01719	false	true	2	METABOLIC only
SGB_021	K01733	true	true	1	Both
SGB_021	K01735	true	true	2	Both
SGB_021	K01736	true	true	1	Both
SGB_021	K01737	true	true	2	Both
SGB_021	K01738	true	true	1	Both
SGB_021	K01749	true	true	1	Both
SGB_021	K01754	true	true	1	Both
SGB_021	K01755	true	true	1	Both
SGB_021	K01756	true	true	1	Both
SGB_021	K01760	true	true	1	Both
SGB_021	K01772	true	true	1	Both
SGB_021	K01784	false	true	1	METABOLIC only
SGB_021	K01785	true	true	2	Both
SGB_021	K01803	true	true	1	Both
SGB_021	K01808	true	true	2	Both
SGB_021	K01809	true	true	1	Both
SGB_021	K01810	true	true	1	Both
SGB_021	K01812	true	true	1	Both
SGB_021	K01814	true	true	1	Both
SGB_021	K01821	true	true	1	Both
SGB_021	K01845	true	true	1	Both
SGB_021	K01885	true	true	2	Both
SGB_021	K01895	true	true	1	Both
SGB_021	K01902	true	true	1	Both
SGB_021	K01903	true	true	1	Both
SGB_021	K01912	true	true	1	Both
SGB_021	K01923	true	true	1	Both
SGB_021	K01932	true	true	1	Both
SGB_021	K01933	true	true	1	Both
SGB_021	K01935	true	true	1	Both
SGB_021	K01937	true	true	1	Both
SGB_021	K01939	true	true	1	Both
SGB_021	K01940	true	true	1	Both
SGB_021	K01945	true	true	1	Both
SGB_021	K01951	true	true	1	Both
SGB_021	K01955	true	true	1	Both
SGB_021	K01956	true	true	1	Both
SGB_021	K01958	true	true	1	Both
SGB_021	K01961	true	true	1	Both
SGB_021	K01962	true	true	1	Both
SGB_021	K01963	true	true	1	Both
SGB_021	K02078	true	true	4	Both
SGB_021	K02108	true	true	2	Both
SGB_021	K02109	true	true	2	Both
SGB_021	K02110	true	true	2	Both
SGB_021	K02111	true	true	2	Both
SGB_021	K02112	true	true	2	Both
SGB_021	K02113	true	true	1	Both
SGB_021	K02114	true	true	1	Both
SGB_021	K02115	true	true	1	Both
SGB_021	K02160	true	true	1	Both
SGB_021	K02171	true	true	5	Both
SGB_021	K02172	true	true	5	Both
SGB_021	K02257	true	true	1	Both
SGB_021	K02259	true	true	1	Both
SGB_021	K02274	false	true	2	METABOLIC only
SGB_021	K02275	true	true	1	Both
SGB_021	K02276	true	true	1	Both
SGB_021	K02277	true	true	1	Both
SGB_021	K02291	true	true	1	Both
SGB_021	K02303	false	true	1	METABOLIC only
SGB_021	K02372	true	true	4	Both
SGB_021	K02492	true	true	1	Both
SGB_021	K02495	true	true	2	Both
SGB_021	K02500	true	true	1	Both
SGB_021	K02501	true	true	1	Both
SGB_021	K02527	true	true	1	Both
SGB_021	K02536	true	true	1	Both
SGB_021	K02566	true	true	1	Both
SGB_021	K03079	true	true	1	Both
SGB_021	K03148	true	true	1	Both
SGB_021	K03154	true	true	1	Both
SGB_021	K03179	true	true	1	Both
SGB_021	K03182	true	true	1	Both
SGB_021	K03186	true	true	1	Both
SGB_021	K03269	true	true	1	Both
SGB_021	K03270	true	true	1	Both
SGB_021	K03385	true	true	2	Both
SGB_021	K03474	true	true	1	Both
SGB_021	K03517	true	true	1	Both
SGB_021	K03525	true	true	1	Both
SGB_021	K03526	true	true	1	Both
SGB_021	K03527	true	true	1	Both
SGB_021	K03585	true	true	3	Both
SGB_021	K03637	true	true	1	Both
SGB_021	K03638	true	true	1	Both
SGB_021	K03639	true	true	1	Both
SGB_021	K03644	true	true	1	Both
SGB_021	K03750	true	true	1	Both
SGB_021	K03781	true	true	1	Both
SGB_021	K03783	true	true	2	Both
SGB_021	K03787	true	true	2	Both
SGB_021	K03795	true	true	1	Both
SGB_021	K03856	true	true	1	Both
SGB_021	K04127	true	true	1	Both
SGB_021	K04517	true	true	1	Both
SGB_021	K04518	false	true	1	METABOLIC only
SGB_021	K05602	true	true	1	Both
SGB_021	K05606	true	true	1	Both
SGB_021	K05979	true	true	1	Both
SGB_021	K06016	true	true	1	Both
SGB_021	K06041	true	true	1	Both
SGB_021	K06208	true	true	1	Both
SGB_021	K06998	true	true	2	Both
SGB_021	K07130	true	true	1	Both
SGB_021	K07144	true	true	1	Both
