Contig	LengthBp	Mode	Truth	ReferenceSpecies	Prediction	IdentityPercent	QueryCoveragePercent	MapQ
k141_9344	6804	Balanced	Eukaryote	Saccharomyces cerevisiae	Prokaryote	95.14648010494096	99.60317460317461	37
k141_9348	3019	Balanced	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.47002318648559	60
k141_9351	50448	Balanced	Prokaryote	Escherichia coli	Prokaryote	99.99008487348299	99.96035521725341	60
k141_9352	3892	Balanced	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.19938016528926	99.48612538540597	60
k141_9358	29418	Balanced	Prokaryote	Escherichia coli	Prokaryote	98.78199035449009	96.56332857434225	60
k141_9370	4026	Balanced	Unresolved	Unresolved	Eukaryote	93.80928607089366	99.50322901142573	60
k141_9400	66833	Balanced	Unresolved	Unresolved	Prokaryote	99.92723303620157	57.57485074738528	60
k141_9413	239357	Balanced	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.98579527651165	60
k141_9446	114884	Balanced	Prokaryote	Lactobacillus fermentum	Prokaryote	99.9712768735312	99.9764980327983	60
k141_9461	43188	Balanced	Prokaryote	Escherichia coli	Prokaryote	99.85870471601964	99.96295267203853	60
k141_9466	16885	Balanced	Prokaryote	Escherichia coli	Prokaryote	100.0	99.52028427598461	60
k141_9473	5622	Balanced	Eukaryote	Saccharomyces cerevisiae	Prokaryote	99.34292310424436	99.6264674493063	4
k141_951	44477	Balanced	Prokaryote	Escherichia coli	Prokaryote	99.205374880025	99.92805270139623	60
k141_9514	31814	Balanced	Prokaryote	Escherichia coli	Prokaryote	100.0	99.94027786509085	60
k141_9516	3077	Balanced	Eukaryote	Saccharomyces cerevisiae	Prokaryote	97.08864900228983	99.1875203119922	60
k141_9535	171359	Balanced	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.99066287735106	60
k141_9573	13528	Balanced	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.91129509166173	60
k141_9580	4169	Balanced	Unresolved	Unresolved	Eukaryote	87.32835461334618	99.56824178460062	60
k141_959	3380	Balanced	Eukaryote	Saccharomyces cerevisiae	Eukaryote	95.88270142180096	99.88165680473374	60
k141_9591	4700	Balanced	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.61702127659574	60
k141_9592	4524	Balanced	Eukaryote	Saccharomyces cerevisiae	Prokaryote	98.31821199380394	99.8894783377542	60
k141_9593	46410	Balanced	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.96552467140702	60
k141_9602	90211	Balanced	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.91691868000399	99.98558934054606	60
k141_9615	3376	Balanced	Unresolved	Unresolved	Prokaryote	93.44262295081968	99.37796208530806	60
k141_9619	13182	Balanced	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.89379456835078	60
k141_9625	13306	Balanced	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.89478430783106	60
k141_9654	3393	Balanced	Unresolved	Unresolved	Prokaryote	92.04410011918951	98.90951959917477	60
k141_9664	119872	Balanced	Prokaryote	Salmonella enterica	Prokaryote	99.80680512299519	99.98498398291511	60
k141_9665	25698	Balanced	Prokaryote	Enterococcus faecalis	Prokaryote	99.2679982868045	99.94162969880924	60
k141_9681	9107	Balanced	Prokaryote	Lactobacillus fermentum	Prokaryote	99.59255588591564	99.71450532557373	60
k141_9701	3484	Balanced	Unresolved	Unresolved	Eukaryote	94.69434832756633	99.4833524684271	60
k141_9720	59654	Balanced	Prokaryote	Escherichia coli	Prokaryote	99.99832316050707	99.96982599658027	60
k141_9738	3210	Balanced	Unresolved	Unresolved	Eukaryote	91.19897959183673	73.27102803738318	60
k141_9794	3026	Balanced	Eukaryote	Saccharomyces cerevisiae	Prokaryote	97.81529294935451	99.83476536682089	60
k141_9801	4521	Balanced	Prokaryote	Escherichia coli	Prokaryote	100.0	99.33642999336429	60
k141_9810	3008	Balanced	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.0640426951301	99.66755319148936	60
k141_9874	35832	Balanced	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.95255637419066	60
k141_9890	5290	Balanced	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.69070208728652	99.60302457466919	60
k141_9904	5034	Balanced	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.69200159172304	99.84108065156933	60
k141_9914	3448	Balanced	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.28546409807356	99.36194895591647	60
k141_9915	3645	Balanced	Prokaryote	Lactobacillus fermentum	Prokaryote	98.89837510327733	99.6159122085048	60
k141_9927	29389	Balanced	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.89111572357004	60
k141_9928	3367	Balanced	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.10501193317423	99.55449955449956	60
k141_9931	4567	Balanced	Prokaryote	Escherichia coli	Prokaryote	100.0	99.60586818480402	60
k141_9947	24074	Balanced	Prokaryote	Staphylococcus aureus	Prokaryote	100.0	99.94184597491069	60
k141_9979	7241	Balanced	Eukaryote	Saccharomyces cerevisiae	Eukaryote	95.27318226053107	99.32329788703218	60
k141_9990	191655	Balanced	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.94835330512764	99.99008635308236	60
k141_9993	205539	Balanced	Prokaryote	Bacillus subtilis	Prokaryote	100.0	99.99270211492708	60
k141_10021	31957	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.74329274019347	99.9561911318334	60
k141_10023	231873	Lenient	Prokaryote	Listeria monocytogenes	Prokaryote	99.52909966603421	99.9948247532054	60
k141_10159	41777	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.92098647192626	99.9712760609905	60
k141_10187	264757	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	99.78703675783252	99.99320131290203	60
k141_10210	3036	Lenient	Unresolved	Unresolved	Eukaryote	70.38703870387039	36.36363636363637	31
k141_10242	213810	Lenient	Prokaryote	Listeria monocytogenes	Prokaryote	99.86080100148541	99.99672606519808	60
k141_10280	3820	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.03510610427037	99.92146596858639	60
k141_10327	87472	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.9874245472837	60
k141_10337	17145	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.87168270632839	60
k141_10339	121384	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.98599485928953	60
k141_1034	70880	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.87725733634312	60
k141_10360	3200	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	98.90625	60
k141_10371	5484	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.00256551218618	99.50765864332604	60
k141_10374	38301	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.96344742957103	60
k141_10376	137256	Lenient	Prokaryote	Listeria monocytogenes	Prokaryote	99.98396267677504	99.94462901439645	60
k141_10382	3088	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	98.99611398963731	60
k141_10387	8812	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.75034044484794	60
k141_10398	3178	Lenient	Unresolved	Unresolved	Eukaryote	79.69976117366086	92.22781623662681	17
k141_10414	4724	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	95.29262086513995	99.83065198983911	60
k141_10432	3135	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.71704180064309	99.20255183413079	60
k141_1048	3359	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.01980198019803	99.22596010717476	60
k141_10480	107184	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.98786951328755	99.9850723988655	60
k141_10500	16943	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.82883786814614	60
k141_10502	81000	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.44181681218124	99.97160493827161	60
k141_1051	5109	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	95.97486746514824	99.6868271677432	60
k141_1052	14654	Lenient	Prokaryote	Listeria monocytogenes	Prokaryote	100.0	99.95223147263546	60
k141_10522	11471	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.76462383401622	60
k141_10537	93597	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.90285354371056	99.98397384531556	60
k141_10555	4645	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.59095801937568	60
k141_10563	62907	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.97138633220469	60
k141_10582	181368	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.90635363072482	99.99779453927925	60
k141_10585	12545	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.68071519795659	99.86448784376245	60
k141_10604	3233	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.77916796997185	98.76275904732447	60
k141_10615	16644	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.72938841782428	99.9098774333093	60
k141_10629	42224	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.84576213093081	96.73645320197043	60
k141_10661	4228	Lenient	Unresolved	Unresolved	Prokaryote	100.0	53.76064333017976	60
k141_10663	3077	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.3615635179153	99.77250568735782	60
k141_10695	4137	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.75798644724104	99.85496736765772	60
k141_10706	267958	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.99328252935162	60
k141_1072	34497	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	100.0	99.95072035249441	60
k141_10722	56854	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.97889330566011	60
k141_1074	3240	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.49561952440551	98.64197530864197	0
k141_10748	3102	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.87025624391826	99.38749194068343	60
k141_10751	3533	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.03436523714853	99.6603453155958	60
k141_10762	3604	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.11726840190316	99.13984461709212	60
k141_10820	15727	Lenient	Prokaryote	Bacillus subtilis	Prokaryote	100.0	99.83467921409041	60
k141_10831	3328	Lenient	Eukaryote	Saccharomyces cerevisiae	Prokaryote	98.18566676746295	99.36899038461539	60
k141_10841	385768	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.99533398311938	60
k141_10843	3542	Lenient	Unresolved	Unresolved	Eukaryote	92.90973547859286	99.54827780914738	60
k141_10854	3652	Lenient	Unresolved	Unresolved	Prokaryote	92.16171617161716	99.5618838992333	60
k141_10856	76994	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	99.67497992903944	99.97532275242227	60
k141_10859	74125	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.95817875210793	60
k141_10863	26072	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.9424670144216	60
k141_10870	3642	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.59387923904053	99.58813838550246	6
k141_10877	49705	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.96378633940247	60
k141_10880	8355	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.72451790633609	99.89228007181329	60
k141_10904	4237	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.38862559241706	99.59877271654473	60
k141_10922	74784	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.98796534017971	60
k141_10933	247962	Lenient	Unresolved	Unresolved	Prokaryote	100.0	57.678999201490555	60
k141_10940	140643	Lenient	Prokaryote	Listeria monocytogenes	Prokaryote	100.0	99.98649061808977	60
k141_10941	3391	Lenient	Prokaryote	Escherichia coli	Prokaryote	96.39021479713604	98.84989678560896	60
k141_10962	5431	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.760147601476	99.79745903148591	60
k141_10973	10222	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.86304050088044	60
k141_10981	3849	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.12260937909353	99.16861522473368	60
k141_10983	4645	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.82721382289417	99.67707212055974	60
k141_10984	33255	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.95489400090212	60
k141_10991	55318	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.9457426029082	99.95299902382588	60
k141_11020	415471	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	99.91774515911021	99.99229789804825	60
k141_11042	55449	Lenient	Prokaryote	Bacillus subtilis	Prokaryote	99.87023519870235	99.94769968800159	60
k141_11093	3631	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.03607821536767	60
k141_1111	21921	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.84033575110625	60
k141_11169	3491	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.86240644789868	99.51303351475222	60
k141_11177	11102	Lenient	Prokaryote	Bacillus subtilis	Prokaryote	100.0	99.82885966492525	60
k141_11183	4337	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.56190915379295	60
k141_11216	5420	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	96.65805022156573	99.92619926199262	0
k141_1122	8013	Lenient	Prokaryote	Escherichia coli	Prokaryote	98.09833604403853	99.75040559091475	60
k141_11251	327207	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.94989138040081	99.99052587505768	60
k141_11252	6010	Lenient	Unresolved	Unresolved	Eukaryote	99.68085106382979	62.562396006655575	60
k141_11282	4069	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.72893050763923	99.72966330793807	60
k141_11307	53558	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	99.7011468489671	99.96265730609805	60
k141_11315	4190	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.82920970453999	99.35560859188544	60
k141_11333	32136	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.98755290017426	60
k141_11341	8679	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.95391174098398	60
k141_1136	3119	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.5511381853158	60
k141_11374	3706	Lenient	Eukaryote	Saccharomyces cerevisiae	Prokaryote	95.34380075798592	99.62223421478683	60
k141_11430	21304	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.93897859556891	60
k141_11447	3172	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.73430564362714	99.43253467843631	60
k141_11468	3801	Lenient	Unresolved	Unresolved	Eukaryote	93.370607028754	98.81610102604577	1
k141_11482	3072	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.07329842931938	99.44661458333334	60
k141_11492	6095	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.50683802932937	99.55701394585726	60
k141_11512	7325	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.0025959830578	99.91808873720136	60
k141_11524	5052	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.92911190760654	99.40617577197149	60
k141_11527	205015	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.91952200951103	99.985854693559	60
k141_1156	81587	Lenient	Prokaryote	Listeria monocytogenes	Prokaryote	100.0	99.98038903256646	60
k141_11575	44477	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.9640263506981	60
k141_11576	3396	Lenient	Unresolved	Unresolved	Eukaryote	92.08505611340814	99.6760895170789	60
k141_11586	3044	Lenient	Unresolved	Unresolved	Eukaryote	94.54424484364604	98.71879106438897	60
k141_11624	8147	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.8404320608813	60
k141_11653	131246	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.99314264815689	60
k141_11662	5913	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.38993390950687	99.7970573313039	60
k141_11665	7434	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.73096583266074	60
k141_11676	105853	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	99.59911919146293	99.98771881760554	60
k141_11684	35723	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.9440136606668	60
k141_11737	58016	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.98621070049641	60
k141_11739	23547	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.9362976175309	60
k141_11765	71050	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.69317382125263	60
k141_11769	3016	Lenient	Unresolved	Unresolved	Eukaryote	94.3075898801598	99.60212201591511	60
k141_11792	173345	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.98557789379561	60
k141_11875	3152	Lenient	Prokaryote	Escherichia coli	Prokaryote	96.12427930813581	99.0482233502538	0
k141_11884	4395	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.37266651302143	98.72582480091012	60
k141_11901	3071	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.20143884892086	99.54412243568869	60
k141_11920	6515	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.55487336914813	60
k141_11932	3158	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.2891874600128	98.98670044331855	60
k141_11934	21081	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.92404822937435	99.92884588017647	60
k141_11969	19884	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.64264143346084	99.91953329309999	60
k141_11970	44564	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.97530697914561	99.96185261646173	60
k141_11973	73317	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	99.66547907204438	99.96590149624235	60
k141_11994	466141	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.95967352717211	99.99678208953942	60
k141_12001	4692	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.27536231884058	60
k141_12006	97125	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.9907335907336	60
k141_1202	3402	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.79305269355314	99.85302763080541	60
k141_12047	4115	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.68277208394338	99.58687727825031	60
k141_12076	12350	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.27048715246819	99.89473684210526	60
k141_12090	24879	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.94774709594438	60
k141_12092	36448	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	99.95883870259591	99.98353819139597	60
k141_12119	138317	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	99.87356222183689	99.98264855368465	60
k141_1218	17388	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.31392332084175	99.75270301357257	60
k141_12189	3496	Lenient	Unresolved	Unresolved	Eukaryote	94.65849387040281	97.91189931350115	5
k141_12196	3632	Lenient	Unresolved	Unresolved	Eukaryote	93.96623304732908	99.47687224669603	60
k141_12202	56537	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.98761631815448	99.98054371473548	60
k141_12205	4257	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.89747224190882	99.43622269203665	60
k141_12244	45096	Lenient	Prokaryote	Salmonella enterica	Prokaryote	99.9423170785819	99.9512151853823	60
k141_12250	3207	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.90563070147846	99.12690988462738	60
k141_12259	22771	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.90338588555619	60
k141_12271	3427	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.57293497363796	99.62065946892325	60
k141_12287	3254	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.41158253329205	99.23171481253841	60
k141_12335	7226	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.2357926913992	99.5986714641572	60
k141_12336	21342	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.9109736669478	60
k141_12345	54890	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.79772209567199	99.9726726179632	60
k141_12346	7292	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.89029072956664	60
k141_12375	224823	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	99.9413187282168	99.99510726215735	60
k141_12379	3550	Lenient	Eukaryote	Saccharomyces cerevisiae	Prokaryote	99.60362400906003	99.49295774647887	60
k141_12383	3067	Lenient	Unresolved	Unresolved	Eukaryote	93.14210352786021	98.79360939028366	60
k141_124	3476	Lenient	Unresolved	Unresolved	Eukaryote	93.75902918231725	99.5397008055236	60
k141_12433	59355	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.9646196613596	60
k141_12469	3643	Lenient	Unresolved	Unresolved	Prokaryote	91.84979137691238	98.68240461158386	60
k141_12470	94251	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.9989390032997	60
