FragmentID	FragmentLength	Mode	Species	Truth	Prediction	Correct
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|059|00001|Pseudomonas_aeruginosa_complete_genome|4970001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|060|00001|Pseudomonas_aeruginosa_complete_genome|5060001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|061|00001|Pseudomonas_aeruginosa_complete_genome|5140001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|062|00001|Pseudomonas_aeruginosa_complete_genome|5230001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|063|00001|Pseudomonas_aeruginosa_complete_genome|5320001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|064|00001|Pseudomonas_aeruginosa_complete_genome|5400001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|065|00001|Pseudomonas_aeruginosa_complete_genome|5490001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|066|00001|Pseudomonas_aeruginosa_complete_genome|5570001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|067|00001|Pseudomonas_aeruginosa_complete_genome|5660001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|068|00001|Pseudomonas_aeruginosa_complete_genome|5750001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|069|00001|Pseudomonas_aeruginosa_complete_genome|5830001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|070|00001|Pseudomonas_aeruginosa_complete_genome|5920001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|071|00001|Pseudomonas_aeruginosa_complete_genome|6000001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|072|00001|Pseudomonas_aeruginosa_complete_genome|6090001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|073|00001|Pseudomonas_aeruginosa_complete_genome|6170001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|074|00001|Pseudomonas_aeruginosa_complete_genome|6260001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|075|00001|Pseudomonas_aeruginosa_complete_genome|6350001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|076|00001|Pseudomonas_aeruginosa_complete_genome|6430001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|077|00001|Pseudomonas_aeruginosa_complete_genome|6520001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|078|00001|Pseudomonas_aeruginosa_complete_genome|6600001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|079|00001|Pseudomonas_aeruginosa_complete_genome|6690001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Pseudomonas_aeruginosa|Prokaryote|080|00001|Pseudomonas_aeruginosa_complete_genome|6780001	10000	Balanced	Pseudomonas aeruginosa	Prokaryote	Prokaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|001|00001|tig00000001|1	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|002|00001|tig00000001|150001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|003|00001|tig00000001|310001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|004|00001|tig00000001|470001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|005|00001|tig00000001|630001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|006|00001|tig00000001|790001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|007|00001|tig00000001|950001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|008|00001|tig00000001|1110001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|009|00001|tig00000001|1270001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|010|00001|tig00000001|1430001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|011|00002|tig00000003|110001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|012|00002|tig00000003|270001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|013|00002|tig00000003|430001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|014|00002|tig00000003|590001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|015|00002|tig00000003|750001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|016|00002|tig00000003|910001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|017|00003|tig00000004|1	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|018|00005|tig00000011|100001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|019|00005|tig00000011|260001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|020|00005|tig00000011|420001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|021|00005|tig00000011|570001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|022|00006|tig00000018|130001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|023|00006|tig00000018|290001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|024|00006|tig00000018|450001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|025|00006|tig00000018|610001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|026|00006|tig00000018|770001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|027|00008|tig00000023|1	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|028|00008|tig00000023|160001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|029|00008|tig00000023|320001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|030|00008|tig00000023|480001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|031|00008|tig00000023|640001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|032|00008|tig00000023|800001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|033|00011|tig00000031|1	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|034|00011|tig00000031|160001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|035|00011|tig00000031|320001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|036|00011|tig00000031|480001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|037|00011|tig00000031|640001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|038|00012|tig00000036|1	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|039|00012|tig00000036|160001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|040|00012|tig00000036|320001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|041|00012|tig00000036|470001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|042|00014|tig00000042|20001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|043|00015|tig00000047|80001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|044|00017|tig00000051|10001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|045|00017|tig00000051|170001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|046|00017|tig00000051|330001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|047|00017|tig00000051|490001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|048|00019|tig00000055|20001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|049|00019|tig00000055|180001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|050|00019|tig00000055|340001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|051|00020|tig00000063|1	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|052|00020|tig00000063|160001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|053|00020|tig00000063|320001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|054|00021|tig00000069|50001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|055|00021|tig00000069|210001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|056|00021|tig00000069|370001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|057|00022|tig00000071|110001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|058|00022|tig00000071|270001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|059|00022|tig00000071|430001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|060|00023|tig00000072|60001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|061|00023|tig00000072|210001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|062|00023|tig00000072|370001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|063|00024|tig00000075|1	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|064|00030|tig00000093|1	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|065|00032|tig00000096|1	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|066|00033|tig00000104|140001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|067|00035|tig00000109|50001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|068|00038|tig00000125|40001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|069|00039|tig00000128|110001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|070|00040|tig00000132|50001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|071|00043|tig00000139|40001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|072|00044|tig00000140|40001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|073|00045|tig00000161|20001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|074|00049|tig00000306|30001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|075|00049|tig00000306|190001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|076|00049|tig00000306|350001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|077|00051|tig00000308|100001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|078|00051|tig00000308|260001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|079|00051|tig00000308|420001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Eukaryote	true
FRAG|10000|Saccharomyces_cerevisiae|Eukaryote|080|00051|tig00000308|580001	10000	Balanced	Saccharomyces cerevisiae	Eukaryote	Prokaryote	false
FRAG|10000|Salmonella_enterica|Prokaryote|001|00001|Salmonella_enterica_plasmid1|1	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|002|00002|Salmonella_enterica_chromosome|20001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|003|00002|Salmonella_enterica_chromosome|80001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|004|00002|Salmonella_enterica_chromosome|140001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|005|00002|Salmonella_enterica_chromosome|200001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|006|00002|Salmonella_enterica_chromosome|260001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|007|00002|Salmonella_enterica_chromosome|320001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|008|00002|Salmonella_enterica_chromosome|380001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|009|00002|Salmonella_enterica_chromosome|440001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|010|00002|Salmonella_enterica_chromosome|500001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|011|00002|Salmonella_enterica_chromosome|560001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|012|00002|Salmonella_enterica_chromosome|620001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|013|00002|Salmonella_enterica_chromosome|680001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|014|00002|Salmonella_enterica_chromosome|740001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|015|00002|Salmonella_enterica_chromosome|800001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|016|00002|Salmonella_enterica_chromosome|860001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|017|00002|Salmonella_enterica_chromosome|920001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|018|00002|Salmonella_enterica_chromosome|980001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|019|00002|Salmonella_enterica_chromosome|1040001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|020|00002|Salmonella_enterica_chromosome|1100001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|021|00002|Salmonella_enterica_chromosome|1170001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|022|00002|Salmonella_enterica_chromosome|1230001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|023|00002|Salmonella_enterica_chromosome|1290001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|024|00002|Salmonella_enterica_chromosome|1350001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|025|00002|Salmonella_enterica_chromosome|1410001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|026|00002|Salmonella_enterica_chromosome|1470001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|027|00002|Salmonella_enterica_chromosome|1530001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|028|00002|Salmonella_enterica_chromosome|1590001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|029|00002|Salmonella_enterica_chromosome|1650001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|030|00002|Salmonella_enterica_chromosome|1710001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|031|00002|Salmonella_enterica_chromosome|1770001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|032|00002|Salmonella_enterica_chromosome|1830001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|10000|Salmonella_enterica|Prokaryote|033|00002|Salmonella_enterica_chromosome|1890001	10000	Balanced	Salmonella enterica	Prokaryote	Prokaryote	true
