genome_id	metagenome_id	genome_length	num_contigs	n50	num_16s	num_5s	num_23s	num_trna	completeness	contamination	quality_score	mimag_quality	otu_id	ecosystem	ecosystem_category	ecosystem_type	habitat	longitude	latitude
3300025503_46	3300025503	993238	134	8090	0	0	2	35	70.16	1.61	62.11	MQ	OTU-6364	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300025503_40	3300025503	1471170	167	10639	1	1	1	38	92.06	0.3	90.56	MQ	OTU-12470	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Sulfolobales;f__;g__;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300025503_43	3300025503	1396750	23	71600	1	0	0	37	95.81	0.8	91.81	MQ	OTU-12156	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata_A;o__;f__;g__;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300025503_31	3300025503	2005546	155	17527	1	1	1	40	96.28	2.06	85.98	HQ	OTU-11180	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__Methylacidiphilaceae;g__Methylacidiphilum;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300025503_32	3300025503	1880132	154	16895	1	1	1	46	88.43	0.46	86.13	MQ	OTU-5282	d__Bacteria;p__UBP12;c__UBA5184;o__UBA5184;f__UBA5184;g__;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300025503_36	3300025503	1233066	137	10639	1	0	1	19	85.41	1.6	77.41	MQ	OTU-5286	d__Archaea;p__Thermoplasmatota;c__UBA184;o__UBA184;f__UBA184;g__;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300025503_22	3300025503	2509353	279	10865	1	0	1	42	85.19	0	85.19	MQ	OTU-13994	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__UBA8260;f__;g__;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300025503_39	3300025503	1485903	100	33417	0	1	0	26	58.41	0.47	56.06	MQ	OTU-17139	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Geoarchaeales;f__Geoarchaeaceae;g__AAA261-N23;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300025503_30	3300025503	2084965	57	77672	0	1	0	45	97.44	1.28	91.04	MQ	OTU-5281	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300025503_34	3300025503	1516042	107	24255	0	0	0	17	56.31	0.97	51.46	MQ	OTU-16317	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__UBA164;f__;g__;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300025503_35	3300025503	1698331	175	12393	0	1	1	44	88.85	0.93	84.2	MQ	OTU-14061	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__;f__;g__;s__	Aquatic	Thermal springs	Hypersaline mat	-110.69	44.376
3300011605_3	3300011605	3529844	139	52069	1	2	1	57	99.73	3.26	83.43	HQ	OTU-13061	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter ursingii	Built environment	City	city subway metal	-73.9	40.81
3300011605_2	3300011605	3886283	38	153964	1	3	1	57	79.21	0	79.21	MQ	OTU-10681	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia	Built environment	City	city subway metal	-73.9	40.81
3300025248_2	3300025248	5356941	135	68328	1	0	1	36	98.02	1.97	88.17	MQ	OTU-1257	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__	Aquatic	Marine	Deep ocean	-108.034	11.9811
3300025248_4	3300025248	4374298	46	153277	0	0	0	46	99.78	0.43	97.63	MQ	OTU-4081	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__GCA-2696645;g__GCA-2696645;s__GCA_002696645.1	Aquatic	Marine	Deep ocean	-108.034	11.9811
3300025248_8	3300025248	2841991	506	5991	0	1	0	45	72.69	0.89	68.24	MQ	OTU-16640	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_F	Aquatic	Marine	Deep ocean	-108.034	11.9811
3300025248_9	3300025248	2715657	46	93918	1	1	1	44	99.62	0.49	97.17	HQ	OTU-2814	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__GCA_002341585.1	Aquatic	Marine	Deep ocean	-108.034	11.9811
3300025248_7	3300025248	2981725	39	128421	1	1	1	33	99.67	0	99.67	HQ	OTU-16901	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gelidibacter;s__	Aquatic	Marine	Deep ocean	-108.034	11.9811
3300025248_12	3300025248	2006915	345	6175	1	1	0	26	72.67	1.15	66.92	MQ	OTU-421	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__BACL21;s__GCA_002694465.1	Aquatic	Marine	Deep ocean	-108.034	11.9811
3300025248_10	3300025248	2592297	376	7571	0	0	0	60	70.95	2.19	60	MQ	OTU-1897	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__	Aquatic	Marine	Deep ocean	-108.034	11.9811
3300025248_11	3300025248	2043654	10	270865	0	0	0	23	65.64	0	65.64	MQ	OTU-9862	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__GCF_000682775.1	Aquatic	Marine	Deep ocean	-108.034	11.9811
3300011690_1	3300011690	6214230	582	13445	1	3	1	51	93.97	1.75	85.22	HQ	OTU-6539	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Achromobacter;s__UBA12350	Built environment	City	city subway metal	-73.93	40.83
3300011690_4	3300011690	4379083	30	210307	1	4	0	59	94.07	1.05	88.82	MQ	OTU-124	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia cowanii	Built environment	City	city subway metal	-73.93	40.83
3300011690_3	3300011690	4668391	38	153995	0	6	0	59	99.07	0.13	98.42	MQ	OTU-6130	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__GCF_001511775.1	Built environment	City	city subway metal	-73.93	40.83
3300000386_2	3300000386	1877311	303	7096	0	0	0	25	79.35	0.68	75.95	MQ	OTU-12963	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA4506;g__;s__	Aquatic	Non-marine Saline and Alkaline	Salt pond	-122.103	37.5691
3300000386_1	3300000386	2937107	364	9859	0	1	1	34	90.79	2.97	75.94	MQ	OTU-12965	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Brumimicrobium;s__	Aquatic	Non-marine Saline and Alkaline	Salt pond	-122.103	37.5691
3300000386_6	3300000386	1438725	243	6290	0	1	1	30	65.19	1.58	57.29	MQ	OTU-12966	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrococcales;f__Nitrococcaceae;g__Spiribacter;s__	Aquatic	Non-marine Saline and Alkaline	Salt pond	-122.103	37.5691
3300000386_11	3300000386	614886	105	5847	0	0	0	23	62.02	1.46	54.72	MQ	OTU-10704	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__;s__	Aquatic	Non-marine Saline and Alkaline	Salt pond	-122.103	37.5691
3300000386_12	3300000386	523285	103	5303	1	0	1	26	61.14	0.07	60.79	MQ	OTU-15307	d__Archaea;p__Nanoarchaeota;c__Nanohaloarchaea;o__J07AB43;f__J07AB43;g__B1-Br10-U2g21;s__	Aquatic	Non-marine Saline and Alkaline	Salt pond	-122.103	37.5691
3300000386_13	3300000386	469595	58	9822	0	0	0	28	51.89	0	51.89	MQ	OTU-10702	d__Bacteria;p__Firmicutes;c__Bacilli;o__Izimaplasmatales;f__Izimaplasmataceae;g__;s__	Aquatic	Non-marine Saline and Alkaline	Salt pond	-122.103	37.5691
3300000386_3	3300000386	1587364	140	16819	1	0	0	33	84.04	0.7	80.54	MQ	OTU-14922	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrococcales;f__Nitrococcaceae;g__Spiribacter;s__	Aquatic	Non-marine Saline and Alkaline	Salt pond	-122.103	37.5691
3300000386_5	3300000386	1462238	230	6845	1	2	1	24	63.85	2	53.85	MQ	OTU-5554	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	Aquatic	Non-marine Saline and Alkaline	Salt pond	-122.103	37.5691
3300029317_6	3300029317	2299643	82	45183	1	1	1	41	89.11	1.38	82.21	MQ	OTU-4136	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Cycloclasticaceae;g__Cycloclasticus;s__GCA_002162695.1	Aquatic	Marine	Oil enriched seawater	-88.37	24.74
3300029442_11	3300029442	2594469	164	22076	1	1	2	45	94.72	1.98	84.82	HQ	OTU-11916	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA3254;g__UBA3254;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029442_16	3300029442	1169869	45	41121	1	1	1	44	73.27	0	73.27	MQ	OTU-11917	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__UBA1568;g__;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029442_8	3300029442	3320530	121	61928	2	2	2	49	98.69	0.65	95.44	HQ	OTU-13668	d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029442_9	3300029442	3257921	54	92309	1	1	1	44	98.04	0	98.04	HQ	OTU-13152	d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029442_5	3300029442	4796154	114	83079	1	1	1	49	98.25	1.75	89.5	HQ	OTU-13158	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Holophaga;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029442_6	3300029442	4657091	363	17514	1	1	1	38	88.82	3.23	72.67	MQ	OTU-4099	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__UBA2241;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029442_13	3300029442	1615318	218	8456	1	0	1	26	81.76	1.6	73.76	MQ	OTU-7715	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Polynucleobacter;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029442_14	3300029442	1575951	185	10632	0	1	1	34	84.33	2.15	73.58	MQ	OTU-17610	d__Bacteria;p__Omnitrophota;c__koll11;o__GIF10;f__UBA6249;g__UBA6249;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029442_15	3300029442	1538392	271	6471	1	1	2	26	71.14	1.61	63.09	MQ	OTU-4812	d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__UBA2337;g__XYB12-FULL-50-7;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029442_7	3300029442	3498117	278	18989	1	0	0	40	92.81	1.63	84.66	MQ	OTU-7130	d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029798_10	3300029798	2746129	30	199272	0	1	1	22	73.57	0.95	68.82	MQ	OTU-189	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029798_13	3300029798	2344662	109	39391	0	1	1	37	93.79	0	93.79	MQ	OTU-13668	d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029798_19	3300029798	1224852	170	8364	0	0	0	23	81.13	1.18	75.23	MQ	OTU-14662	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Ferrovaceae;g__;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029798_7	3300029798	3923116	272	24612	1	1	1	53	96.25	1.1	90.75	HQ	OTU-9042	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029798_9	3300029798	3008701	133	31324	1	1	1	43	97.39	0	97.39	HQ	OTU-13152	d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029798_17	3300029798	1711643	258	7190	1	1	1	28	74.36	2.71	60.81	MQ	OTU-7715	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Polynucleobacter;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029798_21	3300029798	914625	98	11760	2	0	1	47	68.06	0.93	63.41	MQ	OTU-17973	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__UBA2206;g__;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029798_20	3300029798	1162604	51	39099	1	1	1	42	72.28	1.98	62.38	MQ	OTU-11917	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__UBA1568;g__;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300029798_8	3300029798	3503950	62	85516	1	1	1	43	95.27	0	95.27	HQ	OTU-7200	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio_P;s__	Aquatic	Freshwater	Freshwater lake	25.1136	61.2081
3300011531_2	3300011531	3107204	367	9644	0	1	0	34	60.34	0	60.34	MQ	OTU-7405	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__	Built environment	City	city subway metal/plastic	-73.97	40.62
3300011649_4	3300011649	3448812	557	6533	0	1	0	34	63.31	0.56	60.51	MQ	OTU-314	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Achromobacter;s__UBA8629	Built environment	City	city subway metal/plastic	-73.89	40.86
3300011649_5	3300011649	1023041	168	6497	0	0	0	10	59.39	0.37	57.54	MQ	OTU-7935	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp2	Built environment	City	city subway metal/plastic	-73.89	40.86
3300011649_2	3300011649	4720795	29	282256	1	4	0	58	99.6	0.52	97	MQ	OTU-4915	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata	Built environment	City	city subway metal/plastic	-73.89	40.86
3300011649_3	3300011649	4655836	100	96271	1	1	2	47	98.8	0.14	98.1	HQ	OTU-1759	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A stutzeri	Built environment	City	city subway metal/plastic	-73.89	40.86
3300011649_1	3300011649	4815890	17	388868	2	1	1	65	100	0.49	97.55	HQ	OTU-7239	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indologenes	Built environment	City	city subway metal/plastic	-73.89	40.86
3300012275_6	3300012275	2434303	21	222694	1	2	1	42	98.53	0.16	97.73	HQ	OTU-17309	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium_A;s__	Built environment	City	city subway metal/plastic	-73.88	40.87
3300012275_2	3300012275	4166873	335	17795	0	2	0	27	92.11	3.24	75.91	MQ	OTU-7450	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter nosocomialis	Built environment	City	city subway metal/plastic	-73.88	40.87
3300012275_3	3300012275	4261313	22	286825	0	3	0	63	97.22	0.48	94.82	MQ	OTU-4915	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata	Built environment	City	city subway metal/plastic	-73.88	40.87
3300012275_7	3300012275	1890951	29	123053	1	2	1	39	99.76	0.37	97.91	HQ	OTU-7935	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp2	Built environment	City	city subway metal/plastic	-73.88	40.87
3300012275_4	3300012275	2942413	232	17505	1	1	0	55	97.3	1.24	91.1	MQ	OTU-3796	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lwoffii_A	Built environment	City	city subway metal/plastic	-73.88	40.87
3300014724_2	3300014724	4255388	652	7082	0	3	0	46	74.79	0.95	70.04	MQ	OTU-16370	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Massilia;s__Massilia timonae	Built environment	City	city subway metal/plastic	-73.97	40.65
3300008561_10	3300008561	1963489	8	445308	1	1	1	23	59.05	0	59.05	MQ	OTU-14742	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	Human	Digestive system	Human	-77.1012	39.0043
3300008561_8	3300008561	2375492	272	10192	1	1	1	27	66.55	0	66.55	MQ	OTU-1872	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	Human	Digestive system	Human	-77.1012	39.0043
3300008561_5	3300008561	3615199	395	11466	0	3	0	40	83.31	0.89	78.86	MQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human	-77.1012	39.0043
3300008565_25	3300008565	822197	25	67064	2	1	2	43	65.38	0.85	61.13	MQ	OTU-2214	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008565_20	3300008565	1185890	134	10450	0	0	1	20	56.68	0	56.68	MQ	OTU-1379	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia dentocariosa	Human	Digestive system	Human	-77.1012	39.0043
3300008565_21	3300008565	1176652	195	6611	0	2	0	21	52.9	0	52.9	MQ	OTU-13299	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008565_5	3300008565	2447197	102	39357	1	0	0	38	96.35	0	96.35	MQ	OTU-2130	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga gingivalis	Human	Digestive system	Human	-77.1012	39.0043
3300008565_7	3300008565	2210960	143	19332	0	1	1	42	93.67	1.57	85.82	MQ	OTU-15176	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008565_6	3300008565	2261176	129	22740	0	0	0	41	79.31	0	79.31	MQ	OTU-4987	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Neisseriaceae;g__Morococcus;s__Morococcus cerebrosus	Human	Digestive system	Human	-77.1012	39.0043
3300008565_15	3300008565	1731016	135	16866	1	1	0	37	81.89	0.31	80.34	MQ	OTU-340	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp1	Human	Digestive system	Human	-77.1012	39.0043
3300008565_16	3300008565	1672304	188	10226	0	0	0	18	85.11	1.85	75.86	MQ	OTU-6540	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella;s__Granulicatella adiacens	Human	Digestive system	Human	-77.1012	39.0043
3300008565_11	3300008565	1803427	64	45026	1	1	2	34	98.92	0.28	97.52	HQ	OTU-7159	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008547_31	3300008547	974873	10	229922	1	1	1	9	79.78	2.25	68.53	MQ	OTU-8968	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-594;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008547_17	3300008547	1636831	171	11003	0	0	0	16	70.25	2.01	60.2	MQ	OTU-10405	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__GCA_000432135.1	Human	Digestive system	Human	-77.1012	39.0043
3300008547_10	3300008547	2091780	178	15141	1	0	0	19	92.06	0	92.06	MQ	OTU-2849	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Human	Digestive system	Human	-77.1012	39.0043
3300008547_13	3300008547	1806038	276	6955	0	0	0	18	76.81	0.68	73.41	MQ	OTU-9180	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__UBA9091	Human	Digestive system	Human	-77.1012	39.0043
3300008547_11	3300008547	2090112	231	10738	0	0	2	28	85.59	0.13	84.94	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human	-77.1012	39.0043
3300008547_12	3300008547	1896011	178	12581	0	1	1	20	74.2	0.48	71.8	MQ	OTU-2478	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Human	Digestive system	Human	-77.1012	39.0043
3300008547_19	3300008547	1491376	20	137733	1	2	0	25	58.39	0.67	55.04	MQ	OTU-10265	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__Ruminococcus_E bromii	Human	Digestive system	Human	-77.1012	39.0043
3300008547_18	3300008547	1565177	213	8362	0	1	0	30	76.75	1.61	68.7	MQ	OTU-10232	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__;g__;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008547_5	3300008547	4184298	140	41144	2	4	1	52	99.46	1.08	94.06	HQ	OTU-17151	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Human	Digestive system	Human	-77.1012	39.0043
3300008547_3	3300008547	4635588	109	67381	3	3	1	58	97.5	0.1	97	HQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human	-77.1012	39.0043
3300008547_9	3300008547	2102359	243	10359	0	0	0	28	67.63	0.04	67.43	MQ	OTU-8842	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__GCA_000437075.1	Human	Digestive system	Human	-77.1012	39.0043
3300008547_8	3300008547	2752280	73	52920	1	0	0	38	95.97	1.34	89.27	MQ	OTU-15627	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens	Human	Digestive system	Human	-77.1012	39.0043
3300008547_28	3300008547	1186914	224	5352	0	0	0	16	57.83	1.36	51.03	MQ	OTU-13478	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A	Human	Digestive system	Human	-77.1012	39.0043
3300008547_24	3300008547	1326434	20	123461	2	1	1	35	76.67	0.7	73.17	MQ	OTU-8525	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-465;g__CAG-465;s__GCA_000433755.1	Human	Digestive system	Human	-77.1012	39.0043
3300008547_25	3300008547	1299022	39	58059	0	0	0	35	86.67	0	86.67	MQ	OTU-265	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA7057;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008547_23	3300008547	1326464	76	22473	1	0	0	22	53.65	0.48	51.25	MQ	OTU-2005	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	Human	Digestive system	Human	-77.1012	39.0043
3300008547_26	3300008547	1284903	12	185516	1	1	0	33	89.04	1.28	82.64	MQ	OTU-11881	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-302;s__GCA_000431795.1	Human	Digestive system	Human	-77.1012	39.0043
