GenomeID	Completeness	Contamination	QualityScore	MIMAGQuality	EcosystemCategory
3300028638_22	90.86	1.61	82.81	HQ	Wastewater
3300025730_44	81.67	2.86	67.37	MQ	Wastewater
3300000558_32	90.11	2.36	78.31	HQ	Wastewater
3300028582_9	96.62	2.93	81.97	HQ	Wastewater
3300025686_20	91.76	1.28	85.36	HQ	Wastewater
3300025882_21	91.94	4.86	67.64	HQ	Wastewater
3300025589_21	94.89	1.98	84.99	MQ	Wastewater
3300025471_11	96.59	0	96.59	HQ	Wastewater
3300027789_26	63.59	0	63.59	MQ	Wastewater
3300025720_41	94.64	0	94.64	HQ	Wastewater
3300009772_14	91.53	0.85	87.28	MQ	Wastewater
3300025618_44	79.03	1.66	70.73	MQ	Wastewater
3300001594_36	50.97	0	50.97	MQ	Wastewater
3300025720_40	52.73	0	52.73	MQ	Wastewater
3300025609_39	86.84	0	86.84	MQ	Wastewater
3300001567_42	97.12	0	97.12	MQ	Wastewater
3300025730_28	90.13	3.23	73.98	MQ	Wastewater
3300026516_62	99.15	4.7	75.65	MQ	Wastewater
3300025702_47	85.33	1.44	78.13	MQ	Wastewater
3300025589_29	85.95	3.52	68.35	MQ	Wastewater
3300025861_30	91.13	3.63	72.98	MQ	Wastewater
3300025730_24	82.18	4.58	59.28	MQ	Wastewater
3300028641_11	95.51	1.12	89.91	MQ	Wastewater
3300012956_49	89.55	1.82	80.45	MQ	Wastewater
3300025737_87	98.88	2.25	87.63	HQ	Wastewater
3300028640_22	72.42	2.8	58.42	MQ	Wastewater
3300000558_50	65.38	1.15	59.63	MQ	Wastewater
3300025605_34	90.2	2.45	77.95	MQ	Wastewater
3300025720_46	69.35	1.75	60.6	MQ	Wastewater
3300025613_34	93.71	0.7	90.21	HQ	Wastewater
3300025605_13	60.2	1.71	51.65	MQ	Wastewater
3300025629_13	77.46	2.25	66.21	MQ	Wastewater
2100351003_1	81.44	0.48	79.04	MQ	Wastewater
3300025638_2	96.59	1.14	90.89	HQ	Wastewater
3300025737_37	87.29	2.28	75.89	MQ	Wastewater
3300012018_13	73.85	1.9	64.35	MQ	Wastewater
3300025724_52	91.5	1.96	81.7	MQ	Wastewater
3300025605_7	98.26	1.23	92.11	HQ	Wastewater
3300025393_30	55.31	0	55.31	MQ	Wastewater
3300025877_27	79.11	2.51	66.56	MQ	Wastewater
3300025737_80	66.43	0.1	65.93	MQ	Wastewater
3300025858_10	96.24	2.42	84.14	HQ	Wastewater
3300014832_7	93.88	0.66	90.58	HQ	Wastewater
3300025471_36	88.98	0.85	84.73	MQ	Wastewater
3300001594_20	86.9	4.84	62.7	MQ	Wastewater
3300029948_3	78.16	0	78.16	MQ	Wastewater
3300005688_3	68.81	0	68.81	MQ	Wastewater
3300025702_8	83.55	0.65	80.3	MQ	Wastewater
3300025682_16	83.53	3.23	67.38	MQ	Wastewater
3300025597_33	74.69	0	74.69	MQ	Wastewater
3300025605_26	93.87	2.58	80.97	HQ	Wastewater
3300025708_61	81.49	3.73	62.84	MQ	Wastewater
3300025730_25	97.31	3.33	80.66	MQ	Wastewater
3300025631_44	78.45	0.47	76.1	MQ	Wastewater
3300023211_11	70.63	0	70.63	MQ	Wastewater
3300026302_32	53.17	0	53.17	MQ	Wastewater
3300025855_25	86.41	4.72	62.81	MQ	Wastewater
3300025691_49	58.69	0	58.69	MQ	Wastewater
3300025618_8	97.43	0.02	97.33	MQ	Wastewater
3300025724_40	94.23	4.2	73.23	HQ	Wastewater
3300025856_10	80.46	3.06	65.16	MQ	Wastewater
3300003281_13	93	0.93	88.35	HQ	Wastewater
3300025730_4	98.86	3.41	81.81	MQ	Wastewater
3300025613_5	89.67	4.55	66.92	MQ	Wastewater
3300025730_33	82.18	3.04	66.98	MQ	Wastewater
3300025393_7	66.92	1.08	61.52	MQ	Wastewater
3300009540_11	95.27	2.73	81.62	MQ	Wastewater
3300025855_3	87.64	3.7	69.14	MQ	Wastewater
3300013502_21	93.55	0.18	92.65	HQ	Wastewater
3300025859_38	65.75	1.94	56.05	MQ	Wastewater
3300028631_16	87.81	1.68	79.41	MQ	Wastewater
3300012956_33	84.17	0	84.17	MQ	Wastewater
3300026284_11	98.92	0	98.92	HQ	Wastewater
3300028627_32	62.38	1.72	53.78	MQ	Wastewater
3300006056_92	72.2	4.41	50.15	MQ	Wastewater
3300025682_50	95.7	0	95.7	HQ	Wastewater
3300025847_42	84.24	1.66	75.94	MQ	Wastewater
3300025740_89	71.84	0	71.84	MQ	Wastewater
3300025724_8	96.62	4.05	76.37	HQ	Wastewater
3300028624_11	92.54	2.43	80.39	MQ	Wastewater
3300025871_55	52.51	0	52.51	MQ	Wastewater
3300025682_14	90.86	2.15	80.11	HQ	Wastewater
3300025605_30	94.61	0.34	92.91	HQ	Wastewater
3300000558_46	85.3	2.25	74.05	MQ	Wastewater
3300025772_12	70	1.61	61.95	MQ	Wastewater
3300025589_24	90.29	4.84	66.09	HQ	Wastewater
3300025772_24	77.1	1.72	68.5	MQ	Wastewater
3300025657_33	82.03	0.36	80.23	MQ	Wastewater
3300025678_41	77.41	1.2	71.41	MQ	Wastewater
3300025682_1	84.71	4.83	60.56	MQ	Wastewater
3300025855_15	91.31	4.3	69.81	MQ	Wastewater
3300023187_9	99.29	0	99.29	HQ	Wastewater
3300025720_33	73.16	0.85	68.91	MQ	Wastewater
3300025713_86	60.69	0.93	56.04	MQ	Wastewater
3300029942_24	56.61	0.29	55.16	MQ	Wastewater
3300025689_38	97.94	3.24	81.74	MQ	Wastewater
3300028641_32	69.8	0	69.8	MQ	Wastewater
3300009704_30	94.19	1.29	87.74	HQ	Wastewater
3300005669_3	62.45	0	62.45	MQ	Wastewater
3300025724_51	92.86	0	92.86	HQ	Wastewater
3300026284_9	86.28	0	86.28	MQ	Wastewater
3300025713_27	89.78	4.21	68.73	MQ	Wastewater
3300025708_10	98.88	1.12	93.28	HQ	Wastewater
3300025702_21	85.45	3.36	68.65	MQ	Wastewater
3300001594_53	57.72	0.41	55.67	MQ	Wastewater
3300000501_3	61.76	0	61.76	MQ	Wastewater
3300025657_21	87.92	1.27	81.57	MQ	Wastewater
3300025408_22	79.58	0	79.58	MQ	Wastewater
3300025702_38	98.58	0	98.58	MQ	Wastewater
3300009704_68	65.6	0	65.6	MQ	Wastewater
3300025682_89	64.03	0	64.03	MQ	Wastewater
3300029252_26	53.84	0	53.84	MQ	Wastewater
3300023211_5	84.24	0.99	79.29	MQ	Wastewater
3300026283_12	98.36	1.37	91.51	HQ	Wastewater
3300025631_27	93.76	1.94	84.06	HQ	Wastewater
3300025629_48	89.83	0	89.83	MQ	Wastewater
3300026288_13	99.68	0.03	99.53	HQ	Wastewater
3300003281_9	90.23	0.99	85.28	HQ	Wastewater
3300025686_28	74.93	2.31	63.38	MQ	Wastewater
3300025631_34	65.45	0	65.45	MQ	Wastewater
3300025740_53	75.9	0.43	73.75	MQ	Wastewater
3300025762_65	77.35	0	77.35	MQ	Wastewater
3300025882_12	85.09	3.81	66.04	MQ	Wastewater
3300025702_30	79.01	1.48	71.61	MQ	Wastewater
3300025740_30	73.6	0.54	70.9	MQ	Wastewater
3300025471_3	99.49	4.95	74.74	HQ	Wastewater
3300025611_29	65.99	1.06	60.69	MQ	Wastewater
3300025657_15	85.55	4.65	62.3	MQ	Wastewater
3300025677_62	76.89	0	76.89	MQ	Wastewater
3300026287_17	99.02	2.12	88.42	MQ	Wastewater
3300025686_6	100	0	100	HQ	Wastewater
3300005690_1	69.16	2.25	57.91	MQ	Wastewater
3300025657_22	55.32	0	55.32	MQ	Wastewater
3300026286_12	98.57	0.24	97.37	HQ	Wastewater
3300025713_25	87.77	0.47	85.42	MQ	Wastewater
3300025847_29	70.54	1.66	62.24	MQ	Wastewater
3300012956_48	88.06	0.5	85.56	MQ	Wastewater
3300029446_19	95.1	0.22	94	MQ	Wastewater
3300025471_9	77.59	2.36	65.79	MQ	Wastewater
3300025657_31	94.83	3.97	74.98	HQ	Wastewater
3300013232_23	68.97	3.45	51.72	MQ	Wastewater
3300026299_17	87.99	2.23	76.84	MQ	Wastewater
3300025708_42	75.52	0.78	71.62	MQ	Wastewater
3300025859_31	91.53	4.01	71.48	MQ	Wastewater
3300025784_38	75.67	1.71	67.12	MQ	Wastewater
3300005680_1	66.26	2.88	51.86	MQ	Wastewater
3300025618_31	90.32	4.52	67.72	MQ	Wastewater
3300026282_18	99.95	0	99.95	HQ	Wastewater
3300025748_25	91.9	4.52	69.3	MQ	Wastewater
3300025859_52	89.07	2.33	77.42	MQ	Wastewater
3300009540_22	97.31	3.23	81.16	HQ	Wastewater
3300025858_90	78.96	0	78.96	MQ	Wastewater
3300028635_14	80.46	3.38	63.56	MQ	Wastewater
3300028625_25	76.41	2.15	65.66	MQ	Wastewater
3300001594_46	82.18	1.6	74.18	MQ	Wastewater
2100351003_3	60.7	0.07	60.35	MQ	Wastewater
3300025737_34	81.19	4.2	60.19	MQ	Wastewater
3300028627_21	82.9	4.11	62.35	MQ	Wastewater
3300028580_17	100	0	100	MQ	Wastewater
3300009704_51	73.35	0	73.35	MQ	Wastewater
3300001580_57	81.42	1.23	75.27	MQ	Wastewater
3300025847_5	81.71	2.69	68.26	MQ	Wastewater
3300025629_21	92.74	4.68	69.34	MQ	Wastewater
3300025657_24	100	1.75	91.25	MQ	Wastewater
3300026303_31	62.11	0.85	57.86	MQ	Wastewater
3300025859_5	96.02	4.55	73.27	HQ	Wastewater
3300028630_17	74.18	3.94	54.48	MQ	Wastewater
3300009769_39	92.36	1.15	86.61	MQ	Wastewater
3300025618_17	83.85	3.8	64.85	MQ	Wastewater
3300009769_62	74.81	0	74.81	MQ	Wastewater
3300027786_14	93.85	0	93.85	MQ	Wastewater
3300025859_8	60.34	0	60.34	MQ	Wastewater
3300025720_49	63.26	1.73	54.61	MQ	Wastewater
3300025682_51	92.11	0.54	89.41	HQ	Wastewater
3300025858_34	86.81	0	86.81	MQ	Wastewater
3300001580_28	95.75	4.14	75.05	MQ	Wastewater
3300025682_59	76.27	0	76.27	MQ	Wastewater
3300009779_84	65.33	2	55.33	MQ	Wastewater
3300025393_6	96.09	0	96.09	HQ	Wastewater
3300028644_35	72.61	1.31	66.06	MQ	Wastewater
3300006056_147	59.06	1.53	51.41	MQ	Wastewater
3300025847_43	85.51	0.02	85.41	MQ	Wastewater
3300025677_107	54.75	0.09	54.3	MQ	Wastewater
3300029948_2	95.19	1.37	88.34	HQ	Wastewater
3300026287_12	99.68	0.03	99.53	HQ	Wastewater
3300025657_51	86.67	1.33	80.02	MQ	Wastewater
3300005673_4	62.45	0	62.45	MQ	Wastewater
3300025678_29	86.36	4.73	62.71	MQ	Wastewater
3300028630_14	94.38	2.25	83.13	HQ	Wastewater
3300025737_39	89.25	2.6	76.25	MQ	Wastewater
3300012533_54	83.73	1.82	74.63	MQ	Wastewater
3300006056_51	82.31	1.09	76.86	MQ	Wastewater
3300025691_23	97.76	2.42	85.66	MQ	Wastewater
3300025714_55	80.74	1.69	72.29	MQ	Wastewater
3300026289_15	91.62	1.64	83.42	MQ	Wastewater
3300025720_29	86.97	2.38	75.07	MQ	Wastewater
3300025877_19	96.24	2.17	85.39	MQ	Wastewater
3300009779_20	64.26	0	64.26	MQ	Wastewater
3300028624_30	52.75	0	52.75	MQ	Wastewater
3300025714_34	73.9	2.52	61.3	MQ	Wastewater
3300028631_32	67.82	0	67.82	MQ	Wastewater
3300025730_43	94.96	4.57	72.11	HQ	Wastewater
3300025587_7	64.93	2.88	50.53	MQ	Wastewater
3300025682_56	71.82	3.82	52.72	MQ	Wastewater
3300025686_22	86.56	3.23	70.41	MQ	Wastewater
3300025713_44	94.19	0.71	90.64	HQ	Wastewater
3300025678_30	68.45	2.39	56.5	MQ	Wastewater
3300023187_4	65.88	0.87	61.53	MQ	Wastewater
3300025597_39	59.93	0.24	58.73	MQ	Wastewater
3300025689_20	69.13	0.67	65.78	MQ	Wastewater
3300025882_39	67.17	1.6	59.17	MQ	Wastewater
3300025678_12	87.69	3.16	71.89	MQ	Wastewater
3300025867_14	96.64	1.65	88.39	HQ	Wastewater
3300009779_34	75.36	3	60.36	MQ	Wastewater
3300025715_16	72.14	1.62	64.04	MQ	Wastewater
3300025629_46	90	0.12	89.4	HQ	Wastewater
3300025408_12	87.36	2.3	75.86	MQ	Wastewater
3300025638_24	93.01	3.23	76.86	MQ	Wastewater
3300029942_6	97.85	1.61	89.8	MQ	Wastewater
3300025724_23	77.52	1.17	71.67	MQ	Wastewater
3300025737_44	76.67	2.67	63.32	MQ	Wastewater
3300025678_33	93.47	0	93.47	MQ	Wastewater
3300014830_3	97.44	3.13	81.79	HQ	Wastewater
3300025618_50	73.7	0	73.7	MQ	Wastewater
3300025859_9	92.73	0.91	88.18	HQ	Wastewater
3300025683_50	60.47	0	60.47	MQ	Wastewater
3300025847_12	69.6	1.02	64.5	MQ	Wastewater
3300025708_44	86.85	1.55	79.1	MQ	Wastewater
3300025713_11	75.9	4.52	53.3	MQ	Wastewater
3300028638_21	89.03	4.09	68.58	MQ	Wastewater
3300026289_20	96.88	0	96.88	HQ	Wastewater
3300025597_18	92.02	1.68	83.62	HQ	Wastewater
3300025683_58	57.27	0	57.27	MQ	Wastewater
3300026516_57	85.44	0.27	84.09	MQ	Wastewater
3300009540_91	50.28	0	50.28	MQ	Wastewater
3300028629_24	68.67	1.31	62.12	MQ	Wastewater
3300025408_8	75.14	2.8	61.14	MQ	Wastewater
3300028630_24	93.55	1.61	85.5	HQ	Wastewater
3300025708_15	90.61	1.82	81.51	MQ	Wastewater
3300025847_10	87.71	2.06	77.41	MQ	Wastewater
3300025657_28	98.25	0.73	94.6	MQ	Wastewater
3300000501_2	72.09	0	72.09	MQ	Wastewater
3300013232_27	61.86	0	61.86	MQ	Wastewater
3300025740_42	72.26	2.9	57.76	MQ	Wastewater
3300025638_13	84.29	2.92	69.69	MQ	Wastewater
3300013280_2	60.4	1.71	51.85	MQ	Wastewater
3300028628_7	94.09	3.76	75.29	HQ	Wastewater
3300009767_57	94.56	0	94.56	MQ	Wastewater
3300000568_69	70.11	0	70.11	MQ	Wastewater
3300025762_74	68.48	2.48	56.08	MQ	Wastewater
3300023194_8	97.85	1.24	91.65	MQ	Wastewater
3300025858_38	91.14	3.66	72.84	HQ	Wastewater
3300025657_16	96.37	4.34	74.67	MQ	Wastewater
3300025740_32	93.18	4.73	69.53	HQ	Wastewater
3300028644_13	92.7	1.19	86.75	HQ	Wastewater
3300025762_13	94.61	2.15	83.86	HQ	Wastewater
3300029935_3	81.91	1.12	76.31	MQ	Wastewater
3300025715_28	67.07	2.58	54.17	MQ	Wastewater
3300025638_36	83.84	2.3	72.34	MQ	Wastewater
3300025631_26	94.68	3.67	76.33	MQ	Wastewater
3300025677_20	82.88	1.29	76.43	MQ	Wastewater
3300025737_67	98.67	0	98.67	HQ	Wastewater
3300026286_14	98.38	0.54	95.68	HQ	Wastewater
3300025730_46	81.94	4.62	58.84	MQ	Wastewater
3300026302_21	97.28	0	97.28	MQ	Wastewater
3300012956_64	78.44	3.48	61.04	MQ	Wastewater
3300026283_15	100	0.74	96.3	MQ	Wastewater
3300009779_6	90.54	4.37	68.69	MQ	Wastewater
3300009779_27	72.29	0.81	68.24	MQ	Wastewater
3300025866_6	77.54	2.56	64.74	MQ	Wastewater
3300028629_21	58.26	0.54	55.56	MQ	Wastewater
3300025847_46	62.24	0.09	61.79	MQ	Wastewater
3300025408_18	97.63	0	97.63	MQ	Wastewater
3300025609_36	78.39	0	78.39	MQ	Wastewater
3300025657_18	91.61	2.68	78.21	MQ	Wastewater
3300025748_9	97.97	4.05	77.72	MQ	Wastewater
3300028633_14	97.69	4.49	75.24	HQ	Wastewater
3300029233_1	97.67	2.73	84.02	HQ	Wastewater
3300003281_8	99.65	0.16	98.85	MQ	Wastewater
3300025605_17	78.5	2.96	63.7	MQ	Wastewater
3300028625_10	94.7	2.56	81.9	HQ	Wastewater
3300025706_22	92.47	0.54	89.77	HQ	Wastewater
3300025706_29	89.43	1.08	84.03	MQ	Wastewater
3300028582_30	100	0	100	MQ	Wastewater
3300026284_7	99.95	0.8	95.95	MQ	Wastewater
3300028580_12	97.48	2.23	86.33	MQ	Wastewater
3300025686_45	100	0	100	HQ	Wastewater
3300025611_22	61.34	0.02	61.24	MQ	Wastewater
3300028622_10	94.7	2.56	81.9	HQ	Wastewater
3300025724_24	72.3	0	72.3	MQ	Wastewater
3300014810_6	88.62	2.09	78.17	MQ	Wastewater
3300025691_3	94.44	4.94	69.74	HQ	Wastewater
3300028640_21	84.84	4	64.84	MQ	Wastewater
3300028582_11	61.74	0	61.74	MQ	Wastewater
3300025859_70	60.5	0.99	55.55	MQ	Wastewater
3300028625_1	90.28	3.89	70.83	HQ	Wastewater
3300026516_48	86.57	1	81.57	MQ	Wastewater
3300028644_32	87.01	0	87.01	MQ	Wastewater
3300025689_39	91.61	0.65	88.36	HQ	Wastewater
3300025877_6	84.19	4.27	62.84	MQ	Wastewater
3300025748_90	52.43	0.34	50.73	MQ	Wastewater
3300009540_57	65.42	1.18	59.52	MQ	Wastewater
3300025708_39	77.66	3.33	61.01	MQ	Wastewater
3300025629_22	93.28	2.96	78.48	MQ	Wastewater
3300025689_41	62.4	0.48	60	MQ	Wastewater
3300025902_29	63.32	1.4	56.32	MQ	Wastewater
3300012990_13	55.24	0	55.24	MQ	Wastewater
3300025715_17	93.72	1.39	86.77	MQ	Wastewater
3300003281_5	92.28	1.01	87.23	HQ	Wastewater
3300028582_18	95.86	1.78	86.96	MQ	Wastewater
3300025408_41	81.32	0	81.32	MQ	Wastewater
3300025613_32	91.61	2.74	77.91	HQ	Wastewater
3300026288_19	98.31	2.82	84.21	HQ	Wastewater
3300025706_10	85.04	1.09	79.59	MQ	Wastewater
3300025677_15	93.55	2.15	82.8	MQ	Wastewater
3300025587_9	81.83	1.62	73.73	MQ	Wastewater
3300025902_15	93.85	2.56	81.05	HQ	Wastewater
3300009767_16	83.82	3.23	67.67	MQ	Wastewater
3300025471_35	79.66	0	79.66	MQ	Wastewater
3300025713_51	78.37	0.47	76.02	MQ	Wastewater
3300025609_6	91.38	1.77	82.53	HQ	Wastewater
3300026286_8	99.84	0.21	98.79	HQ	Wastewater
3300001567_30	89.5	1.1	84	MQ	Wastewater
3300028627_22	93.08	4.87	68.73	MQ	Wastewater
3300025629_37	63.6	0	63.6	MQ	Wastewater
3300025677_3	90.19	4.48	67.79	HQ	Wastewater
3300025393_17	98.78	0	98.78	MQ	Wastewater
3300025589_38	76.72	3.61	58.67	MQ	Wastewater
3300025638_48	82.3	2.09	71.85	MQ	Wastewater
3300028638_10	94.09	3.76	75.29	HQ	Wastewater
3300025724_21	70.51	0.85	66.26	MQ	Wastewater
3300025393_22	85.38	1.96	75.58	MQ	Wastewater
3300025611_23	61.49	1.45	54.24	MQ	Wastewater
3300025708_46	74.87	2.1	64.37	MQ	Wastewater
3300026286_11	81.39	3.96	61.59	MQ	Wastewater
3300009704_23	77.69	3.54	59.99	MQ	Wastewater
3300012990_8	89.15	2.95	74.4	MQ	Wastewater
3300025720_54	53.15	0	53.15	MQ	Wastewater
3300026516_54	66.14	0.49	63.69	MQ	Wastewater
3300025589_44	72.03	4.39	50.08	MQ	Wastewater
3300025855_96	57.84	0	57.84	MQ	Wastewater
3300025657_17	90.46	3.71	71.91	MQ	Wastewater
3300025859_11	86.82	2	76.82	MQ	Wastewater
3300028622_11	95.97	2.15	85.22	HQ	Wastewater
3300025737_22	93.1	1.9	83.6	MQ	Wastewater
3300025855_35	96.55	1.71	88	MQ	Wastewater
3300025393_24	98.67	0	98.67	HQ	Wastewater
3300009767_83	53.85	0	53.85	MQ	Wastewater
3300027673_8	99.25	0	99.25	HQ	Wastewater
3300025724_43	66.34	1.28	59.94	MQ	Wastewater
3300025691_35	94.51	2.2	83.51	MQ	Wastewater
3300025691_17	83.44	0.33	81.79	MQ	Wastewater
3300025784_62	64.65	1.58	56.75	MQ	Wastewater
3300025713_60	68.06	0.57	65.21	MQ	Wastewater
3300025471_31	99.84	1.72	91.24	MQ	Wastewater
3300025871_35	91.76	2.75	78.01	MQ	Wastewater
3300009704_37	71.98	3.63	53.83	MQ	Wastewater
3300009772_20	69.24	2.15	58.49	MQ	Wastewater
3300025631_5	79.53	2.47	67.18	MQ	Wastewater
3300025713_48	86.88	1.42	79.78	MQ	Wastewater
3300025720_34	76.86	1.72	68.26	MQ	Wastewater
3300025629_58	51.4	0	51.4	MQ	Wastewater
3300013315_11	61.3	0.45	59.05	MQ	Wastewater
3300025611_25	63.09	1.03	57.94	MQ	Wastewater
3300023201_10	86.6	0.43	84.45	MQ	Wastewater
3300025613_59	53.23	0	53.23	MQ	Wastewater
3300025720_14	93.01	1.08	87.61	MQ	Wastewater
3300025689_21	95.45	1.14	89.75	HQ	Wastewater
3300028640_15	93.22	0.84	89.02	MQ	Wastewater
3300025682_8	97.74	0	97.74	HQ	Wastewater
3300006056_44	85.61	1.71	77.06	MQ	Wastewater
3300005689_8	78.55	1.12	72.95	MQ	Wastewater
3300006517_8	99.18	0	99.18	MQ	Wastewater
3300025708_52	77.87	1.36	71.07	MQ	Wastewater
3300026286_10	81.03	0	81.03	MQ	Wastewater
3300028631_8	94.09	3.76	75.29	HQ	Wastewater
3300009704_43	83.75	0.54	81.05	MQ	Wastewater
3300025784_47	89.49	4.7	65.99	MQ	Wastewater
3300025708_57	62.86	2.38	50.96	MQ	Wastewater
3300025902_55	68.23	0	68.23	MQ	Wastewater
3300025859_12	94.09	4.3	72.59	HQ	Wastewater
3300025589_33	77.31	3.37	60.46	MQ	Wastewater
3300027789_20	62.07	0	62.07	MQ	Wastewater
3300028633_20	96.97	3.73	78.32	MQ	Wastewater
3300025708_18	94.19	3.87	74.84	HQ	Wastewater
3300025866_42	60.75	1.47	53.4	MQ	Wastewater
3300026549_68	95.74	0	95.74	MQ	Mammals
3300021400_121	94.76	0.43	92.61	MQ	Mammals
3300022661_58	95.41	0	95.41	MQ	Mammals
3300018878_148	72.77	2.68	59.37	MQ	Mammals
3300018430_52	86.1	0.65	82.85	MQ	Mammals
3300018475_90	72.44	0.68	69.04	MQ	Mammals
3300028481_7	83.8	3.38	66.9	MQ	Mammals
3300023033_2	84.4	3.11	68.85	MQ	Mammals
3300021318_13	99.73	0.65	96.48	MQ	Mammals
3300022753_83	97.17	0.38	95.27	MQ	Mammals
3300028048_35	99.3	0.12	98.7	MQ	Mammals
3300020079_18	66.55	0.67	63.2	MQ	Mammals
3300023033_1	84.05	3.85	64.8	MQ	Mammals
3300022753_125	57.44	0.67	54.09	MQ	Mammals
3300022753_144	86.61	2.42	74.51	MQ	Mammals
3300021255_61	58.62	1.72	50.02	MQ	Mammals
3300014826_10	53.45	0	53.45	MQ	Mammals
3300015207_35	84.79	0	84.79	MQ	Mammals
3300019376_47	60.44	0.32	58.84	MQ	Mammals
3300028591_46	69.09	2.69	55.64	MQ	Mammals
3300021306_6	98.76	0	98.76	MQ	Mammals
3300021285_7	97.75	2.25	86.5	HQ	Mammals
3300001919_17	68.37	1.23	62.22	MQ	Mammals
3300014964_38	76.19	0.88	71.79	MQ	Mammals
3300018878_206	77.76	2.69	64.31	MQ	Mammals
3300021318_20	95.64	0	95.64	MQ	Mammals
3300011977_13	89.37	0.71	85.82	MQ	Mammals
3300021255_39	86.58	4.43	64.43	MQ	Mammals
3300022377_4	97.63	0	97.63	MQ	Mammals
3300021431_106	70.82	2.53	58.17	MQ	Mammals
3300022661_112	97.99	0	97.99	MQ	Mammals
3300021318_37	71.64	0.7	68.14	MQ	Mammals
3300011977_14	94.24	0.88	89.84	MQ	Mammals
3300028591_43	78.25	2.06	67.95	MQ	Mammals
3300011989_13	80.65	1.08	75.25	MQ	Mammals
3300018430_121	78.13	1.72	69.53	MQ	Mammals
3300022753_147	60.43	0.67	57.08	MQ	Mammals
2061766007_104	76.74	3.43	59.59	MQ	Mammals
3300022660_140	68.19	3.21	52.14	MQ	Mammals
3300022660_168	72.49	0	72.49	MQ	Mammals
3300001598_69	90.45	0	90.45	MQ	Mammals
3300001919_9	71.72	1.12	66.12	MQ	Mammals
3300022660_89	76.77	0.37	74.92	MQ	Mammals
3300021387_92	59.91	0.66	56.61	MQ	Mammals
3300018430_75	80.4	0.67	77.05	MQ	Mammals
3300028591_51	62.07	1.72	53.47	MQ	Mammals
3300021326_37	65.71	1.93	56.06	MQ	Mammals
3300018475_150	52.27	0	52.27	MQ	Mammals
3300022660_114	80.94	1.76	72.14	MQ	Mammals
3300021254_77	57.57	0.23	56.42	MQ	Mammals
3300021426_71	60.27	1.01	55.22	MQ	Mammals
3300019374_8	94.77	0.19	93.82	MQ	Mammals
3300005460_8	91.71	0.93	87.06	MQ	Mammals
3300023044_3	54	0	54	MQ	Mammals
3300018475_120	83.45	2.59	70.5	MQ	Mammals
3300022753_140	68.38	0.17	67.53	MQ	Mammals
3300001598_83	69.24	0.02	69.14	MQ	Mammals
3300011977_35	62.09	0	62.09	MQ	Mammals
3300012974_30	50.66	0.05	50.41	MQ	Mammals
2049941000_85	63.61	0.26	62.31	MQ	Mammals
3300019372_10	91.94	0.97	87.09	HQ	Mammals
3300029297_26	61.25	0.19	60.3	MQ	Mammals
3300015207_29	98.28	1.34	91.58	MQ	Mammals
3300021387_84	94.96	0.85	90.71	MQ	Mammals
3300019376_48	77.33	0	77.33	MQ	Mammals
3300026522_75	79.78	2.25	68.53	MQ	Mammals
3300021387_125	74.46	0.54	71.76	MQ	Mammals
3300018878_149	74.36	1.23	68.21	MQ	Mammals
3300021431_53	98.11	0.94	93.41	MQ	Mammals
3300026522_64	95.13	1.12	89.53	MQ	Mammals
3300012007_13	91.07	1.85	81.82	MQ	Mammals
3300018430_71	97.99	0.02	97.89	MQ	Mammals
2061766007_94	88.85	2.52	76.25	MQ	Mammals
3300021400_102	87.27	3.37	70.42	MQ	Mammals
3300021254_38	93.41	2.42	81.31	MQ	Mammals
3300015207_36	77.27	0.12	76.67	MQ	Mammals
3300028048_114	71.55	0.34	69.85	MQ	Mammals
3300029297_18	91.51	0.38	89.61	MQ	Mammals
3300022660_125	96.64	0.45	94.39	HQ	Mammals
3300014047_9	69.62	0.15	68.87	MQ	Mammals
3300028533_3	97.57	0.6	94.57	MQ	Mammals
3300001484_6	71.22	2.54	58.52	MQ	Mammals
3300022661_113	57.65	0.74	53.95	MQ	Mammals
3300021431_65	92.27	2.59	79.32	MQ	Mammals
3300011989_25	68.42	1.75	59.67	MQ	Mammals
3300021255_103	56.14	0	56.14	MQ	Mammals
3300019374_24	73.49	0	73.49	MQ	Mammals
3300018475_177	67.1	1.17	61.25	MQ	Mammals
3300029297_5	91.3	0.19	90.35	MQ	Mammals
3300005460_51	66.4	0.8	62.4	MQ	Mammals
3300018878_232	78.79	0.83	74.64	MQ	Mammals
3300001919_12	98.47	2.92	83.87	MQ	Mammals
3300021426_43	91.81	3.41	74.76	HQ	Mammals
3300018475_226	52.19	0	52.19	MQ	Mammals
3300018475_65	83.33	4.57	60.48	MQ	Mammals
3300022660_106	81.61	4.61	58.56	MQ	Mammals
3300011989_37	55.58	0	55.58	MQ	Mammals
3300021426_58	95.51	3.37	78.66	HQ	Mammals
3300003523_77	51.02	0.05	50.77	MQ	Mammals
3300026549_54	93.36	1.3	86.86	MQ	Mammals
3300018430_51	86.32	0.37	84.47	MQ	Mammals
3300021387_76	95.39	2.09	84.94	MQ	Mammals
3300020079_22	70.26	0	70.26	MQ	Mammals
3300021431_46	88.74	0.7	85.24	MQ	Mammals
3300022753_102	82.21	0.48	79.81	MQ	Mammals
3300011977_30	64.73	0	64.73	MQ	Mammals
3300022753_80	93.24	1.69	84.79	MQ	Mammals
3300021400_113	70.74	2.71	57.19	MQ	Mammals
