GenomeID	EcosystemCategory	Longitude	Latitude	MIMAGQuality
3300001598_73	Mammals	9.94157	53.5953	MQ
3300021843_49	Bioreactor	-79.6609	43.5479	MQ
3300026165_13	Terrestrial	-122.133	37.4968	HQ
3300027536_44	Lab enrichment	-74.2	40.58	MQ
3300008737_8	Human	-77.1012	39.0043	MQ
3300011146_2	Built environment	-73.98	40.71	MQ
3300014970_3	Human	12.531	55.678	HQ
3300027043_5	Terrestrial	-65	18	MQ
3300025649_12	Aquatic	78.188	-68.4725	MQ
3300017540_17	Terrestrial	-122.29	37.83	MQ
3300009095_122	Terrestrial	-111.814	41.7655	MQ
3300001835_14	Aquatic	-81.85	18.35	MQ
3300008272_31	Human	-77.1012	39.0043	MQ
3300029365_23	Human	-76.6259	39.2885	HQ
3300027283_16	Terrestrial	7.1648	47.379	MQ
3300025477_17	Aquatic	-93.4828	47.5028	MQ
3300024433_66	Aquatic	34.983	44.288	MQ
3300012889_12	Bioreactor	-122.29	37.82	MQ
3300021561_40	Bioreactor	-79.6609	43.5479	MQ
3300029127_20	Human	116.416	39.9119	MQ
3300029194_17	Human	116.416	39.9119	MQ
3300014603_4	Built environment	-73.88	40.68	MQ
3300029779_9	Human	-76.6259	39.2885	MQ
3300006226_89	Arthropoda	11.83	-4.7	MQ
3300026116_19	Plants	-85.3738	42.3948	MQ
3300012018_4	Wastewater	121.5	31.3	MQ
3300029786_12	Human	-76.6259	39.2885	MQ
3300021603_40	Bioreactor	-79.3957	43.6629	MQ
3300023243_9	Aquatic	78.188	-68.4725	HQ
3300019458_28	Terrestrial	-155.801	19.0643	MQ
3300020187_40	Aquatic	7.9	54.1841	MQ
3300025079_9	Aquatic	-144.996	50.0005	MQ
3300027137_10	Aquatic	-123.183	46.1812	MQ
3300007978_9	Human	-77.1012	39.0043	HQ
3300002821_33	Lab enrichment	-111.65	57.02	MQ
3300027350_8	Lab enrichment	-122.29	37.8408	HQ
3300029732_6	Human	-0.12	51.5	MQ
3300025691_23	Wastewater	114.17	22.28	MQ
3300009704_41	Wastewater	135.27	34.72	MQ
3300012827_4	Terrestrial	-89.4011	43.073	MQ
3300029410_23	Human	-76.6259	39.2885	MQ
3300017816_10	Solid waste	-122.29	37.8409	MQ
3300024950_4	Aquatic	-122.16	48.3807	HQ
3300020596_52	Aquatic	161.59	-77.5281	MQ
3300011632_2	Built environment	-73.98	40.76	MQ
3300025369_2	Aquatic	-89.6063	46.0072	MQ
3300025698_16	Aquatic	78.188	-68.4725	MQ
3300029415_12	Human	120	30	MQ
3300006226_106	Arthropoda	11.83	-4.7	HQ
3300007355_19	Human	-77.1012	39.0043	MQ
3300028568_70	Built environment	-123.147	49.1151	MQ
3300027756_42	Aquatic	-86.5698	43.1998	MQ
3300029821_31	Aquatic	141.859	45.0453	MQ
3300009029_5	Terrestrial	-149.314	68.6139	MQ
3300026035_15	Plants	-85.3738	42.3948	HQ
3300025638_45	Wastewater	135.05	34.65	HQ
3300027736_72	Aquatic	-72.0994	45.4091	MQ
3300012156_6	Fungi	-74.5222	39.9181	MQ
3300025662_22	Aquatic	-123.5	48.6	MQ
3300029376_24	Human	-76.6259	39.2885	MQ
3300012889_31	Bioreactor	-122.29	37.82	MQ
3300027406_23	Aquatic	-122.21	36.25	MQ
3300002821_34	Lab enrichment	-111.65	57.02	MQ
3300027501_5	Aquatic	-122.21	36.25	MQ
3300007126_16	Human	-77.1012	39.0043	MQ
3300027656_7	Aquatic	-86.5698	43.1998	MQ
3300026488_14	Aquatic	111.407	27.0105	MQ
3300020196_55	Aquatic	29.4853	-4.9054	MQ
3300027665_7	Plants	-122.022	37.9314	MQ
3300027911_45	Aquatic	-78.4726	41.1707	MQ
3300006524_36	Human	-77.1012	39.0043	MQ
3300000187_14	Aquatic	-123.5	48.6	MQ
3300027896_89	Aquatic	-86.23	41.7	MQ
3300003282_9	Wastewater	153.191	-27.486	MQ
3300013382_3	Animal	37.1	2.717	MQ
3300022736_5	Arthropoda	-89.4125	43.0758	MQ
3300029757_6	Human	-76.6259	39.2885	HQ
3300024054_69	Aquatic	121.404	-2.7	MQ
3300027835_152	Aquatic	-73.6044	43.2922	MQ
3300022170_10	Aquatic	-110.596	27.0114	MQ
3300012854_10	Insecta	-89.4011	43.073	MQ
3300000212_15	Aquatic	-123.5	48.6	MQ
3300025442_7	Aquatic	-93.4828	47.5028	MQ
3300017688_7	Aquatic	21.4899	61.242	MQ
3300017419_30	Aquatic	30.1749	-22.6092	HQ
3300006457_7	Human	-77.1012	39.0043	MQ
3300027498_22	Algae	-3.24	50.677	MQ
3300013123_116	Aquatic	29.05	-1.64	MQ
3300022916_25	Aquatic	-123.501	48.5847	MQ
3300017494_8	Aquatic	-81.583	81.017	MQ
3300011220_2	Built environment	-73.86	40.74	MQ
3300027958_38	Bioremediation	-106.08	35.992	MQ
3300020378_4	Aquatic	64.5162	19.0342	MQ
3300027822_35	Aquatic	-119.846	34.3923	MQ
3300008636_9	Human	-77.1012	39.0043	MQ
3300025268_2	Aquatic	-118.774	14.5287	MQ
3300013136_66	Aquatic	29.05	-1.64	MQ
3300008727_5	Human	-77.1012	39.0043	MQ
3300013133_35	Aquatic	29.2062	-2.05	MQ
3300011685_2	Built environment	-73.99	40.72	MQ
3300020390_13	Aquatic	-88.4085	25.6405	MQ
3300027963_32	Aquatic	-72.0994	45.4091	MQ
3300026078_21	Plants	-85.3738	42.3948	MQ
3300029341_12	Human	-76.6259	39.2885	HQ
3300020139_19	Aquatic	-119.366	40.6614	HQ
3300025659_70	Aquatic	-123.5	48.6	MQ
3300010370_19	Aquatic	-76.0017	39.2637	MQ
3300029434_15	Human	-76.6259	39.2885	MQ
3300011986_12	Human	-118.444	34.0722	MQ
3300021509_22	Aquatic	-110.593	27.0114	MQ
3300027782_19	Aquatic	-71.2508	48.2311	MQ
3300027975_12	Aquatic	-99.1001	47.0956	MQ
3300020373_42	Aquatic	-96.155	-12.9057	MQ
3300018405_13	Aquatic	-76.9856	41.2451	MQ
3300014930_7	Modeled	-2.96776	53.4059	HQ
3300000394_10	Aquatic	-119.281	46.3492	MQ
3300025702_32	Wastewater	114.17	22.28	MQ
3300017969_58	Aquatic	-81.028	31.972	MQ
3300023227_3	Aquatic	78.188	-68.4725	MQ
3300027319_5	Lab enrichment	-122.292	37.8406	MQ
3300025887_19	Aquatic	-75.3633	39.283	HQ
3300014886_23	Aquatic	-111.38	27.0154	MQ
3300025501_9	Aquatic	-93.4828	47.5028	MQ
3300025876_31	Aquatic	7.9	54.1842	MQ
3300000234_15	Aquatic	12.95	43.3833	MQ
3300029535_7	Human	121.468	31.2123	MQ
3300025730_3	Wastewater	-90.43	41.53	MQ
3300011711_2	Built environment	-74	40.6	HQ
3300009503_50	Aquatic	-110.44	44.61	MQ
3300029681_17	Human	-0.12	51.5	HQ
3300028966_8	Human	12.531	55.678	MQ
3300029609_32	Human	-0.12	51.5	MQ
3300029768_14	Human	-0.12	51.5	HQ
3300020476_9	Aquatic	-56.7834	33.9044	MQ
3300029614_26	Human	-0.12	51.5	MQ
3300029611_18	Human	-0.12	51.5	MQ
3300027365_8	Terrestrial	-81.036	39.849	MQ
3300027864_28	Arthropoda	-53.0462	5.0626	MQ
3300029046_8	Human	12.531	55.678	MQ
3300027863_153	Aquatic	-110.44	44.611	MQ
3300011584_5	Built environment	-73.94	40.71	MQ
3300007531_21	Human	-77.1012	39.0043	MQ
3300021588_7	Aquatic	-110.591	27.0074	MQ
3300029414_5	Human	-76.6259	39.2885	HQ
3300012830_4	Terrestrial	-89.4011	43.073	MQ
3300027325_4	Algae	-3.24	50.677	HQ
3300025241_9	Aquatic	-99.2557	10.0693	MQ
3300027536_22	Lab enrichment	-74.2	40.58	HQ
3300029562_22	Human	-0.12	51.5	MQ
3300002163_57	Biotransformation	8.4956	52.0385	MQ
3300012144_7	Fungi	-79.3533	34.917	MQ
3300025249_9	Aquatic	103.31	-30.33	MQ
3300008152_4	Human	-77.1012	39.0043	MQ
3300029405_10	Human	-76.6259	39.2885	HQ
3300027815_41	Aquatic	-73.6044	43.2922	MQ
3300029419_10	Human	-76.6259	39.2885	HQ
3300026067_9	Plants	-85.3738	42.3948	HQ
3300027192_2	Aquatic	-123.94	46.2	MQ
3300028176_5	Aquatic	-124.009	49.68	HQ
3300005977_20	Aquatic	-110.709	44.733	MQ
3300025858_57	Wastewater	139.63	35.92	MQ
3300025103_10	Aquatic	-76.2	-14.51	MQ
3300029783_20	Human	120	30	MQ
3300029679_14	Human	120	30	MQ
3300027784_96	Aquatic	79.48	51.39	MQ
3300029230_22	Human	116.416	39.9119	MQ
3300021424_57	Aquatic	29.9194	-5.7366	MQ
3300011821_2	Built environment	-73.86	40.88	MQ
3300017426_34	Terrestrial	-116.158	51.1699	HQ
3300028630_24	Wastewater	-88.23	44.11	HQ
3300029758_20	Human	-76.6259	39.2885	MQ
3300007921_6	Human	-77.1012	39.0043	HQ
3300020192_44	Aquatic	161.59	-77.5281	MQ
2166559024_2	Bioreactor	-122.248	37.8754	MQ
3300027723_3	Aquatic	-99.1044	47.0991	HQ
3300025523_5	Lab enrichment	-121.75	38.5402	MQ
3300013127_26	Aquatic	29.2062	-2.05	HQ
3300013693_5	Built environment	-73.91	40.8	MQ
3300020456_21	Aquatic	-64.109	31.8366	MQ
3300029339_9	Human	-76.6259	39.2885	MQ
3300027262_17	Algae	-3.24	50.677	HQ
3300025629_2	Wastewater	135.05	34.65	HQ
3300021468_5	Aquatic	-110.596	27.0114	MQ
3300020375_15	Aquatic	-85.2995	-5.2771	MQ
3300020702_8	Aquatic	-89.686	46.041	MQ
3300025361_7	Aquatic	78.1882	-68.5627	MQ
3300028028_58	Solid waste	-80.577	43.442	MQ
3300020578_50	Aquatic	29.4853	-4.9054	HQ
3300024252_17	Aquatic	-123.501	48.5847	MQ
3300027859_19	Aquatic	2.9768	-17.283	MQ
3300027510_9	Biotransformation	8.4956	52.0385	MQ
3300025668_16	Aquatic	-123.5	48.6	MQ
3300001096_38	Bioremediation	103.772	1.29973	MQ
3300020056_35	Aquatic	-81.028	31.972	MQ
3300025797_3	Terrestrial	-122.505	37.9286	MQ
3300029445_24	Human	-76.6259	39.2885	MQ
3300026509_9	Aquatic	-110.715	44.963	MQ
3300000158_14	Aquatic	-123.5	48.6	MQ
3300014947_10	Human	12.531	55.678	MQ
3300006460_8	Human	-77.1012	39.0043	MQ
3300013122_12	Aquatic	29.05	-1.64	MQ
3300029612_18	Human	-0.12	51.5	MQ
3300020194_31	Aquatic	-81.028	31.972	MQ
3300029391_15	Human	-76.6259	39.2885	MQ
3300008082_5	Human	-77.1012	39.0043	MQ
3300028582_16	Wastewater	-122.29	37.82	MQ
3300006249_28	Human	-77.1012	39.0043	MQ
3300001102_17	Algae	151.167	-33.9666	MQ
3300009083_113	Aquatic	163.163	-77.605	MQ
3300029000_4	Human	12.531	55.678	MQ
3300027857_14	Terrestrial	-76.3402	40.7999	MQ
3300028990_5	Human	12.531	55.678	MQ
3300007128_11	Human	-77.1012	39.0043	MQ
3300008099_17	Human	-77.1012	39.0043	MQ
3300000190_4	Aquatic	-134.667	49.2833	MQ
3300005081_9	Aquatic	7.42	55.49	MQ
3300011943_3	Built environment	-73.86	40.85	MQ
3300007311_1	Human	-77.1012	39.0043	MQ
3300025948_2	Terrestrial	-122.033	38.2099	MQ
3300020221_34	Aquatic	29.4853	-4.9054	HQ
3300026283_7	Wastewater	-89.4117	43.0762	HQ
3300008756_4	Human	-77.1012	39.0043	MQ
3300006477_4	Human	-77.1012	39.0043	MQ
3300017406_23	Aquatic	-118.844	37.6906	MQ
3300013918_2	Built environment	-73.99	40.75	MQ
3300014600_3	Built environment	-73.95	40.77	MQ
3300008503_4	Human	-77.1012	39.0043	MQ
3300021541_2	Mammals	-119.841	34.4149	HQ
3300029214_19	Human	116.416	39.9119	HQ
3300012844_5	Terrestrial	-89.4011	43.073	MQ
3300018080_20	Aquatic	-115.917	33.4166	HQ
3300029071_3	Human	12.5683	55.6761	HQ
3300029111_16	Human	116.416	39.9119	MQ
3300029789_24	Human	-76.6259	39.2885	MQ
3300029430_11	Human	-76.6259	39.2885	HQ
3300028024_8	Terrestrial	-123.246	49.2598	MQ
3300010167_72	Arthropoda	-53.0462	5.0626	MQ
3300020331_45	Aquatic	-116.682	14.1468	MQ
3300020109_80	Aquatic	29.658	-6.1786	MQ
3300027712_50	Aquatic	-72.5	46.8319	MQ
3300027958_20	Bioremediation	-106.08	35.992	MQ
3300025517_7	Lab enrichment	-121.75	38.5402	MQ
3300021318_29	Mammals	-119.841	34.4149	MQ
3300013094_18	Aquatic	-89.686	46.041	MQ
3300021376_54	Aquatic	29.6087	-4.8369	MQ
3300006739_7	Human	-77.1012	39.0043	MQ
3300027284_12	Terrestrial	7.1648	47.379	HQ
3300007517_100	Aquatic	163.163	-77.605	MQ
3300011216_6	Built environment	-73.89	40.82	MQ
3300002931_6	Arthropoda	-80.3122	25.2846	MQ
3300024900_3	Aquatic	-122.16	48.3807	MQ
3300000271_6	Biotransformation	10.15	53.5605	MQ
3300013097_8	Aquatic	163.892	-78.0749	MQ
3300006499_16	Human	-77.1012	39.0043	MQ
3300015163_1	Terrestrial	18.4475	67.9071	HQ
3300011981_25	Human	-118.444	34.0722	MQ
3300020424_12	Aquatic	66.3281	-9.4112	MQ
3300014535_14	Human	12.531	55.678	HQ
3300008080_17	Human	-77.1012	39.0043	MQ
3300008688_7	Human	-77.1012	39.0043	MQ
3300021170_13	Terrestrial	-72.1783	42.481	MQ
3300029708_31	Human	-0.12	51.5	MQ
3300029885_4	Human	-0.12	51.5	HQ
3300000500_2	Aquatic	-70.6358	41.5759	MQ
2035918003_4	Arthropoda	-120.319	53.3047	MQ
3300025105_41	Aquatic	-116.516	49.9543	MQ
3300012950_6	Aquatic	-145	10	MQ
3300026252_13	Bioreactor	-122.305	47.6525	MQ
3300012805_5	Insecta	-89.4011	43.073	MQ
3300011942_3	Built environment	-73.86	40.88	HQ
3300026272_8	Terrestrial	-149.314	68.6137	MQ
3300007646_15	Human	-77.1012	39.0043	MQ
3300025882_5	Wastewater	-87.65	42.12	HQ
3300026897_2	Microbial	-122.024	37.9314	MQ
3300027971_21	Aquatic	-72.0994	45.4091	MQ
3300029303_19	Human	116.416	39.9119	MQ
3300029871_23	Human	-0.12	51.5	MQ
3300029437_33	Human	-76.6259	39.2885	HQ
3300029052_6	Human	12.531	55.678	HQ
3300029426_28	Human	-76.6259	39.2885	MQ
3300028398_49	Aquatic	-32.2779	37.2917	MQ
3300025876_36	Aquatic	7.9	54.1842	MQ
3300010268_23	Bioreactor	-72.1429	43.726	MQ
3300028576_86	Built environment	-123.147	49.1151	MQ
3300028559_39	Aquatic	-1.8737	39.9879	MQ
3300029297_14	Mammals	114.183	22.3356	MQ
3300012840_3	Terrestrial	-89.4011	43.073	MQ
3300008754_30	Human	-77.1012	39.0043	MQ
3300025921_60	Terrestrial	-85.3738	42.3948	MQ
3300025662_24	Aquatic	-123.5	48.6	MQ
3300025892_32	Aquatic	7.9	54.1842	MQ
3300029690_11	Human	-0.12	51.5	MQ
3300020413_21	Aquatic	14.3453	35.7593	MQ
3300027858_40	Aquatic	-119.846	34.3919	MQ
3300022661_112	Mammals	-119.667	34.4204	MQ
3300020382_4	Aquatic	-60.5096	-60.3606	MQ
3300018815_8	Aquatic	-89.701	46.008	MQ
3300007666_14	Human	-77.1012	39.0043	MQ
3300029363_24	Human	-76.6259	39.2885	MQ
3300022660_97	Mammals	-119.667	34.4204	MQ
3300008640_10	Human	-77.1012	39.0043	MQ
3300020180_11	Aquatic	161.59	-77.5281	HQ
3300029754_21	Human	-76.6259	39.2885	MQ
3300029820_38	Human	121.465	31.2112	MQ
3300011709_2	Built environment	-73.88	40.74	MQ
3300014603_3	Built environment	-73.88	40.68	MQ
3300024931_7	Aquatic	-122.16	48.3807	MQ
3300020457_40	Aquatic	-84.6318	-1.8505	MQ
3300009767_57	Wastewater	142.37	43.77	MQ
3300029783_9	Human	120	30	HQ
3300029229_16	Human	116.416	39.9119	MQ
3300017470_55	Aquatic	-122.432	39.0314	MQ
3300002168_25	Biotransformation	8.4956	52.0385	MQ
3300012843_6	Terrestrial	-89.4011	43.073	MQ
3300022181_21	Modeled	-76.485	42.4447	MQ
3300027418_7	Aquatic	-123.94	46.2	MQ
3300012983_21	Mammals	-122.5	38.04	MQ
3300008755_6	Human	-77.1012	39.0043	MQ
3300021121_1	Aquatic	-89.686	46.041	MQ
3300010286_18	Bioreactor	-72.1429	43.726	MQ
3300027793_39	Aquatic	-83.2941	41.6996	MQ
3300025581_14	Terrestrial	-156.61	71.2999	MQ
3300025767_37	Aquatic	-123.5	48.6	MQ
3300025623_30	Aquatic	-123.5	48.6	MQ
2162886008_2	Terrestrial	-65.7166	18.3724	MQ
3300025813_11	Terrestrial	-122.505	37.9286	MQ
3300024971_8	Aquatic	-122.16	48.3807	MQ
3300017931_17	Aquatic	-93.4828	47.5028	MQ
3300019458_23	Terrestrial	-155.801	19.0643	MQ
3300000211_5	Aquatic	-123.5	48.6	MQ
3300029358_22	Human	-76.6259	39.2885	MQ
3300029379_30	Human	-76.6259	39.2885	MQ
3300025622_38	Aquatic	-123.5	48.6	MQ
3300027816_16	Aquatic	-83.2941	41.6996	MQ
3300028581_82	Aquatic	-1.8737	39.9879	MQ
3300011659_1	Built environment	-73.82	40.68	HQ
3300026157_21	Terrestrial	-122.133	37.4969	MQ
3300020735_5	Aquatic	-89.686	46.041	MQ
3300029634_11	Human	-76.6259	39.2885	HQ
3300024258_21	Aquatic	-123.501	48.5847	HQ
3300025458_8	Aquatic	-123.5	48.6	MQ
3300019458_24	Terrestrial	-155.801	19.0643	MQ
3300018048_27	Aquatic	-81.028	31.972	MQ
3300028635_29	Wastewater	-88.23	44.11	MQ
3300029109_13	Human	116.416	39.9119	MQ
3300012267_4	Aquatic	78.1913	-68.5558	MQ
3300025748_10	Wastewater	-75.22	39.88	HQ
3300029256_8	Human	116.416	39.9119	MQ
3300013830_23	Mammals	-105.585	41.3142	MQ
3300010279_11	Animal	-89.4	43.07	MQ
3300026509_25	Aquatic	-110.715	44.963	MQ
3300007320_41	Human	-77.1012	39.0043	MQ
3300009702_156	Aquatic	25.4867	36.5263	MQ
3300012016_18	Mammals	-105.585	41.3142	MQ
3300008283_11	Human	-77.1012	39.0043	MQ
3300014565_14	Human	12.531	55.678	MQ
3300008607_3	Human	-77.1012	39.0043	MQ
3300020191_36	Aquatic	-81.028	31.972	MQ
3300027815_34	Aquatic	-73.6044	43.2922	MQ
3300014713_9	Modeled	-2.96776	53.4059	HQ
3300007802_9	Human	-77.1012	39.0043	MQ
3300025454_16	Aquatic	-93.4828	47.5028	MQ
3300025264_2	Aquatic	6.37	39.48	MQ
3300026044_1	Terrestrial	-121.769	38.0525	MQ
3300013123_62	Aquatic	29.05	-1.64	MQ
3300008744_25	Human	-77.1012	39.0043	MQ
3300029617_12	Human	-0.12	51.5	HQ
3300019861_36	Lab enrichment	-97	36	MQ
3300025716_9	Terrestrial	-156.789	71.2906	MQ
3300023235_7	Aquatic	78.188	-68.4725	MQ
3300029564_16	Human	121.465	31.2112	HQ
3300029436_30	Human	-76.6259	39.2885	MQ
3300021387_114	Mammals	171.6	-42.26	MQ
3300013126_93	Aquatic	29.05	-1.64	MQ
3300029408_19	Human	-76.6259	39.2885	MQ
3300029773_24	Human	-76.6259	39.2885	MQ
3300007358_11	Human	-77.1012	39.0043	MQ
3300029707_24	Human	-0.12	51.5	MQ
3300005279_23	Birds	-68.2992	8.95694	MQ
3300020189_29	Aquatic	-81.028	31.972	HQ
3300011988_11	Human	-118.444	34.0722	MQ
3300027730_28	Aquatic	-1.8737	39.9879	HQ
3300006524_40	Human	-77.1012	39.0043	MQ
3300027294_8	Aquatic	-123.881	46.2319	MQ
3300027754_55	Aquatic	-72.0994	45.4091	MQ
3300025902_9	Wastewater	-88.15	40.3	HQ
3300029339_8	Human	-76.6259	39.2885	MQ
3300029416_6	Human	-76.6259	39.2885	MQ
3300025377_10	Aquatic	-119.476	48.9735	MQ
3300009770_15	Bioreactor	-122.305	47.6525	MQ
3300027642_21	Aquatic	-86.5698	43.1998	MQ
3300027028_2	Algae	-8.622	41.162	HQ
3300026969_1	Lab enrichment	-67.0188	17.9673	MQ
3300026311_11	Bioreactor	-122.305	47.6525	MQ
3300025570_5	Aquatic	-75.3633	39.283	MQ
3300029676_17	Human	-76.6259	39.2885	MQ
3300020344_22	Aquatic	-116.696	14.2016	MQ
3300025198_2	Aquatic	63.25	-27.98	MQ
3300024502_4	Aquatic	-81.6053	31.4271	MQ
3300013131_148	Aquatic	29.05	-1.64	MQ
3300018430_97	Mammals	-119.84	34.4148	MQ
3300018475_217	Mammals	-119.667	34.4204	MQ
3300020385_24	Aquatic	-73.0366	-33.832	MQ
3300025572_33	Lab enrichment	-121.75	38.5402	MQ
3300027863_46	Aquatic	-110.44	44.611	HQ
3300024335_11	Aquatic	-121.905	36.8313	MQ
3300027515_75	Aquatic	-110.715	44.963	MQ
3300010162_58	Arthropoda	-53.0462	5.0626	HQ
3300008636_11	Human	-77.1012	39.0043	MQ
3300006192_14	Aquatic	-76.9856	41.2451	MQ
3300029748_31	Human	-0.12	51.5	MQ
3300028987_6	Human	12.531	55.678	MQ
3300020194_29	Aquatic	-81.028	31.972	MQ
3300027291_7	Aquatic	-74.7949	45.0061	MQ
3300012000_15	Aquatic	-83.96	34.21	MQ
3300025592_13	Aquatic	-123.5	48.6	HQ
3300005275_35	Aquatic	-119.37	40.67	MQ
3300027711_16	Terrestrial	-111.814	41.7655	MQ
3300029377_34	Human	-76.6259	39.2885	HQ
3300025709_19	Aquatic	-123.5	48.6	MQ
3300017406_36	Aquatic	-118.844	37.6906	MQ
3300021376_56	Aquatic	29.6087	-4.8369	HQ
3300029511_16	Human	121.468	31.2123	HQ
3300025847_42	Wastewater	114.17	22.28	MQ
3300008148_16	Human	-77.1012	39.0043	MQ
3300029379_31	Human	-76.6259	39.2885	MQ
3300029751_10	Human	116.416	39.9119	HQ
3300025929_21	Terrestrial	-85.451	42.4774	MQ
3300027736_50	Aquatic	-72.0994	45.4091	MQ
3300011957_4	Built environment	-73.97	40.75	MQ
3300009503_126	Aquatic	-110.44	44.61	HQ
3300012813_9	Insecta	-89.4011	43.073	MQ
3300008599_32	Human	-77.1012	39.0043	MQ
3300029710_30	Human	-0.12	51.5	HQ
3300017526_32	Aquatic	29.1756	-2.0288	MQ
3300025595_1	Aquatic	-89.6063	46.0072	HQ
3300025597_12	Wastewater	114.17	22.28	MQ
3300008144_16	Human	-77.1012	39.0043	MQ
3300002462_46	Arthropoda	11.83	-4.7	MQ
3300025737_47	Wastewater	-70.96	42.35	MQ
3300025622_13	Aquatic	-123.5	48.6	HQ
3300010281_28	Bioreactor	-72.1429	43.726	MQ
3300029571_17	Human	121.465	31.2112	MQ
3300025656_25	Aquatic	-123.5	48.6	MQ
3300029250_9	Human	116.416	39.9119	MQ
3300029580_31	Human	-0.12	51.5	MQ
3300011467_1	Built environment	-73.89	40.74	MQ
3300027276_55	Terrestrial	-81.073	40.178	MQ
3300006568_29	Human	-77.1012	39.0043	MQ
3300021604_16	Bioreactor	-122.258	37.8719	MQ
3300027756_17	Aquatic	-86.5698	43.1998	MQ
3300025695_27	Aquatic	-123.5	48.6	MQ
3300026283_8	Wastewater	-89.4117	43.0762	HQ
3300026195_27	Bioreactor	-122.305	47.6525	MQ
3300024336_20	Aquatic	-123.501	48.5847	MQ
3300029839_14	Human	-0.12	51.5	MQ
3300008059_1	Human	-77.1012	39.0043	MQ
3300008102_9	Human	-77.1012	39.0043	MQ
3300005289_18	Plants	-84.3938	42.7948	MQ
3300000252_2	Aquatic	-134.667	49.2833	MQ
3300012887_6	Annelida	-157.818	21.4686	HQ
3300029473_8	Human	121.468	31.2123	MQ
3300002174_27	Biotransformation	8.4956	52.0385	MQ
3300013123_79	Aquatic	29.05	-1.64	MQ
3300021431_77	Mammals	171.6	-42.26	MQ
3300029388_22	Human	-76.6259	39.2885	MQ
3300014156_12	Aquatic	-88.5476	47.1149	HQ
3300024265_5	Aquatic	96.774	1.759	HQ
3300007669_12	Human	-77.1012	39.0043	MQ
3300010266_20	Animal	-88.79	43.78	MQ
3300010261_14	Animal	-89.4	43.07	MQ
3300029739_4	Human	-0.12	51.5	MQ
3300006462_9	Human	-77.1012	39.0043	MQ
3300020437_7	Aquatic	70	14.5	MQ
3300008754_6	Human	-77.1012	39.0043	MQ
3300029562_23	Human	-0.12	51.5	HQ
3300007806_8	Human	-77.1012	39.0043	MQ
3300025345_9	Aquatic	-110.69	44.376	MQ
3300029197_14	Human	116.416	39.9119	MQ
3300017987_37	Aquatic	-115.917	33.4166	MQ
3300029713_22	Human	-0.12	51.5	MQ
3300012679_12	Aquatic	163.74	-78.0577	MQ
3300015370_56	Aquatic	16.66	57.4344	MQ
3300029745_28	Human	-0.12	51.5	MQ
3300027850_56	Aquatic	163.163	-77.605	MQ
3300011694_2	Built environment	-73.95	40.74	MQ
3300008680_17	Human	-77.1012	39.0043	MQ
3300007519_54	Aquatic	162.445	-77.714	MQ
3300029335_7	Human	-76.6259	39.2885	HQ
3300026962_8	Lab enrichment	-122.29	37.8409	MQ
3300029456_3	Human	121.468	31.2123	MQ
3300029520_6	Human	121.468	31.2123	MQ
3300011990_16	Human	-118.444	34.0722	MQ
3300027835_144	Aquatic	-73.6044	43.2922	MQ
3300025592_17	Aquatic	-123.5	48.6	MQ
3300008098_8	Human	-77.1012	39.0043	MQ
3300025638_3	Wastewater	135.05	34.65	HQ
3300007111_7	Human	-77.1012	39.0043	MQ
3300014530_10	Human	12.531	55.678	HQ
3300029391_19	Human	-76.6259	39.2885	MQ
3300025942_30	Plants	-85.3738	42.3948	MQ
3300000568_11	Wastewater	-77.1012	39.0043	MQ
3300029076_3	Human	12.5683	55.6761	MQ
3300014665_6	Built environment	-73.82	40.85	HQ
3300000193_23	Aquatic	-123.5	48.6	MQ
3300020578_78	Aquatic	29.4853	-4.9054	MQ
3300017646_9	Terrestrial	-122.29	37.83	MQ
3300027859_7	Aquatic	2.9768	-17.283	MQ
3300027951_28	Porifera	13.56	45.5099	MQ
3300029558_20	Human	121.465	31.2112	MQ
3300008090_15	Human	-77.1012	39.0043	MQ
3300029578_28	Human	121.465	31.2112	MQ
3300024336_19	Aquatic	-123.501	48.5847	MQ
3300027293_13	Aquatic	-74.7949	45.0061	MQ
3300029254_11	Human	116.416	39.9119	MQ
3300011886_3	Built environment	-73.95	40.8	MQ
3300021376_45	Aquatic	29.6087	-4.8369	MQ
3300021341_5	Aquatic	-81.2145	29.6703	MQ
3300029816_8	Human	121.465	31.2112	HQ
3300029827_7	Aquatic	-89.882	29.468	MQ
3300011511_4	Built environment	-74.01	40.7	MQ
3300010274_27	Bioreactor	-72.1429	43.726	MQ
3300025701_25	Aquatic	-123.5	48.6	MQ
3300027822_56	Aquatic	-119.846	34.3923	MQ
3300020275_32	Aquatic	-103.069	6.3929	MQ
3300025503_8	Aquatic	-110.69	44.376	HQ
3300021508_9	Aquatic	-110.591	27.0074	MQ
3300005470_11	Aquatic	21.333	38.4683	MQ
3300010998_39	Microbial	-148.112	61.5997	MQ
3300029816_21	Human	121.465	31.2112	MQ
3300027241_11	Aquatic	-123.883	46.1867	HQ
3300025553_15	Terrestrial	-156.61	71.2999	MQ
3300027825_13	Aquatic	-128.09	51.62	MQ
3300025257_4	Aquatic	-52.639	18.3272	MQ
3300000208_18	Solid waste	-121.929	37.4546	MQ
3300000365_46	Aquatic	79.48	51.39	MQ
3300027309_2	Aquatic	-86.881	47.772	MQ
3300009503_226	Aquatic	-110.44	44.61	MQ
