Dataset	FeatureSpace	SampleID	Q	Metric	Value	SubjectID	AgeCategory	HotSpring	Temperature	DetectionBoundary
Western US hot springs	MAG catalog	AY11.3.1	1	exp(Shannon)	8.19178303308228			AY11	84.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.3.2	1	exp(Shannon)	14.8952598470774			AY11	48.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.3.3	1	exp(Shannon)	5.93177493956421			AY11	79.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.3.4	1	exp(Shannon)	8.69904250947643			AY11	33.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.3.5	1	exp(Shannon)	13.4281633609247			AY11	47.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY12.1.2	1	exp(Shannon)	63.1024560565942			AY12	66.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY12.1.3	1	exp(Shannon)	50.4712820226482			AY12	68.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	LB01.3.1	1	exp(Shannon)	85.8330283435914			LB01	63.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	LB02.3.1	1	exp(Shannon)	101.11450421852			LB02	56.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	LB04.3.1	1	exp(Shannon)	103.10840441135			LB04	61.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LB07.3.1	1	exp(Shannon)	100.553174610309			LB07	52.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	LC02.3.1	1	exp(Shannon)	107.38734367715			LC02	56.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LC04.3.1	1	exp(Shannon)	66.5402231523631			LC04	69	Abundance-weighted effective number
Western US hot springs	MAG catalog	LC05.3.1	1	exp(Shannon)	158.92445764058			LC05	55.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	LD01.3.1	1	exp(Shannon)	184.04136990789			LD01	68.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LD01.3.2	1	exp(Shannon)	84.8324940444349			LD01	65.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	LE01.3.1	1	exp(Shannon)	91.1850040904556			LE01	47.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LE01.3.2	1	exp(Shannon)	101.139771420714			LE01	44	Abundance-weighted effective number
Western US hot springs	MAG catalog	LE01.3.3	1	exp(Shannon)	80.0420828210389			LE01	47	Abundance-weighted effective number
Western US hot springs	MAG catalog	LH02.3.1	1	exp(Shannon)	130.887897662164			LH02	54.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LH02.3.2	1	exp(Shannon)	124.904465357268			LH02	55	Abundance-weighted effective number
Western US hot springs	MAG catalog	LH03.3.1	1	exp(Shannon)	89.5752307458989			LH03	63.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	LH03.3.2	1	exp(Shannon)	149.397982812867			LH03	62.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	LH03.3.3	1	exp(Shannon)	143.217685280553			LH03	47.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	LP01.3.1	1	exp(Shannon)	86.2406418235339			LP01	41.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	LP02.3.1	1	exp(Shannon)	105.937897082468			LP02	45	Abundance-weighted effective number
Western US hot springs	MAG catalog	LP03.3.1	1	exp(Shannon)	65.5623627083358			LP03	43.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	LP03.3.2	1	exp(Shannon)	57.8906170449548			LP03	42	Abundance-weighted effective number
Western US hot springs	MAG catalog	LR01.3.1	1	exp(Shannon)	59.650022040326			LR01	45.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	LR01.3.2	1	exp(Shannon)	90.3059888455681			LR01	43.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	LR01.3.3	1	exp(Shannon)	50.6791773414351			LR01	42.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS01.3.1	1	exp(Shannon)	5.7577275371296			LS01	82.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS01.3.2	1	exp(Shannon)	132.131190824829			LS01	81.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS01.3.3	1	exp(Shannon)	181.935064696915			LS01	73.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS02.3.1	1	exp(Shannon)	115.891595177354			LS02	85	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS02.3.2	1	exp(Shannon)	129.743466742006			LS02	82.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS02.3.3	1	exp(Shannon)	188.490461296371			LS02	80.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	LT01.3.1	1	exp(Shannon)	48.041143705502			LT01	43.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	LT01.3.2	1	exp(Shannon)	3.80330944021686			LT01	42.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	LT01.3.3	1	exp(Shannon)	5.33438940603366			LT01	40.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	LT12.3.1	1	exp(Shannon)	109.475247436847			LT12	44.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	LT12.3.2	1	exp(Shannon)	56.393538043588			LT12	44.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	LT12.3.3	1	exp(Shannon)	141.57285841448			LT12	43.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	LT16.3.1	1	exp(Shannon)	71.3417703584878			LT16	35.25	Abundance-weighted effective number
Western US hot springs	MAG catalog	LT16.3.2	1	exp(Shannon)	87.2155810085711			LT16	43.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	LT16.3.3	1	exp(Shannon)	104.109912258748			LT16	41.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	LT16.3.4	1	exp(Shannon)	93.6142564938391			LT16	34	Abundance-weighted effective number
Western US hot springs	MAG catalog	LU02.3.1	1	exp(Shannon)	128.152279799749			LU02	67.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	LU02.3.2	1	exp(Shannon)	118.284937089044			LU02	50.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LU04.3.1	1	exp(Shannon)	97.7404577424991			LU04	65	Abundance-weighted effective number
Western US hot springs	MAG catalog	LU04.3.2	1	exp(Shannon)	148.659868258728			LU04	50.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	LU04.3.3	1	exp(Shannon)	86.7351113718517			LU04	61.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	LV02.3.1	1	exp(Shannon)	140.6724102866			LV02	48.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	LV02.3.2	1	exp(Shannon)	151.899036931624			LV02	46.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LV02.3.3	1	exp(Shannon)	106.991683555109			LV02	45.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	LV02.3.4	1	exp(Shannon)	128.233011943771			LV02	47.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.0.1	2	Inverse Simpson	76.9102513163452			AA01	56	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.0.2	2	Inverse Simpson	104.063202673995			AA01	56.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.0.3	2	Inverse Simpson	89.9650356399485			AA01	56	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.0.4	2	Inverse Simpson	59.5172530679512			AA01	33	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.0.5	2	Inverse Simpson	32.3759525484038			AA01	57	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.1.1	2	Inverse Simpson	69.4229243114776			AA01	41.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.1.2	2	Inverse Simpson	121.732203444756			AA01	52.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.1.3	2	Inverse Simpson	116.762142880173			AA01	51.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.1.5	2	Inverse Simpson	87.0952926741804			AA01	35.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.1.6	2	Inverse Simpson	59.45475584017			AA01	31.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.2.1	2	Inverse Simpson	110.800623412794			AA01	49.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.2.2	2	Inverse Simpson	94.379350370469			AA01	52.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.2.3	2	Inverse Simpson	105.93136956747			AA01	52	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.2.4	2	Inverse Simpson	104.202149260214			AA01	53.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.2.5	2	Inverse Simpson	79.8234696882684			AA01	48.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.2.6	2	Inverse Simpson	121.103561028635			AA01	51.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.3.1	2	Inverse Simpson	21.8871138737554			AA01	52.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.3.2	2	Inverse Simpson	97.2648566348363			AA01	51.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.3.3	2	Inverse Simpson	85.8564093919798			AA01	51	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.3.4	2	Inverse Simpson	70.7917943626481			AA01	48.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.3.5	2	Inverse Simpson	97.1523450719831			AA01	52.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA01.3.6	2	Inverse Simpson	113.463489545793			AA01	36.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.0.3	2	Inverse Simpson	47.1459799016576			AA03	71	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.0.4	2	Inverse Simpson	76.2028759822795			AA03	55.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.0.5	2	Inverse Simpson	24.438615892093			AA03	37	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.1.2	2	Inverse Simpson	42.1012794444267			AA03	41.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.1.3	2	Inverse Simpson	87.5986288357806			AA03	62.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.1.4	2	Inverse Simpson	74.4050930181772			AA03	45.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.1.5	2	Inverse Simpson	79.1796852975403			AA03	65.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.1.6	2	Inverse Simpson	71.1153119945902			AA03	28.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.1.7	2	Inverse Simpson	99.5237146133453			AA03	60.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.1.8	2	Inverse Simpson	84.5173167057038			AA03	29.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.2.1	2	Inverse Simpson	30.3431608124386			AA03	92.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.2.2	2	Inverse Simpson	57.9389820749979			AA03	63	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.2.3	2	Inverse Simpson	138.125950651089			AA03	45.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.2.4	2	Inverse Simpson	80.3699774679981			AA03	45.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.2.5	2	Inverse Simpson	64.8267993820476			AA03	67.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.2.6	2	Inverse Simpson	48.3374747607261			AA03	35.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.2.7	2	Inverse Simpson	96.593716209621			AA03	54.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.3.1	2	Inverse Simpson	121.668386933908			AA03	71.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.3.2	2	Inverse Simpson	28.4280359005039			AA03	70.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.3.3	2	Inverse Simpson	71.4706574792583			AA03	66.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.3.4	2	Inverse Simpson	58.3703394345408			AA03	71.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.3.5	2	Inverse Simpson	70.2963374247962			AA03	64.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.3.6	2	Inverse Simpson	145.607984384954			AA03	56.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AA03.3.7	2	Inverse Simpson	98.3716381077185			AA03	57	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB02.0.1	2	Inverse Simpson	73.3318684532055			AB02	76.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB02.0.2	2	Inverse Simpson	82.8637642638092			AB02	68.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB02.1.1	2	Inverse Simpson	56.2399547334946			AB02		Abundance-weighted effective number
Western US hot springs	MAG catalog	AB02.1.2	2	Inverse Simpson	96.8387727321576			AB02	53.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB02.2.1	2	Inverse Simpson	65.1528365403882			AB02	72.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB02.2.2	2	Inverse Simpson	48.8356303484592			AB02	47.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB02.3.1	2	Inverse Simpson	52.598827503837			AB02	72.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB02.3.2	2	Inverse Simpson	90.346352685072			AB02	65.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.0.1	2	Inverse Simpson	22.5494151292608			AB03	87.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.0.2	2	Inverse Simpson	45.4470015817337			AB03	70	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.0.3	2	Inverse Simpson	35.6823986407391			AB03	43.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.1.1	2	Inverse Simpson	21.0347463159642			AB03	89.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.1.2	2	Inverse Simpson	58.643703917829			AB03	67.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.1.3	2	Inverse Simpson	108.05941355404			AB03	43.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.2.1	2	Inverse Simpson	74.2566925014023			AB03	38	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.3.1	2	Inverse Simpson	23.6750782442163			AB03	44.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB04.0.1	2	Inverse Simpson	77.8710490640787			AB04	71	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB04.1.1	2	Inverse Simpson	78.8920334523315			AB04	67.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB04.2.1	2	Inverse Simpson	109.989382058862			AB04	71.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB04.3.1	2	Inverse Simpson	70.2608028471088			AB04	70.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.0.1	2	Inverse Simpson	121.770510965305			AB07	56.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.0.2	2	Inverse Simpson	60.0906658720551			AB07	56.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.1.1	2	Inverse Simpson	24.9184531521799			AB07	52.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.2.1	2	Inverse Simpson	92.1661975433608			AB07	52.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.3.1	2	Inverse Simpson	132.21357859969			AB07	50.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.3.2	2	Inverse Simpson	100.399187688812			AB07	49.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.0.2	2	Inverse Simpson	21.7771731881449			AB08	66.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.0.3	2	Inverse Simpson	63.0772940701505			AB08	52.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.1.2	2	Inverse Simpson	90.5860477176801			AB08	48.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.1.3	2	Inverse Simpson	74.2060479700824			AB08	59	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.2.1	2	Inverse Simpson	113.946292787719			AB08	90	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.2.2	2	Inverse Simpson	93.4375041506956			AB08	47.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.2.4	2	Inverse Simpson	49.3644792944496			AB08	51.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.3.2	2	Inverse Simpson	44.4268658275247			AB08	53.7	Abundance-weighted effective number
