Habitat	Units	FeatureID	Label	BootstrapReplicates	CoreInclusionFrequency
Tongue dorsum	90	SP0617	Proteus mirabilis	1000	0
Tongue dorsum	90	SP0618	Staphylococcus lugdunensis	1000	0
Tongue dorsum	90	SP0619	Butyricicoccus pullicaecorum	1000	0
Tongue dorsum	90	SP0620	Malassezia sympodialis	1000	0
Tongue dorsum	90	SP0621	Corynebacterium argentoratense	1000	0
Tongue dorsum	90	SP0622	Leuconostoc mesenteroides	1000	0
Tongue dorsum	90	SP0623	Propionibacterium sp oral taxon 192	1000	0
Tongue dorsum	90	SP0624	Prevotella sp CAG 617	1000	0
Tongue dorsum	90	SP0625	Prevotella sp CAG 1185	1000	0
Tongue dorsum	90	SP0626	Lawsonella clevelandensis	1000	0
Tongue dorsum	90	SP0627	Citrobacter portucalensis	1000	0
Tongue dorsum	90	SP0628	Citrobacter youngae	1000	0
Tongue dorsum	90	SP0629	Klebsiella quasipneumoniae	1000	0
Tongue dorsum	90	SP0630	Clostridium sp 7 2 43FAA	1000	0
Tongue dorsum	90	SP0631	Staphylococcus pseudintermedius	1000	0
Tongue dorsum	90	SP0632	Tepidiphilus thermophilus	1000	0
Tongue dorsum	90	SP0633	Fusobacterium necrophorum	1000	0
Tongue dorsum	90	SP0634	Brachyspira sp CAG 700	1000	0
Tongue dorsum	90	SP0635	Elizabethkingia miricola	1000	0
Tongue dorsum	90	SP0636	Parabacteroides gordonii	1000	0
Tongue dorsum	90	SP0637	Phascolarctobacterium sp CAG 266	1000	0
Tongue dorsum	90	SP0638	Corynebacterium kefirresidentii	1000	0
Tongue dorsum	90	SP0639	Anaerotruncus sp CAG 528	1000	0
Tongue dorsum	90	SP0640	Enterococcus faecalis	1000	0
Tongue dorsum	90	SP0641	Citrobacter europaeus	1000	0
Tongue dorsum	90	SP0642	Lachnoclostridium sp An118	1000	0
Tongue dorsum	90	SP0643	Enterococcus gallinarum	1000	0
Tongue dorsum	90	SP0644	Klebsiella oxytoca	1000	0
Tongue dorsum	90	SP0645	Negativicoccus succinicivorans	1000	0
Tongue dorsum	90	SP0646	Kingella potus	1000	0
Tongue dorsum	90	SP0647	Corynebacterium singulare	1000	0
Tongue dorsum	90	SP0648	Bacteroides sp OM05 12	1000	0
Tongue dorsum	90	SP0649	Bifidobacterium animalis	1000	0
Tongue dorsum	90	SP0650	Stenotrophomonas maltophilia	1000	0
Tongue dorsum	90	SP0651	Staphylococcus saprophyticus	1000	0
Tongue dorsum	90	SP0652	Bacteroides sp D2	1000	0
Tongue dorsum	90	SP0653	Eubacterium coprostanoligenes	1000	0
Tongue dorsum	90	SP0654	Anaerobiospirillum thomasii	1000	0
Tongue dorsum	90	SP0655	Fusobacterium mortiferum	1000	0
Tongue dorsum	90	SP0656	Helicobacter pylori	1000	0
Tongue dorsum	90	SP0657	Clostridium hiranonis	1000	0
Tongue dorsum	90	SP0658	Veillonella denticariosi	1000	0
Tongue dorsum	90	SP0659	Peptostreptococcus anaerobius	1000	0
Tongue dorsum	90	SP0660	Peptostreptococcus sp MV1	1000	0
Tongue dorsum	90	SP0661	Criibacterium bergeronii	1000	0
Tongue dorsum	90	SP0662	Blautia coccoides	1000	0
Tongue dorsum	90	SP0663	Anaerococcus vaginalis	1000	0
Tongue dorsum	90	SP0664	Bifidobacterium dentium	1000	0
Tongue dorsum	90	SP0665	Lactobacillus delbrueckii	1000	0
Tongue dorsum	90	SP0666	Blastocystis sp subtype 1	1000	0
Tongue dorsum	90	SP0667	Staphylococcus hominis	1000	0
Tongue dorsum	90	SP0668	Corynebacterium amycolatum	1000	0
Tongue dorsum	90	SP0669	Agitococcus lubricus	1000	0
Tongue dorsum	90	SP0670	Listeria monocytogenes	1000	0
Tongue dorsum	90	SP0671	Bacteroides caecimuris	1000	0
Tongue dorsum	90	SP0672	Acinetobacter junii	1000	0
Tongue dorsum	90	SP0673	Acinetobacter lwoffii	1000	0
Tongue dorsum	90	SP0674	Dermabacter hominis	1000	0
Tongue dorsum	90	SP0675	Micrococcus lylae	1000	0
Tongue dorsum	90	SP0676	Corynebacterium sp HMSC08A12	1000	0
Tongue dorsum	90	SP0677	Corynebacterium hadale	1000	0
Tongue dorsum	90	SP0678	Pyramidobacter piscolens	1000	0
Tongue dorsum	90	SP0679	Corynebacterium simulans	1000	0
Tongue dorsum	90	SP0680	Comamonas kerstersii	1000	0
Tongue dorsum	90	SP0681	Bifidobacterium breve	1000	0
Tongue dorsum	90	SP0682	Enterobacter cloacae complex	1000	0
Tongue dorsum	90	SP0683	Enterobacter bugandensis	1000	0
Tongue dorsum	90	SP0684	Actinomyces turicensis	1000	0
Tongue dorsum	90	SP0685	Staphylococcus haemolyticus	1000	0
Tongue dorsum	90	SP0686	Burkholderia cenocepacia	1000	0
Tongue dorsum	90	SP0687	Burkholderia pyrrocinia	1000	0
Tongue dorsum	90	SP0688	Jonquetella anthropi	1000	0
Tongue dorsum	90	SP0689	Bacteroides stercorirosoris	1000	0
Tongue dorsum	90	SP0690	Bacteroides oleiciplenus	1000	0
Tongue dorsum	90	SP0691	Corynebacterium afermentans	1000	0
Tongue dorsum	90	SP0692	Lactobacillus curvatus	1000	0
Tongue dorsum	90	SP0693	Clostridioides difficile	1000	0
Tongue dorsum	90	SP0694	Lactobacillus plantarum	1000	0
Tongue dorsum	90	SP0695	Candida dubliniensis	1000	0
Tongue dorsum	90	SP0696	Lactobacillus fermentum	1000	0
Tongue dorsum	90	SP0697	Hafnia paralvei	1000	0
Tongue dorsum	90	SP0698	Candidatus Gastranaerophilales bacterium	1000	0
Tongue dorsum	90	SP0699	Kocuria indica	1000	0
Tongue dorsum	90	SP0700	Streptococcus agalactiae	1000	0
Tongue dorsum	90	SP0701	Enterococcus dispar	1000	0
Tongue dorsum	90	SP0702	Firmicutes bacterium CAG 646	1000	0
Tongue dorsum	90	SP0703	Peptoniphilus sp DNF00840	1000	0
Tongue dorsum	90	SP0704	Bacteroidales bacterium KA00251	1000	0
Tongue dorsum	90	SP0705	Ureaplasma urealyticum	1000	0
Tongue dorsum	90	SP0706	Veillonella montpellierensis	1000	0
Tongue dorsum	90	SP0707	Actinomyces urogenitalis	1000	0
Tongue dorsum	90	SP0708	Actinomyces radingae	1000	0
Tongue dorsum	90	SP0709	Megasphaera sp BV3C16 1	1000	0
Tongue dorsum	90	SP0710	Bifidobacterium scardovii	1000	0
Tongue dorsum	90	SP0711	Staphylococcus warneri	1000	0
Tongue dorsum	90	SP0712	Veillonella sp CAG 933	1000	0
Tongue dorsum	90	SP0713	Lachnospiraceae bacterium 2 1 46FAA	1000	0
Tongue dorsum	90	SP0714	Clostridium neonatale	1000	0
Tongue dorsum	90	SP0715	Lactobacillus algidus	1000	0
Tongue dorsum	90	SP0716	Lactobacillus reuteri	1000	0
Tongue dorsum	90	SP0717	Moraxella lacunata	1000	0
Tongue dorsum	90	SP0718	Staphylococcus pasteuri	1000	0
Tongue dorsum	90	SP0719	Pantoea ananatis	1000	0
Tongue dorsum	90	SP0720	Parascardovia denticolens	1000	0
Tongue dorsum	90	SP0721	Brevundimonas diminuta	1000	0
Tongue dorsum	90	SP0722	Mixta calida	1000	0
Tongue dorsum	90	SP0723	Acinetobacter ursingii	1000	0
Tongue dorsum	90	SP0724	Corynebacterium striatum	1000	0
Tongue dorsum	90	SP0725	Acinetobacter parvus	1000	0
Tongue dorsum	90	SP0726	Roseomonas mucosa	1000	0
Tongue dorsum	90	SP0727	Acinetobacter bereziniae	1000	0
Tongue dorsum	90	SP0728	Paracoccus sanguinis	1000	0
Tongue dorsum	90	SP0729	Lactobacillus mucosae	1000	0
Tongue dorsum	90	SP0730	Acidovorax caeni	1000	0
Tongue dorsum	90	SP0731	Porphyromonas cangingivalis	1000	0
Tongue dorsum	90	SP0732	Porphyromonas gulae	1000	0
Tongue dorsum	90	SP0733	Porphyromonas gingivicanis	1000	0
Tongue dorsum	90	SP0734	Staphylococcus cohnii	1000	0
Tongue dorsum	90	SP0735	Neisseria dumasiana	1000	0
Tongue dorsum	90	SP0736	Lactobacillus rhamnosus	1000	0
Tongue dorsum	90	SP0737	Fusobacterium gonidiaformans	1000	0
Tongue dorsum	90	SP0738	Bacteroides zoogleoformans	1000	0
Tongue dorsum	90	SP0739	Cloacibacillus porcorum	1000	0
Tongue dorsum	90	SP0740	Leuconostoc garlicum	1000	0
Tongue dorsum	90	SP0741	Dialister succinatiphilus	1000	0
Tongue dorsum	90	SP0742	Gemmiger sp An194	1000	0
Tongue dorsum	90	SP0743	Mycolicibacterium mucogenicum	1000	0
Tongue dorsum	90	SP0744	Massilia timonae	1000	0
Tongue dorsum	90	SP0745	Sphingobium yanoikuyae	1000	0
Tongue dorsum	90	SP0746	Herbaspirillum sp	1000	0
Tongue dorsum	90	SP0747	Synechococcus sp JA 2 3B a 2 13	1000	0
Tongue dorsum	90	SP0748	Roseiflexus sp RS 1	1000	0
Tongue dorsum	90	SP0749	Streptococcus lutetiensis	1000	0
Supragingival plaque	88	SP0001	Parabacteroides merdae	1000	0
Supragingival plaque	88	SP0002	Bacteroides vulgatus	1000	0
Supragingival plaque	88	SP0003	Bacteroides cellulosilyticus	1000	0
Supragingival plaque	88	SP0004	Parabacteroides distasonis	1000	0
Supragingival plaque	88	SP0005	Bacteroides sp CAG 927	1000	0
Supragingival plaque	88	SP0006	Bacteroides ovatus	1000	0
Supragingival plaque	88	SP0007	Bacteroides caccae	1000	0
Supragingival plaque	88	SP0008	Alistipes putredinis	1000	0
Supragingival plaque	88	SP0009	Parasutterella excrementihominis	1000	0
Supragingival plaque	88	SP0010	Faecalibacterium prausnitzii	1000	0
Supragingival plaque	88	SP0011	Alistipes shahii	1000	0
Supragingival plaque	88	SP0012	Ruminococcus bicirculans	1000	0
Supragingival plaque	88	SP0013	Roseburia intestinalis	1000	0
Supragingival plaque	88	SP0014	Lachnospira pectinoschiza	1000	0
Supragingival plaque	88	SP0015	Eubacterium sp CAG 38	1000	0
Supragingival plaque	88	SP0016	Proteobacteria bacterium CAG 139	1000	0
Supragingival plaque	88	SP0017	Odoribacter splanchnicus	1000	0
Supragingival plaque	88	SP0018	Oscillibacter sp 57 20	1000	0
Supragingival plaque	88	SP0019	Turicimonas muris	1000	0
Supragingival plaque	88	SP0020	Akkermansia muciniphila	1000	0
Supragingival plaque	88	SP0021	Roseburia hominis	1000	0
Supragingival plaque	88	SP0022	Coprococcus eutactus	1000	0
Supragingival plaque	88	SP0023	Eubacterium rectale	1000	0
Supragingival plaque	88	SP0024	Bacteroides fragilis	1000	0
Supragingival plaque	88	SP0025	Ruthenibacterium lactatiformans	1000	0
Supragingival plaque	88	SP0026	Alistipes indistinctus	1000	0
Supragingival plaque	88	SP0027	Eubacterium ventriosum	1000	0
Supragingival plaque	88	SP0028	Fusicatenibacter saccharivorans	1000	0
Supragingival plaque	88	SP0029	Gemmiger formicilis	1000	0
Supragingival plaque	88	SP0030	Eubacterium eligens	1000	0
Supragingival plaque	88	SP0031	Butyricimonas synergistica	1000	0
Supragingival plaque	88	SP0032	Agathobaculum butyriciproducens	1000	0
Supragingival plaque	88	SP0033	Butyricimonas virosa	1000	0
Supragingival plaque	88	SP0034	Anaerostipes hadrus	1000	0
Supragingival plaque	88	SP0035	Dorea formicigenerans	1000	0
Supragingival plaque	88	SP0036	Streptococcus parasanguinis	1000	0
Supragingival plaque	88	SP0037	Eubacterium ramulus	1000	0
Supragingival plaque	88	SP0038	Oscillibacter sp CAG 241	1000	0
Supragingival plaque	88	SP0039	Firmicutes bacterium CAG 145	1000	0
Supragingival plaque	88	SP0040	Veillonella dispar	1000	0
Supragingival plaque	88	SP0041	Intestinimonas butyriciproducens	1000	0
Supragingival plaque	88	SP0042	Blautia obeum	1000	0
Supragingival plaque	88	SP0043	Bacteroides galacturonicus	1000	0
Supragingival plaque	88	SP0044	Veillonella atypica	1000	0
Supragingival plaque	88	SP0045	Veillonella parvula	1000	1
Supragingival plaque	88	SP0046	Alistipes inops	1000	0
Supragingival plaque	88	SP0047	Haemophilus parainfluenzae	1000	1
Supragingival plaque	88	SP0048	Lactobacillus rogosae	1000	0
Supragingival plaque	88	SP0049	Victivallis vadensis	1000	0
Supragingival plaque	88	SP0050	Dielma fastidiosa	1000	0
Supragingival plaque	88	SP0051	Prevotella disiens	1000	0
Supragingival plaque	88	SP0052	Parabacteroides goldsteinii	1000	0
Supragingival plaque	88	SP0053	Oxalobacter formigenes	1000	0
Supragingival plaque	88	SP0054	Collinsella aerofaciens	1000	0
Supragingival plaque	88	SP0055	Lawsonibacter asaccharolyticus	1000	0
Supragingival plaque	88	SP0056	Flavonifractor plautii	1000	0
Supragingival plaque	88	SP0057	Streptococcus salivarius	1000	0
Supragingival plaque	88	SP0058	Dialister invisus	1000	0
Supragingival plaque	88	SP0059	Veillonella sp T11011 6	1000	0
Supragingival plaque	88	SP0060	Veillonella infantium	1000	0
Supragingival plaque	88	SP0061	Bacteroides stercoris	1000	0
Supragingival plaque	88	SP0062	Bacteroides uniformis	1000	0
Supragingival plaque	88	SP0063	Barnesiella intestinihominis	1000	0
Supragingival plaque	88	SP0064	Ruminococcus bromii	1000	0
Supragingival plaque	88	SP0065	Bacteroides thetaiotaomicron	1000	0
Supragingival plaque	88	SP0066	Parabacteroides johnsonii	1000	0
Supragingival plaque	88	SP0067	Phascolarctobacterium faecium	1000	0
Supragingival plaque	88	SP0068	Roseburia inulinivorans	1000	0
Supragingival plaque	88	SP0069	Bacteroides clarus	1000	0
Supragingival plaque	88	SP0070	Roseburia faecis	1000	0
Supragingival plaque	88	SP0071	Firmicutes bacterium CAG 110	1000	0
Supragingival plaque	88	SP0072	Bacteroides xylanisolvens	1000	0
Supragingival plaque	88	SP0073	Firmicutes bacterium CAG 95	1000	0
Supragingival plaque	88	SP0074	Monoglobus pectinilyticus	1000	0
Supragingival plaque	88	SP0075	Bacteroides dorei	1000	0
Supragingival plaque	88	SP0076	Ruminococcus torques	1000	0
Supragingival plaque	88	SP0077	Clostridium sp CAG 58	1000	0
Supragingival plaque	88	SP0078	Alistipes timonensis	1000	0
Supragingival plaque	88	SP0079	Firmicutes bacterium CAG 83	1000	0
Supragingival plaque	88	SP0080	Alistipes finegoldii	1000	0
Supragingival plaque	88	SP0081	Dorea longicatena	1000	0
Supragingival plaque	88	SP0082	Eubacterium hallii	1000	0
Supragingival plaque	88	SP0083	Gordonibacter pamelaeae	1000	0
Supragingival plaque	88	SP0084	Clostridium spiroforme	1000	0
Supragingival plaque	88	SP0085	Collinsella stercoris	1000	0
Supragingival plaque	88	SP0086	Coprococcus comes	1000	0
Supragingival plaque	88	SP0087	Oscillibacter sp PC13	1000	0
Supragingival plaque	88	SP0088	Holdemania filiformis	1000	0
Supragingival plaque	88	SP0089	Adlercreutzia equolifaciens	1000	0
Supragingival plaque	88	SP0090	Christensenella minuta	1000	0
Supragingival plaque	88	SP0091	Asaccharobacter celatus	1000	0
Supragingival plaque	88	SP0092	[Collinsella] massiliensis	1000	0
Supragingival plaque	88	SP0093	Clostridium leptum	1000	0
Supragingival plaque	88	SP0094	Eggerthella lenta	1000	0
Supragingival plaque	88	SP0095	Collinsella intestinalis	1000	0
Supragingival plaque	88	SP0096	Bilophila wadsworthia	1000	0
Supragingival plaque	88	SP0097	Blautia wexlerae	1000	0
Supragingival plaque	88	SP0098	Streptococcus mitis	1000	1
Supragingival plaque	88	SP0099	Clostridium citroniae	1000	0
Supragingival plaque	88	SP0100	Streptococcus infantis	1000	0
Supragingival plaque	88	SP0101	Enorma massiliensis	1000	0
Supragingival plaque	88	SP0102	Gemella sanguinis	1000	0
Supragingival plaque	88	SP0103	Clostridium innocuum	1000	0
Supragingival plaque	88	SP0104	Enterorhabdus caecimuris	1000	0
Supragingival plaque	88	SP0105	Olsenella scatoligenes	1000	0
Supragingival plaque	88	SP0106	Fretibacterium fastidiosum	1000	0
Supragingival plaque	88	SP0107	Rothia mucilaginosa	1000	0
Supragingival plaque	88	SP0108	Actinomyces sp ICM47	1000	0
Supragingival plaque	88	SP0109	Prevotella melaninogenica	1000	0
Supragingival plaque	88	SP0110	Actinomyces sp oral taxon 181	1000	0
Supragingival plaque	88	SP0111	Actinomyces graevenitzii	1000	0
Supragingival plaque	88	SP0112	Prevotella salivae	1000	0
Supragingival plaque	88	SP0113	Prevotella histicola	1000	0
Supragingival plaque	88	SP0114	Oribacterium sinus	1000	0
Supragingival plaque	88	SP0115	Actinomyces sp HMSC035G02	1000	0
Supragingival plaque	88	SP0116	Veillonella rogosae	1000	0
Supragingival plaque	88	SP0117	Campylobacter concisus	1000	0.957
Supragingival plaque	88	SP0118	Megasphaera micronuciformis	1000	0
Supragingival plaque	88	SP0119	Fusobacterium periodonticum	1000	0.276
Supragingival plaque	88	SP0120	Actinomyces odontolyticus	1000	0.021
Supragingival plaque	88	SP0121	Atopobium parvulum	1000	0
Supragingival plaque	88	SP0122	Prevotella pallens	1000	0
Supragingival plaque	88	SP0123	Granulicatella elegans	1000	0.004
Supragingival plaque	88	SP0124	Stomatobaculum longum	1000	0
Supragingival plaque	88	SP0125	Leptotrichia wadei	1000	0.002
Supragingival plaque	88	SP0126	Actinomyces sp S6 Spd3	1000	0
Supragingival plaque	88	SP0127	Streptococcus thermophilus	1000	0
Supragingival plaque	88	SP0128	Neisseria flavescens	1000	0.366
Supragingival plaque	88	SP0129	Streptococcus oralis	1000	1
Supragingival plaque	88	SP0130	Neisseria subflava	1000	0
Supragingival plaque	88	SP0131	Lachnoanaerobaculum saburreum	1000	0
Supragingival plaque	88	SP0132	Streptococcus sanguinis	1000	1
Supragingival plaque	88	SP0133	Streptococcus australis	1000	0
Supragingival plaque	88	SP0134	Streptococcus gordonii	1000	0.992
Supragingival plaque	88	SP0135	Leptotrichia sp oral taxon 215	1000	0.107
Supragingival plaque	88	SP0136	Streptococcus sp F0442	1000	0
Supragingival plaque	88	SP0137	Porphyromonas somerae	1000	0.133
Supragingival plaque	88	SP0138	Kingella oralis	1000	1
Supragingival plaque	88	SP0139	Prevotella sp oral taxon 299	1000	0
Supragingival plaque	88	SP0140	Oribacterium asaccharolyticum	1000	0
Supragingival plaque	88	SP0141	Rothia dentocariosa	1000	1
Supragingival plaque	88	SP0142	Solobacterium moorei	1000	0
Supragingival plaque	88	SP0143	Haemophilus sputorum	1000	0
Supragingival plaque	88	SP0144	Staphylococcus aureus	1000	0
Supragingival plaque	88	SP0145	Streptococcus sp HPH0090	1000	0
Supragingival plaque	88	SP0146	Gemella haemolysans	1000	0.45
Supragingival plaque	88	SP0147	Streptococcus sp A12	1000	0
Supragingival plaque	88	SP0148	Lactobacillus helveticus	1000	0
Supragingival plaque	88	SP0149	Leptotrichia sp oral taxon 212	1000	0.995
Supragingival plaque	88	SP0150	Fusobacterium nucleatum	1000	1
Supragingival plaque	88	SP0151	Capnocytophaga leadbetteri	1000	1
Supragingival plaque	88	SP0152	Granulicatella adiacens	1000	0
Supragingival plaque	88	SP0153	Prevotella nigrescens	1000	0
Supragingival plaque	88	SP0154	Streptococcus vestibularis	1000	0
Supragingival plaque	88	SP0155	Streptococcus sp HMSC034E03	1000	0
Supragingival plaque	88	SP0156	Actinomyces sp HPA0247	1000	0
Supragingival plaque	88	SP0157	Capnocytophaga gingivalis	1000	1
Supragingival plaque	88	SP0158	Actinomyces oris	1000	1
Supragingival plaque	88	SP0159	Rothia aeria	1000	1
Supragingival plaque	88	SP0160	Haemophilus influenzae	1000	0
Supragingival plaque	88	SP0161	Haemophilus quentini	1000	0
Supragingival plaque	88	SP0162	Streptococcus cristatus	1000	0.28
Supragingival plaque	88	SP0163	Streptococcus mutans	1000	0
Supragingival plaque	88	SP0164	Streptococcus sp HMSC067H01	1000	0
Supragingival plaque	88	SP0165	Atopobium rimae	1000	0
Supragingival plaque	88	SP0166	Haemophilus haemolyticus	1000	0.078
Supragingival plaque	88	SP0167	Capnocytophaga granulosa	1000	0.663
Supragingival plaque	88	SP0168	Neisseria sicca	1000	1
Supragingival plaque	88	SP0169	Leptotrichia hofstadii	1000	0.776
Supragingival plaque	88	SP0170	Cardiobacterium hominis	1000	1
Supragingival plaque	88	SP0171	Capnocytophaga sputigena	1000	1
Supragingival plaque	88	SP0172	Streptococcus sp HMSC071D03	1000	0
Supragingival plaque	88	SP0173	Streptococcus pseudopneumoniae	1000	0
Supragingival plaque	88	SP0174	Corynebacterium durum	1000	1
Supragingival plaque	88	SP0175	Prevotella pleuritidis	1000	0
Supragingival plaque	88	SP0176	Gemella morbillorum	1000	1
Supragingival plaque	88	SP0177	Lautropia mirabilis	1000	1
Supragingival plaque	88	SP0178	Prevotella sp oral taxon 473	1000	0
Supragingival plaque	88	SP0179	Aggregatibacter sp oral taxon 458	1000	0.085
Supragingival plaque	88	SP0180	Bulleidia extructa	1000	0
Supragingival plaque	88	SP0181	Leptotrichia sp oral taxon 225	1000	0.001
Supragingival plaque	88	SP0182	Leptotrichia sp oral taxon 498	1000	0
Supragingival plaque	88	SP0183	Actinomyces naeslundii	1000	1
Supragingival plaque	88	SP0184	Haemophilus parahaemolyticus	1000	0
Supragingival plaque	88	SP0185	Bifidobacterium longum	1000	0
Supragingival plaque	88	SP0186	Prevotella oris	1000	0.003
Supragingival plaque	88	SP0187	Parvimonas micra	1000	0
Supragingival plaque	88	SP0188	Streptococcus pneumoniae	1000	0
Supragingival plaque	88	SP0189	Haemophilus paraphrohaemolyticus	1000	0
Supragingival plaque	88	SP0190	Corynebacterium matruchotii	1000	1
Supragingival plaque	88	SP0191	Actinomyces sp oral taxon 170	1000	0.001
Supragingival plaque	88	SP0192	Actinobaculum sp oral taxon 183	1000	0.569
Supragingival plaque	88	SP0193	Actinomyces massiliensis	1000	1
Supragingival plaque	88	SP0194	Campylobacter gracilis	1000	0.764
Supragingival plaque	88	SP0195	Capnocytophaga sp oral taxon 863	1000	0
Supragingival plaque	88	SP0196	Eikenella corrodens	1000	1
Supragingival plaque	88	SP0197	Cardiobacterium valvarum	1000	1
Supragingival plaque	88	SP0198	Pseudopropionibacterium propionicum	1000	1
Supragingival plaque	88	SP0199	Actinomyces viscosus	1000	0
Supragingival plaque	88	SP0200	Campylobacter showae	1000	1
Supragingival plaque	88	SP0201	Actinomyces johnsonii	1000	0.282
Supragingival plaque	88	SP0202	Prevotella loescheii	1000	0.004
Supragingival plaque	88	SP0203	Streptococcus sp oral taxon 056	1000	0
Supragingival plaque	88	SP0204	Eubacterium brachy	1000	0
Supragingival plaque	88	SP0205	Abiotrophia defectiva	1000	0.003
Supragingival plaque	88	SP0206	Capnocytophaga ochracea	1000	0.988
Supragingival plaque	88	SP0207	Streptococcus anginosus group	1000	0
Supragingival plaque	88	SP0208	Actinomyces meyeri	1000	0
Supragingival plaque	88	SP0209	Actinomyces sp oral taxon 448	1000	0
Supragingival plaque	88	SP0210	Eikenella sp NML130454	1000	0
Supragingival plaque	88	SP0211	Selenomonas noxia	1000	0.255
Supragingival plaque	88	SP0212	Oribacterium sp oral taxon 078	1000	0
Supragingival plaque	88	SP0213	Abiotrophia sp HMSC24B09	1000	0.09
Supragingival plaque	88	SP0214	Leptotrichia sp oral taxon 879	1000	0.023
Supragingival plaque	88	SP0215	Aggregatibacter actinomycetemcomitans	1000	0
Supragingival plaque	88	SP0216	Actinomyces sp oral taxon 180	1000	0
Supragingival plaque	88	SP0217	Aggregatibacter segnis	1000	0.444
Supragingival plaque	88	SP0218	Actinomyces denticolens	1000	0
Supragingival plaque	88	SP0219	Selenomonas infelix	1000	0
Supragingival plaque	88	SP0220	Kingella denitrificans	1000	0
Supragingival plaque	88	SP0221	Capnocytophaga sp oral taxon 338	1000	0
Supragingival plaque	88	SP0222	Staphylococcus argenteus	1000	0
Supragingival plaque	88	SP0223	Staphylococcus epidermidis	1000	0
Supragingival plaque	88	SP0224	Cutibacterium acnes	1000	0
Supragingival plaque	88	SP0225	Corynebacterium accolens	1000	0
Supragingival plaque	88	SP0226	Escherichia coli	1000	0
Supragingival plaque	88	SP0227	Haemophilus sp HMSC71H05	1000	0
Supragingival plaque	88	SP0228	Propionibacterium namnetense	1000	0
Supragingival plaque	88	SP0229	Klebsiella pneumoniae	1000	0
Supragingival plaque	88	SP0230	Gardnerella vaginalis	1000	0
Supragingival plaque	88	SP0231	Lactobacillus iners	1000	0
Supragingival plaque	88	SP0232	Atopobium vaginae	1000	0
Supragingival plaque	88	SP0233	Sneathia amnii	1000	0
Supragingival plaque	88	SP0234	Veillonellaceae bacterium DNF00626	1000	0
Supragingival plaque	88	SP0235	Prevotella timonensis	1000	0
Supragingival plaque	88	SP0236	Prevotella buccalis	1000	0
Supragingival plaque	88	SP0237	Anaerococcus tetradius	1000	0
Supragingival plaque	88	SP0238	Dialister micraerophilus	1000	0
Supragingival plaque	88	SP0239	Peptoniphilus lacrimalis	1000	0
