UnitSet	Habitat	Units	FeatureID	Label	Phylum	CoreEligible	Detected	Prevalence	WilsonLower	WilsonUpper	MeanRelativeAbundance	MedianWhenDetected	OperationalCore	BootstrapInclusionFrequency	StableCore	SelectionScore
Subject-habitat representatives	Supragingival plaque	88	SP0341	Treponema vincentii	Spirochaetes	TRUE	19	0.215909090909091	0.142808246949188	0.312775313655865	0.000603094241115948	0.0005688	FALSE	0	FALSE	0.00530229051845563
Subject-habitat representatives	Supragingival plaque	88	SP0342	Neisseria mucosa	Proteobacteria	TRUE	52	0.590909090909091	0.486480852611874	0.68773240799451	0.00845972930663698	0.00508714946748052	FALSE	0	FALSE	0.0543499194617552
Subject-habitat representatives	Supragingival plaque	88	SP0343	Campylobacter rectus	Proteobacteria	TRUE	17	0.193181818181818	0.124259577321067	0.287770668132389	0.000206047722237854	0.000829499834100033	FALSE	0	FALSE	0.00277300184293333
Subject-habitat representatives	Supragingival plaque	88	SP0344	Selenomonas sp oral taxon 126	Firmicutes	TRUE	28	0.318181818181818	0.230225824029327	0.421347654757907	0.000301830658876834	0.000319649983210002	FALSE	0	FALSE	0.00552785999514825
Subject-habitat representatives	Supragingival plaque	88	SP0345	Prevotella copri	Bacteroidetes	TRUE	1	0.0113636363636364	0.00200878531770447	0.0615949389229856	0.000393370650906234	0.0345875172937586	FALSE	0	FALSE	0.000225381520805817
Subject-habitat representatives	Supragingival plaque	88	SP0346	Butyrivibrio crossotus	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0347	Bacteroides massiliensis	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0348	Catenibacterium mitsuokai	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0349	Eubacterium sp CAG 180	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0350	Eubacterium siraeum	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0351	Bacteroides finegoldii	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0352	Bacteroides eggerthii	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0353	Bacteroides faecichinchillae	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0354	Coprobacter fastidiosus	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0355	Desulfovibrionaceae bacterium	Proteobacteria	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0356	Methanobrevibacter smithii	Euryarchaeota	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0357	Bacteroides salyersiae	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0358	Ruminococcus lactaris	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0359	Roseburia sp CAG 471	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0360	Clostridium sp CAG 167	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0361	Bacteroides nordii	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0362	Bifidobacterium adolescentis	Actinobacteria	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0363	Alistipes onderdonkii	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0364	Roseburia sp CAG 182	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0365	Coprococcus catus	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0366	Bacteroides intestinalis	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0367	Sharpea azabuensis	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0368	Slackia isoflavoniconvertens	Actinobacteria	TRUE	1	0.0113636363636364	0.00200878531770447	0.0615949389229856	0.0000033068198352281	0.000291000145500073	FALSE	0	FALSE	0.0000206643902445047
Subject-habitat representatives	Supragingival plaque	88	SP0369	Turicibacter sanguinis	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0370	Firmicutes bacterium CAG 238	Firmicutes	TRUE	1	0.0113636363636364	0.00200878531770447	0.0615949389229856	0.0000523466170823994	0.00460650230325115	FALSE	0	FALSE	0.0000822170023191746
Subject-habitat representatives	Supragingival plaque	88	SP0371	Ruminococcaceae bacterium D5	Firmicutes	TRUE	0	0	0	0.0418270666648922	0.0000000977273215909335	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0372	Firmicutes bacterium CAG 170	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0373	Morococcus cerebrosus	Proteobacteria	TRUE	1	0.0113636363636364	0.00200878531770447	0.0615949389229856	0.0000863511369745459	0.0075221	FALSE	0	FALSE	0.000105596945987459
Subject-habitat representatives	Supragingival plaque	88	SP0374	Neisseria cinerea	Proteobacteria	TRUE	11	0.125	0.0712527415219225	0.210117558476747	0.0000366090836138666	0.000147699985230001	FALSE	0	FALSE	0.000756318009481901
Subject-habitat representatives	Supragingival plaque	88	SP0375	Fusobacterium sp oral taxon 370	Fusobacteria	TRUE	8	0.0909090909090909	0.0467864214761671	0.169253905795108	0.0000792022801192106	0.000563249914495014	FALSE	0	FALSE	0.000809051480751301
Subject-habitat representatives	Supragingival plaque	88	SP0376	Tannerella sp oral taxon 808	Bacteroidetes	TRUE	12	0.136363636363636	0.0797594538173522	0.223387503757115	0.000096739788278531	0.000418399940440009	FALSE	0	FALSE	0.00134122345660639
Subject-habitat representatives	Supragingival plaque	88	SP0377	Prevotella sp F0091	Bacteroidetes	TRUE	11	0.125	0.0712527415219225	0.210117558476747	0.0000970124881489831	0.000280499831700101	FALSE	0	FALSE	0.0012311864713876
Subject-habitat representatives	Supragingival plaque	88	SP0378	Streptococcus sp SK643	Firmicutes	TRUE	0	0	0	0.0418270666648922	0.00000097499993113637	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0379	Neisseria meningitidis	Proteobacteria	TRUE	1	0.0113636363636364	0.00200878531770447	0.0615949389229856	0.00000304318134772744	0.000183499981650002	FALSE	0	FALSE	0.0000198235415100833
Subject-habitat representatives	Supragingival plaque	88	SP0380	Neisseria macacae	Proteobacteria	TRUE	33	0.375	0.281079229318253	0.47937753734797	0.00143317408228008	0.00174679912660044	FALSE	0	FALSE	0.0141964821459627
Subject-habitat representatives	Supragingival plaque	88	SP0381	Streptococcus sp oral taxon 058	Firmicutes	TRUE	8	0.0909090909090909	0.0467864214761671	0.169253905795108	0.0000408272729164808	0.000214750055555058	FALSE	0	FALSE	0.000580874752979161
Subject-habitat representatives	Supragingival plaque	88	SP0382	Candida albicans	Ascomycota	TRUE	7	0.0795454545454545	0.0390648571222541	0.155198812573223	0.0000742727402403448	0.000476100142830043	FALSE	0	FALSE	0.000685535724313498
Subject-habitat representatives	Supragingival plaque	88	SP0383	Neisseria bacilliformis	Proteobacteria	TRUE	21	0.238636363636364	0.161710426083276	0.337426449673372	0.00082220565784496	0.000776399922360008	FALSE	0	FALSE	0.00684268980815615
Subject-habitat representatives	Supragingival plaque	88	SP0384	Neisseria sp HMSC064E01	Proteobacteria	TRUE	22	0.25	0.171283233772325	0.349630299560121	0.000916919718149465	0.000624300091685015	FALSE	0	FALSE	0.0075701705650759
Subject-habitat representatives	Supragingival plaque	88	SP0385	Selenomonas sp F0473	Firmicutes	TRUE	4	0.0454545454545455	0.0178162492359073	0.111117447732177	0.0000732795375694342	0.00139759974634006	FALSE	0	FALSE	0.000389106673346311
Subject-habitat representatives	Supragingival plaque	88	SP0386	Bacteroides coprocola	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0387	Acidaminococcus intestini	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0388	Ruminococcus sp CAG 330	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0389	Anaeromassilibacillus sp An250	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0390	Anaerotruncus colihominis	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0391	Harryflintia acetispora	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0392	Firmicutes bacterium CAG 94	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0393	Lachnoclostridium sp An138	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0394	Massiliomicrobiota timonensis	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0395	Ruminococcaceae bacterium D16	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0396	Neisseria lactamica	Proteobacteria	TRUE	0	0	0	0.0418270666648922	0.00000107386369454551	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0397	Streptococcus milleri	Firmicutes	TRUE	4	0.0454545454545455	0.0178162492359073	0.111117447732177	0.0000200284075636379	0.000308649905010032	FALSE	0	FALSE	0.00020342322228027
Subject-habitat representatives	Supragingival plaque	88	SP0398	Filifactor alocis	Firmicutes	TRUE	11	0.125	0.0712527415219225	0.210117558476747	0.000205914749168307	0.000742400074240008	FALSE	0	FALSE	0.00179371624170458
Subject-habitat representatives	Supragingival plaque	88	SP0399	Prevotella fusca	Bacteroidetes	TRUE	5	0.0568181818181818	0.0245110279738092	0.126199326570073	0.0000353068141568202	0.000316300031630003	FALSE	0	FALSE	0.000337611007517171
Subject-habitat representatives	Supragingival plaque	88	SP0400	Prevotella oralis	Bacteroidetes	TRUE	7	0.0795454545454545	0.0390648571222541	0.155198812573223	0.000108984093675801	0.000300499969950003	FALSE	0	FALSE	0.000830418328913904
Subject-habitat representatives	Supragingival plaque	88	SP0401	Actinomyces sp oral taxon 897	Actinobacteria	TRUE	27	0.306818181818182	0.220235305464482	0.409561515746954	0.00190308284333937	0.0011137	FALSE	0	FALSE	0.0133847399887108
Subject-habitat representatives	Supragingival plaque	88	SP0402	Veillonella rodentium	Firmicutes	TRUE	4	0.0454545454545455	0.0178162492359073	0.111117447732177	0.0000197068180040946	0.000369949869520092	FALSE	0	FALSE	0.000201783463455662
Subject-habitat representatives	Supragingival plaque	88	SP0403	Shuttleworthia satelles	Firmicutes	TRUE	1	0.0113636363636364	0.00200878531770447	0.0615949389229856	0.00000399090878931835	0.000202799959440008	FALSE	0	FALSE	0.0000227014307324085
Subject-habitat representatives	Supragingival plaque	88	SP0404	Olsenella profusa	Actinobacteria	TRUE	0	0	0	0.0418270666648922	0.000000847727221022768	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0405	Corynebacterium pseudodiphtheriticum	Actinobacteria	TRUE	0	0	0	0.0418270666648922	0.000000314772695795458	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0406	Anaerococcus octavius	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0407	Lactobacillus vaginalis	Firmicutes	TRUE	0	0	0	0.0418270666648922	0.000000467045356363658	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0408	Finegoldia magna	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0409	Campylobacter ureolyticus	Proteobacteria	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0410	Faecalitalea cylindroides	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0411	Clostridium bolteae	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0412	Blautia sp CAG 257	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0413	Eubacterium dolichum CAG 375	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0414	Absiella dolichum	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0415	Clostridium bolteae CAG 59	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0416	Bacteroides faecis	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0.000000352272727272727	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0417	Clostridium lavalense	Firmicutes	TRUE	0	0	0	0.0418270666648922	0.000000230681933522785	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0418	Clostridium saccharolyticum	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0419	Clostridium clostridioforme	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0420	Clostridium symbiosum	Firmicutes	TRUE	0	0	0	0.0418270666648922	0.00000082954586931839	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0421	Bacteroides plebeius	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0.000000752272426363757	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0422	Blautia hydrogenotrophica	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0423	Ruminococcus sp CAG 403	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0424	Ruminococcus gnavus	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0425	Lactococcus lactis	Firmicutes	TRUE	1	0.0113636363636364	0.00200878531770447	0.0615949389229856	0.00000201363672829554	0.000103600020720004	FALSE	0	FALSE	0.0000161253032208323
Subject-habitat representatives	Supragingival plaque	88	SP0426	Roseburia sp CAG 309	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0427	Romboutsia ilealis	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0428	Peptoanaerobacter stomatis	Firmicutes	TRUE	21	0.238636363636364	0.161710426083276	0.337426449673372	0.000333151104109559	0.000602799939720006	FALSE	0	FALSE	0.00435569288996523
Subject-habitat representatives	Supragingival plaque	88	SP0429	Streptococcus sp NLAE zl C503	Firmicutes	TRUE	15	0.170454545454545	0.106108221156327	0.262368709145533	0.000264734119956872	0.00109620010962001	FALSE	0	FALSE	0.00277340660898979
Subject-habitat representatives	Supragingival plaque	88	SP0430	Treponema lecithinolyticum	Spirochaetes	TRUE	17	0.193181818181818	0.124259577321067	0.287770668132389	0.000212223895920592	0.000423600042360004	FALSE	0	FALSE	0.00281425463909886
Subject-habitat representatives	Supragingival plaque	88	SP0431	Prevotella marshii	Bacteroidetes	TRUE	10	0.113636363636364	0.0629080037510136	0.196685638671858	0.000126257955546482	0.000455199954480004	FALSE	0	FALSE	0.00127687006121787
Subject-habitat representatives	Supragingival plaque	88	SP0432	Limnochorda pilosa	Firmicutes	TRUE	0	0	0	0.0418270666648922	0.000000248863651818199	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0433	Lactobacillus crispatus	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0434	Moraxella nonliquefaciens	Proteobacteria	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0435	Dolosigranulum pigrum	Firmicutes	TRUE	0	0	0	0.0418270666648922	0.00000108522716420456	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0436	Cutibacterium granulosum	Actinobacteria	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0437	Corynebacterium pseudogenitalium	Actinobacteria	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0438	Cutibacterium avidum	Actinobacteria	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0439	Cloacibacterium normanense	Bacteroidetes	TRUE	0	0	0	0.0418270666648922	0.00000271136408977297	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0440	Anaerotignum lactatifermentans	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0441	Lachnoclostridium sp An14	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0442	Intestinibacter bartlettii	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Supragingival plaque	88	SP0443	Erysipelatoclostridium ramosum	Firmicutes	TRUE	0	0	0	0.0418270666648922	0	0	FALSE	0	FALSE	0
