contigName	contigLen	totalAvgDepth	MOCK1.primary.sorted	MOCK1.primary.sorted-var	MOCK2.primary.sorted	MOCK2.primary.sorted-var
k141_35174	2120	3.43076	1.46489	0.855513	1.96588	1.37489
k141_9625	1116	3.54126	1.61198	0.804059	1.92927	0.925182
k141_45870	1809	3.42607	1.94623	1.64038	1.47984	1.33512
k141_42282	1566	4.9748	2.43733	2.85292	2.53747	2.86361
k141_16388	1450	4.16568	2.21154	1.52739	1.95414	2.11041
k141_2292	1470	9.31997	5.88047	5.43865	3.4395	1.43981
k141_9626	1083	3.51675	1.54721	2.39436	1.96954	0.797842
k141_42283	1036	3.84542	1.36461	1.47205	2.48081	1.93613
k141_9627	1163	3.0507	1.53897	3.36338	1.51174	0.708751
k141_12921	1626	4.25	2.64398	2.90786	1.60602	1.04836
k141_35175	2824	4.00403	2.34079	1.56124	1.66324	0.931706
k141_45872	1154	4.22727	2.36364	1.66859	1.86364	0.917876
k141_52837	3185	3.93554	1.95109	1.81778	1.98445	2.17084
k141_42285	1319	3.33661	1.50123	0.846921	1.83538	1.20648
k141_9629	1003	3.36464	1.47735	0.738707	1.88729	1.401
k141_2297	1834	3.29493	2.43952	1.19288	0.855415	0.418853
k141_35176	1743	2.60122	1.66809	1.02843	0.933131	0.585543
k141_16392	2292	4.57384	2.46901	1.17301	2.10483	1.78289
k141_52841	1408	2.78702	1.82137	1.33399	0.965649	0.791029
k141_5867	2902	10.056	5.05064	7.56364	5.00535	10.0836
k141_49846	7247	6.15974	3.20492	3.33507	2.95482	3.94063
k141_35177	1618	6.30132	2.86579	2.5455	3.43553	2.80296
k141_2300	1439	2.75093	1.52573	0.83907	1.22521	1.31786
k141_49847	1399	3.59646	0.807072	0.506598	2.78939	1.32023
k141_16395	1038	2.10638	0.745745	0.862873	1.36064	0.697277
k141_2301	1165	4.63543	2.33365	1.12309	2.30178	1.39101
k141_5869	1521	2.7175	1.7688	0.912062	0.9487	0.850384
k141_9633	3312	4.80772	2.45613	1.6263	2.35159	2.02568
k141_16396	1719	3.19001	1.37199	1.09178	1.81801	1.87984
k141_49851	1102	3.94721	0.993028	0.527375	2.95418	1.42762
k141_49852	1474	5.59956	2.24419	1.07195	3.35538	2.63945
k141_9635	2540	3.15684	1.24201	1.0815	1.91482	2.08207
k141_42288	6789	8.08026	3.93454	3.91965	4.14572	4.76303
k141_16398	1092	3.29879	2.44769	1.75607	0.851107	0.499459
k141_5872	3003	3.9463	1.66575	1.29906	2.28055	1.153
k141_9636	1133	2.87826	1.42802	0.479094	1.45024	0.696503
k141_35186	2400	10.3962	5.23936	3.51461	5.15682	4.31916
k141_12939	1389	4.93184	2.20682	1.96261	2.72502	3.12509
k141_2312	2350	2.55639	1.05284	0.712892	1.50355	1.8965
k141_16403	1105	2.7567	1.76167	1.27512	0.995035	0.621244
k141_35189	1919	3.98462	2.45744	2.12854	1.52718	0.872469
k141_52848	5857	8.58135	4.01736	2.88329	4.56399	5.04196
k141_5877	1345	3.90698	1.37129	0.670213	2.53569	2.63094
k141_45876	10366	5.67735	2.80532	2.32628	2.87203	2.31742
k141_42290	4668	12.5867	6.07659	8.27432	6.51007	5.68401
k141_2316	1097	1.85385	0.600601	0.268173	1.25325	0.533996
k141_9641	3805	29.345	14.3774	12.453	14.9676	17.896
k141_56591	26982	11.522	5.73921	6.40766	5.78281	7.13189
k141_35195	1081	3.98169	2.51475	1.00972	1.46694	0.737962
k141_12941	3433	4.37181	2.21529	2.57334	2.15652	1.46377
k141_52854	1657	3.51251	2.10969	1.54061	1.40282	0.544948
k141_16405	4774	5.50642	2.8302	1.64776	2.67622	1.82794
k141_2322	1042	3.02542	1.54767	0.763358	1.47775	1.31022
k141_35196	2342	3.07442	1.15419	1.08631	1.92023	1.71322
k141_42292	3874	4.36388	1.68485	1.85984	2.67903	2.36526
k141_56594	1175	4.05107	2.12256	1.32882	1.92851	1.14637
k141_49854	9694	7.12943	3.35473	4.15155	3.7747	4.50106
k141_12944	1015	3.63904	1.4133	0.738379	2.22574	1.25794
k141_5880	4752	9.03073	3.91298	4.551	5.11775	6.41437
k141_5882	1116	2.74754	1.31041	0.635111	1.43713	1.674
k141_38734	90778	9.28141	4.84468	5.01043	4.43672	5.0319
k141_16407	2210	4.26941	2.31439	2.26871	1.95502	2.16331
k141_56595	2245	3.89334	2.18165	1.37517	1.71169	1.3954
k141_16408	1197	3.899	1.43221	0.824864	2.46679	2.13073
k141_38736	1519	4.26038	2.31597	2.85149	1.94441	1.17365
k141_5887	1111	3.70879	2.01185	1.29827	1.69694	1.31221
k141_49860	1332	8.63938	3.51945	2.93921	5.11994	4.35216
k141_12950	2551	5.61231	2.03995	3.25944	3.57236	4.31179
k141_42301	2098	5.614	3.076	2.42745	2.538	2.24567
k141_5889	1217	3.88025	1.92851	3.35802	1.95174	1.26063
k141_12952	1079	1.96534	0.853211	0.464144	1.11213	0.650676
k141_49863	2406	3.95537	2.15728	1.44599	1.79809	1.50669
k141_56600	2360	3.99558	1.78912	0.976725	2.20645	2.35765
k141_16416	1087	4.2821	2.77149	2.27365	1.51062	0.885775
k141_12954	1069	3.44181	0.876416	0.456877	2.5654	1.87278
k141_38739	4759	6.86162	3.31281	3.74505	3.54881	3.39992
k141_16417	1504	5.00142	2.39758	1.61473	2.60384	2.20662
k141_56603	1327	3.65582	2.03987	1.87219	1.61595	0.821446
k141_52869	1221	3.85396	2.67676	0.857103	1.1772	0.839331
k141_42310	1692	3.1813	1.6813	1.11997	1.5	0.828939
k141_16418	1805	3.97891	1.81078	1.47827	2.16813	1.38495
k141_5892	4285	16.69	7.60951	7.50032	9.08049	10.7352
k141_52872	1130	2.36725	0.96124	0.533898	1.40601	0.443146
k141_5893	1010	3.71491	1.70395	0.928722	2.01096	1.63984
k141_49871	1848	3.07886	1.37143	1.38855	1.70743	1.93035
k141_38742	2169	4.39063	2.47513	1.7983	1.9155	0.715062
k141_35211	7758	6.65822	2.73851	2.85065	3.91971	3.71387
k141_5894	1341	2.1971	0.794851	0.591535	1.40225	0.612618
k141_16421	1364	2.17062	0.867299	0.510444	1.30332	1.05417
k141_52874	1686	3.38098	2.44458	1.18721	0.936398	0.506975
k141_9646	15258	10.3375	5.10356	5.81602	5.2339	4.3453
k141_35215	1239	2.39527	1.36021	0.585046	1.03506	0.661924
k141_12955	6230	9.07763	4.57241	3.84297	4.50522	3.66282
k141_52875	1617	3.42133	1.80777	1.10267	1.61356	1.65228
k141_5899	1074	3.20799	2.01537	2.09721	1.19262	0.428504
k141_35216	1197	3.12102	1.40127	0.621157	1.71975	0.837593
k141_9648	2546	4.8509	2.48979	2.30391	2.36111	1.87771
k141_49874	4303	5.00761	2.12628	1.25166	2.88133	3.25055
k141_35217	1403	2.71724	1.96245	1.69261	0.754789	1.72206
k141_16426	1692	4.65307	2.4862	2.18844	2.16688	0.862276
k141_49875	1136	2.13391	0.722543	0.495752	1.41137	0.651249
k141_49876	1031	3.08146	1.36549	0.871647	1.71597	1.03406
k141_16428	1202	2.99004	1.44475	0.791143	1.54529	1.0297
k141_5901	3139	3.50773	1.55015	1.18444	1.95758	1.313
k141_52879	4147	8.60262	4.69449	8.13316	3.90813	4.07897
k141_35223	1202	3.86957	1.52717	1.6076	2.34239	1.40759
k141_45886	20157	47.1653	22.5561	21.3267	24.6093	27.0161
k141_5902	3027	5.02868	2.44964	1.3022	2.57904	2.77044
k141_49881	1516	4.78209	2.36953	2.26844	2.41255	2.01671
k141_42311	12547	9.74255	4.9616	4.7264	4.78095	6.05271
k141_9652	5812	5.28369	3.20074	2.86332	2.08295	1.52261
k141_16432	2676	8.0962	3.71994	3.20988	4.37626	5.31747
k141_9653	1004	2.97241	1.31678	0.921639	1.65563	0.877964
k141_35226	2100	4.08242	2.9016	2.10478	1.18082	1.16569
k141_52881	3413	4.3463	2.1086	1.26823	2.23771	2.11967
k141_42314	1185	3.28519	1.74241	0.592884	1.54278	1.63514
k141_45890	1339	3.74617	1.08783	0.69146	2.65834	1.51384
k141_16434	1623	3.16721	1.96197	1.60091	1.20525	1.20129
k141_5903	3097	4.46482	2.05835	1.53663	2.40647	1.60222
k141_9656	1358	2.6873	1.20556	0.473204	1.48175	1.88767
k141_5904	1059	2.6358	1.13736	0.610278	1.49844	1.10025
k141_42315	2240	3.41317	1.45798	0.794826	1.95518	1.49073
k141_45893	1336	3.41842	2.32795	1.8374	1.09047	0.719379
k141_52885	1475	3.34205	2.16921	1.1465	1.17284	0.92069
k141_16438	1120	3.48043	2.1184	1.37383	1.36204	0.664097
k141_42316	1346	2.28446	1.24199	0.815494	1.04247	0.651771
k141_5905	3083	4.06935	1.64456	1.11188	2.42479	1.4314
k141_35227	4952	4.97342	2.77441	2.03947	2.19901	2.57076
k141_16441	1023	3.57514	1.8973	1.38878	1.67784	1.04761
k141_52886	2495	2.95703	1.53734	1.05841	1.41969	0.905586
k141_42319	1291	2.41492	1.21626	0.751847	1.19866	0.674427
k141_9661	2856	4.11167	2.35606	1.15352	1.75562	1.57245
k141_38743	19597	7.41751	3.67711	3.24238	3.7404	4.19291
k141_16442	1143	4.84211	3.12536	5.62504	1.71675	0.87563
k141_35230	1921	3.00658	1.61273	1.31757	1.39386	0.849188
k141_42320	2009	6.54369	3.20251	3.18984	3.34118	4.16415
k141_52887	2829	6.51739	3.28744	3.47597	3.22995	5.02904
k141_56605	21576	7.47216	3.74257	3.96144	3.72958	3.75327
k141_16445	1330	5.13068	2.51461	3.02172	2.61607	1.51049
k141_9663	2575	4.08397	1.93137	2.66657	2.1526	2.15849
k141_49882	11290	6.04146	2.84632	3.30431	3.19514	3.48309
k141_9664	1270	4.38311	3.07082	2.07954	1.31229	1.31485
k141_45898	5089	3.8872	2.02945	2.64063	1.85774	1.15372
k141_38749	1594	3.85094	1.96324	1.40801	1.8877	0.816812
k141_52888	2324	3.11276	1.51977	1.07938	1.59299	0.671128
k141_9665	1128	3.67087	1.9233	1.80267	1.74757	1.14516
k141_5915	1452	5.24815	2.91728	1.57925	2.33087	1.93627
k141_56609	1004	2.98675	1.72296	1.0845	1.2638	0.881711
k141_45899	1648	2.51032	1.15226	0.756666	1.35806	0.860096
k141_16448	2453	4.24161	2.36093	4.02093	1.88068	1.31584
k141_12960	17264	29.5068	14.7921	13.7748	14.7147	15.6965
k141_5916	1633	3.09121	1.1798	1.24928	1.9114	1.26595
k141_42328	1827	3.89416	1.48641	1.54162	2.40775	2.04256
k141_52889	2234	3.07584	1.89326	0.989995	1.18258	0.717
k141_38753	1324	3.19576	1.823	1.2805	1.37276	0.818493
k141_9669	1208	3.96126	2.34685	3.45665	1.61441	1.35164
k141_45902	1412	3.88204	1.77778	1.54694	2.10426	1.85432
k141_52890	1346	2.30689	1.3133	0.787884	0.99359	0.506776
k141_38754	1324	4.62072	2.64927	2.44996	1.97145	1.33061
k141_42332	1083	3.80406	1.51168	0.892398	2.29239	1.51808
k141_23405	62086	8.82797	4.6918	4.82219	4.13617	4.06668
k141_9673	1005	3.19184	1.44983	1.61862	1.74201	0.951026
k141_16452	1739	4.26143	1.88422	1.00123	2.37721	2.04241
k141_38755	1443	3.65874	1.80743	1.47406	1.8513	1.47043
k141_5920	2179	3.25517	2.20855	1.23436	1.04661	0.576188
k141_42333	1489	3.58231	1.65492	1.19882	1.92739	1.76093
k141_12962	3471	5.59265	3.08657	4.36972	2.50608	1.96305
k141_35234	8605	9.87775	4.39285	5.94009	5.48489	5.18745
k141_52892	1736	4.45421	2.11538	1.4876	2.33883	2.4282
k141_56615	2596	4.13131	2.03883	1.65766	2.09247	1.2157
k141_52893	1302	2.12209	0.952658	0.415877	1.16944	0.591377
k141_9674	3252	20.2974	10.1458	103.587	10.1516	67.7445
k141_42337	1364	3.891	1.83886	3.43803	2.05213	1.30795
k141_12966	1022	3.72727	1.72186	0.918221	2.00541	1.76487
k141_56616	1960	4.00107	2.58969	2.69024	1.41139	0.681829
k141_16454	3154	4.93881	2.36126	1.66195	2.57755	2.05026
k141_52894	1507	3.80199	2.66643	1.53212	1.13556	0.730899
k141_38763	1253	4.42511	2.21039	2.16629	2.21472	0.939979
k141_35240	1559	3.28337	2.51677	1.95125	0.766598	0.513286
k141_16455	1510	3.25496	1.02762	1.4755	2.22734	0.792361
k141_5927	1716	3.91038	2.1644	1.29515	1.74598	1.54023
k141_12968	1957	3.53416	1.87036	0.841638	1.6638	1.1867
k141_23408	5107	4.62068	2.64184	2.82652	1.97884	1.62495
k141_38764	2419	6.10254	3.19431	1.66266	2.90823	4.26094
k141_52897	1063	2.81347	2.21969	0.951692	0.593782	0.376308
k141_12969	1081	3.53306	1.20956	0.516118	2.3235	3.66919
k141_9677	2634	5.0627	2.21254	1.79269	2.85016	2.06823
k141_23409	1546	3.89848	2.1029	2.79585	1.79558	1.25466
k141_42345	1453	11.9292	5.26273	2.4154	6.66642	4.32735
k141_35244	1690	3.4843	2.08668	1.05849	1.39761	1.51182
k141_52899	2545	3.40621	1.39518	1.43943	2.01103	1.31017
k141_23412	1270	3.46587	1.94539	1.08838	1.52048	0.640914
k141_45904	10574	7.12848	3.20657	4.28811	3.92192	5.23908
k141_9680	3362	5.85417	2.92739	2.44002	2.92678	5.4072
k141_42351	1854	11.0513	4.59567	4.53389	6.45558	10.4395
k141_12971	3881	4.20619	2.26963	1.91724	1.93656	1.55807
k141_38769	2761	2.7837	1.48366	0.895955	1.30004	0.993715
k141_49883	18873	6.94333	3.17113	3.14519	3.7722	3.99965
k141_38770	1275	2.94732	1.75616	1.38861	1.19116	0.833331
k141_9683	1539	4.13185	2.51631	1.37769	1.61554	0.649321
k141_38771	1135	3.32401	0.717454	0.419127	2.60656	0.509144
k141_23417	1708	4.96522	2.45652	1.10967	2.5087	1.74292
k141_52904	2493	4.25595	1.83424	2.06727	2.42171	2.20137
k141_35245	6458	5.41824	2.86132	2.99746	2.55692	2.15022
k141_42356	1143	4.20766	0.993301	0.669498	3.21435	3.13022
k141_23418	1015	4.27481	2.21483	1.12519	2.05998	1.76387
k141_9687	1367	3.7565	1.72104	0.841677	2.03546	0.893853
k141_49889	1137	3.22618	1.5409	1.43161	1.68527	0.695654
k141_35247	1940	3.63355	2.40554	1.35039	1.22801	1.20708
k141_52907	1734	4.03362	2.35391	2.20313	1.67971	0.800106
k141_12974	3941	6.20791	3.55556	3.12673	2.65235	3.2769
k141_35248	1017	3.42873	1.61262	0.882456	1.8161	0.594685
k141_52908	1960	4.07626	2.34909	2.09731	1.72718	1.20657
k141_16456	13699	6.66554	3.19109	3.0503	3.47445	3.62052
k141_49894	1089	3.19879	0.454087	0.543093	2.7447	1.059
k141_2323	58018	31.1506	15.7091	16.4953	15.4415	17.5428
k141_42363	2026	3.46784	1.76763	2.0674	1.70021	1.0621
k141_52909	1026	2.1875	0.59375	0.267361	1.59375	0.666498
k141_38776	4047	5.01443	2.4434	2.16174	2.57103	2.59559
k141_49895	1027	3.20022	2.45963	1.40381	0.740581	0.756984
k141_45907	7491	6.51508	3.44434	3.65345	3.07074	3.80602
k141_5929	13854	8.85868	5.47259	7.48056	3.38609	4.96401
k141_35251	2208	3.46588	1.51754	0.454647	1.94834	1.67538
k141_9689	4569	6.61977	3.27354	2.49902	3.34623	2.91732
k141_23419	5031	8.91587	4.40503	4.19549	4.51085	4.82628
k141_49896	1718	4.70432	2.82037	1.87321	1.88395	0.791952
k141_5930	1468	3.60876	1.39854	1.21577	2.21022	2.55768
k141_45909	1146	2.44561	1.7624	0.809777	0.683206	0.409579
k141_16461	1333	3.86802	1.32794	0.653309	2.54008	2.28587
k141_42367	1225	2.78971	0.755102	0.606055	2.03461	0.932204
k141_52912	1670	2.87405	1.24046	1.50421	1.63359	0.966868
k141_23420	1993	3.0934	1.86807	1.0111	1.22533	0.927558
k141_12982	1942	3.62581	2.14154	0.933281	1.48427	1.29601
k141_52913	1013	2.51585	0.491803	0.250206	2.02404	0.563974
k141_45911	1239	3.15688	1.6284	0.484596	1.52848	1.21783
k141_38781	1173	2.64837	1.05953	0.687324	1.58884	0.974184
k141_9693	2862	5.00253	2.5199	3.25882	2.48263	1.62583
k141_35253	4054	4.23863	2.15546	1.67114	2.08316	1.34758
k141_38782	1599	4.12458	2.66556	1.98007	1.45903	1.07781
k141_45912	2174	4.70039	2.08911	1.10676	2.61127	2.43915
k141_27649	179560	13.046	6.37507	6.78134	6.67088	7.22248
k141_52916	1879	4.93543	1.82313	1.87599	3.1123	2.47508
k141_12983	2734	8.1286	3.58005	5.48931	4.54856	3.99425
k141_38783	1095	4.49348	1.7683	0.666149	2.72518	0.795878
k141_49901	2745	7.22932	4.00151	5.23884	3.22781	4.41634
k141_16468	1018	3.37174	1.38804	0.466231	1.9837	0.910509
k141_35255	1341	3.74175	1.08608	1.37825	2.65567	1.07458
k141_12984	1413	2.66008	1.44563	1.59883	1.21445	0.722611
k141_9694	2819	3.06101	1.06211	1.18108	1.9989	0.9261
k141_49903	1269	4.85824	2.08113	2.32248	2.77711	2.0896
k141_2324	8594	5.84228	2.74718	2.46535	3.0951	2.69204
k141_42376	1179	3.47086	2.04625	1.60342	1.42461	0.563061
k141_38784	2222	2.82627	1.379	1.54399	1.44727	0.734392
k141_23421	5260	9.29795	4.44808	6.15698	4.84986	4.94889
k141_16471	1110	2.82609	0.799407	0.435495	2.02668	0.985441
k141_9695	1113	3.56256	2.08867	1.02566	1.47389	0.728851
k141_49904	1035	3.22305	1.47492	0.805182	1.74813	1.87239
k141_12987	1329	3.38505	2.20634	1.26145	1.17872	0.894865
k141_38785	1923	4.03452	2.72767	2.4154	1.30685	1.10535
k141_5941	2488	3.84393	2.19665	0.935793	1.64728	1.18697
k141_27657	1083	3.46599	2.14416	0.946684	1.32183	0.738804
k141_16472	2129	5.91039	2.42442	1.60502	3.48597	3.57998
k141_45921	1580	3.5587	2.08165	2.91636	1.47706	0.884349
k141_12988	1072	2.7731	1.13142	0.53975	1.64168	0.729653
k141_35260	1815	2.81072	1.35818	0.796455	1.45253	1.16514
k141_2327	2184	7.93097	3.54938	2.91913	4.38159	5.44186
k141_23423	1751	4.52874	2.37205	1.90206	2.15668	2.69516
k141_42381	1698	3.82938	1.84687	1.03908	1.9825	1.85711
k141_27658	1317	2.99918	1.59311	1.79983	1.40607	0.935961
k141_5943	1428	4.04211	1.95338	0.682553	2.08872	0.886025
k141_49910	1215	3.12623	1.91764	1.62404	1.20859	0.878498
k141_56617	26708	14.2212	7.3254	11.31	6.89579	9.75328
k141_35261	2585	4.14596	2.25814	2.17145	1.88782	1.32008
k141_2330	1605	3.85601	0.932316	0.351322	2.92369	1.82619
k141_42384	1389	4.6189	2.38265	1.71237	2.23625	1.92631
k141_38791	1237	2.84987	0.785777	0.461974	2.06409	1.09871
k141_45923	2018	2.9776	1.55573	0.674332	1.42188	1.15387
k141_5947	1422	2.81722	1.31571	0.758903	1.50151	0.619046
k141_35262	1706	4.2357	2.25062	1.75107	1.98507	2.08814
k141_27661	1910	3.55574	1.60651	1.05048	1.94923	1.36573
k141_56620	1221	3.78094	1.95993	2.44848	1.82102	1.23086
k141_23431	1000	3.44789	2.16962	0.660429	1.27827	0.689404
k141_9709	1489	3.34004	1.90223	1.03935	1.43781	1.21321
k141_38793	1771	3.35983	1.33831	0.824479	2.02152	1.63109
k141_42387	2359	3.98629	2.20257	1.92973	1.78372	1.4988
k141_35263	1965	3.08249	1.87734	0.824711	1.20514	1.624
k141_38795	1099	2.43057	1.62937	0.743499	0.801199	0.417436
k141_56622	1755	5.82197	1.8624	1.62962	3.95957	3.9603
k141_42389	1952	4.80097	3.1931	4.05226	1.60787	1.1829
k141_49923	1024	2.44816	1.15227	0.349758	1.2959	1.03883
k141_35266	1015	3.17884	1.2301	0.651143	1.94875	2.78451
k141_45932	1622	3.34318	0.900919	0.730167	2.44226	1.25797
k141_52920	11276	9.07667	4.9694	3.80511	4.10726	4.60969
k141_56623	1623	2.94689	2.33705	0.556931	0.609836	0.361449
k141_23434	2920	4.53473	1.34266	1.22711	3.19206	3.02087
k141_35268	1270	3.29778	1.26195	0.558993	2.03584	1.36339
k141_52922	1253	2.70996	1.55844	0.912306	1.15152	1.02467
k141_9714	3547	9.69034	4.85445	7.58856	4.83589	5.64668
k141_27666	3867	3.13478	1.04033	0.950072	2.09445	1.48948
k141_52923	1033	3.2492	1.59037	0.514035	1.65882	1.52694
k141_38804	1225	3.01863	2.01775	0.944621	1.00089	0.773533
k141_35269	1339	3.51732	1.99355	1.63867	1.52377	0.706093
k141_42391	3133	5.12619	3.30741	3.04688	1.81878	2.12997
k141_49928	1771	3.98805	1.85834	0.60493	2.12971	1.64882
k141_23436	2119	4.23652	2.333	1.70734	1.90351	1.26544
k141_38805	1455	5.21371	2.25718	1.69562	2.95652	3.08291
k141_27670	1097	4.42442	2.18919	0.510266	2.23524	1.43057
k141_45939	1702	2.83666	1.23317	0.575667	1.60349	0.931899
k141_49929	1045	3.26927	0.791975	0.469366	2.4773	1.53092
k141_56624	4570	4.01856	1.82804	2.04893	2.19052	2.11397
k141_42394	1109	4.16716	1.41642	1.18186	2.75074	1.68435
k141_23437	1499	3.91292	2.13133	1.73276	1.78158	2.59512
k141_5950	8704	6.22554	3.03695	2.97483	3.18859	3.05817
k141_45940	1334	2.56149	0.545307	0.397139	2.01618	0.6718
k141_16476	12233	8.4417	4.10812	3.44689	4.33358	4.64364
k141_23438	1026	4.44073	3.47953	1.98232	0.961207	0.557285
k141_35272	3044	4.20502	2.36999	1.47124	1.83503	1.03559
k141_49930	2247	3.63471	2.26664	2.18073	1.36808	1.19639
k141_9715	5297	4.27178	1.88517	1.63841	2.38661	1.77856
k141_5951	1718	3.04938	1.69321	0.625398	1.35617	0.860708
k141_45941	1510	3.60127	2.53895	1.65619	1.06232	0.762944
k141_42398	1012	2.51313	1.80525	1.58087	0.707877	0.428262
k141_38808	2540	3.79361	1.86036	1.58272	1.93325	0.820188
k141_56626	2140	2.93585	1.82615	0.772801	1.1097	0.720936
k141_23443	1553	3.11134	0.99244	0.945602	2.1189	1.03745
k141_49934	1158	4.71226	3.34434	3.05318	1.36792	0.769139
k141_9716	2596	4.3779	2.32066	1.4522	2.05725	1.91539
k141_56628	1096	2.14729	1.59519	1.57318	0.552104	0.440107
k141_45943	2443	2.79829	1.31087	1.16484	1.48742	1.26955
k141_49935	1258	3.8931	1.63448	1.02072	2.25862	2.15739
k141_2335	13625	8.8747	4.37895	4.19935	4.49575	5.46583
k141_27676	4601	3.2294	1.49145	1.33932	1.73795	1.71942
k141_38809	3985	4.02315	2.20504	1.78113	1.81811	1.64914
k141_23444	2185	4.2161	1.80067	1.45595	2.41543	3.43091
k141_45944	1083	2.99898	2.08528	0.559793	0.913706	0.839088
k141_16483	2546	3.90686	1.86356	1.61035	2.0433	1.6532
k141_27677	1169	3.05135	1.48086	0.391923	1.57049	0.402271
k141_42407	1199	3.50772	1.39328	0.504279	2.11444	1.53052
k141_5957	2728	3.3711	1.38669	1.08621	1.98441	2.33942
k141_38811	1079	2.12232	1.59021	0.440073	0.53211	0.249222
k141_9719	2399	18.4581	8.36376	14.5638	10.0943	15.3603
k141_45945	1142	3.16379	2.34866	1.9301	0.815134	0.737602
k141_56629	3036	3.22668	1.47447	2.32767	1.75221	1.73228
k141_27678	1180	2.83457	1.78004	0.87849	1.05453	1.00442
k141_9720	1137	3.65351	1.83638	2.86336	1.81713	0.895241
k141_2339	1639	4.21674	2.59377	1.58943	1.62297	1.01554
k141_56630	1102	3.55976	1.96514	1.34774	1.59462	0.793632
k141_23447	1049	5.13354	3.77287	1.91257	1.36067	1.2182
k141_38812	2413	5.55767	2.74082	1.77377	2.81685	1.96559
k141_5958	2592	4.59463	2.27386	1.68952	2.32077	3.33149
k141_9721	1762	4.91947	2.36238	2.92151	2.55709	1.58303
k141_38813	1012	3.33917	1.86214	0.819967	1.47702	1.89925
k141_49945	1326	3.37134	1.63762	0.658315	1.73371	0.842641
k141_27682	1400	2.85561	1.51075	1.5168	1.34485	0.622717
k141_9723	1256	2.17098	1.13472	0.592036	1.03627	0.85089
k141_49946	1058	4.92396	2.84375	1.43541	2.08021	0.90388
k141_9724	1189	3.30247	1.42713	0.371519	1.87534	0.865189
k141_38814	2340	4.09054	1.91481	1.23193	2.17574	1.61032
k141_5960	2237	5.2417	2.34128	2.66649	2.90042	2.5172
k141_52925	14052	9.97399	4.82743	6.36768	5.14655	4.61469
k141_56631	4713	5.28646	3.91333	3.88886	1.37313	0.904113
k141_27685	1403	7.13487	4.20077	3.89062	2.9341	2.51561
k141_9725	1401	2.50883	1.24252	0.343596	1.26631	1.47819
k141_16493	2255	4.98331	2.2165	1.58993	2.76681	2.4238
k141_38815	1605	6.75116	3.35501	3.83737	3.39615	2.46515
k141_38816	1531	3.34334	2.09491	1.85412	1.24843	0.9145
k141_42409	8758	6.28534	3.43129	2.82391	2.85404	2.99195
k141_27687	1720	3.41615	1.27435	1.29113	2.1418	1.46291
k141_56633	1743	3.17508	1.88875	1.50282	1.28632	1.0147
k141_16497	1321	2.08585	1.10384	0.638146	0.982011	0.371205
k141_42413	1016	2.45861	1.37473	0.426492	1.08388	0.462973
k141_27689	1581	3.40256	2.16521	1.42815	1.23736	1.04485
k141_49949	5074	5.68469	2.83441	1.86322	2.85028	2.66802
k141_56635	1091	4.80363	2.01913	1.70226	2.78449	3.16721
k141_38820	1278	2.84915	1.58729	1.06191	1.26186	1.23332
k141_9733	1068	2.99072	2.37216	2.17199	0.618557	0.653114
k141_23448	10345	5.03416	3.23402	3.02504	1.80014	1.58784
k141_16498	2627	3.69593	1.92883	1.80981	1.7671	0.830627
k141_45952	8845	8.06688	4.0423	4.3483	4.02458	3.82284
k141_56636	2295	3.61948	2.29495	2.12606	1.32453	0.948824
k141_49950	2516	3.45079	1.32217	0.777018	2.12862	1.48325
k141_27692	1848	4.35086	1.75314	1.92188	2.59771	2.06677
k141_16500	1040	3.22081	1.84183	1.10248	1.37898	0.856223
k141_49952	1038	1.94255	1.51596	0.62914	0.426596	0.308766
k141_38827	2598	3.5344	2.2592	2.1689	1.2752	1.28237
k141_16503	1004	3.25386	0.816777	0.264735	2.43709	1.00432
k141_9742	1685	3.32199	2.00945	1.23131	1.31254	0.637434
k141_49954	1356	4.07711	1.32035	0.680907	2.75676	4.35296
k141_5981	1180	4.16821	2.13771	1.4084	2.0305	1.06752
k141_42422	2661	2.65314	1.66563	0.84016	0.987515	0.501017
k141_27697	1426	2.84789	1.12952	0.44893	1.71837	0.49485
k141_23455	1955	5.71567	2.99462	3.30384	2.72106	3.18936
k141_38829	1483	4.15523	2.88303	1.89382	1.2722	1.5783
k141_27700	1017	3.54951	2.33188	1.6991	1.21763	0.547355
