community	medium	receiver	donor	compound	scs	mus	mps	smetana	Compound	CompoundName	PositiveSMETANA
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_ctbt_e	0.0	0.0	0	0.0	ctbt	ctbt	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_cu2_e	0.0	1.0	0	0.0	cu2	cu2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_czp_e	0.0	0.0	1	0.0	czp	czp	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_dfdcytd_e	0.0	0.0	0	0.0	dfdcytd	dfdcytd	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_dfduri_e	0.0	0.0	0	0.0	dfduri	dfduri	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_dgsn_e	0.0	0.0	0	0.0	dgsn	dgsn	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_drib_e	0.0	0.55	0	0.0	drib	drib	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_ethso3_e	0.0	0.0	0	0.0	ethso3	ethso3	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_etoh_e	0.0	0.0	1	0.0	etoh	Ethanol	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_fe2_e	0.0	1.0	0	0.0	fe2	fe2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_fe3_e	0.0	1.0	0	0.0	fe3	fe3	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_fol_e	0.0	0.0	0	0.0	fol	fol	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_fru_e	0.0	0.2	0	0.0	fru	D-fructose	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_galt_e	0.0	0.0	0	0.0	galt	galt	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_gbbtn_e	0.0	0.0	0	0.0	gbbtn	gbbtn	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glc_D_e	0.0	0.0	0	0.0	glc_D	glc D	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_gln_L_e	0.0	0.0	0	0.0	gln_L	gln L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glu_L_e	0.0	0.0	0	0.0	glu_L	glu L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glutar_e	0.0	0.0	0	0.0	glutar	glutar	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glyasn_e	0.0	0.0	0	0.0	glyasn	glyasn	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glyasp_e	0.0	0.0	0	0.0	glyasp	glyasp	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glyb_e	0.0	0.0	0	0.0	glyb	glyb	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glyc3p_e	0.0	0.0	0	0.0	glyc3p	glyc3p	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glycys_e	0.0	0.0	0	0.0	glycys	glycys	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glygln_e	0.0	0.0	0	0.0	glygln	glygln	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glyglu_e	0.0	0.0	0	0.0	glyglu	glyglu	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glyleu_e	0.0	0.64	0	0.0	glyleu	glyleu	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glymet_e	0.0	0.0	0	0.0	glymet	glymet	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glyphe_e	0.0	0.0	0	0.0	glyphe	glyphe	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glypro_e	0.0	0.0	0	0.0	glypro	glypro	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_glytyr_e	0.0	0.0	0	0.0	glytyr	glytyr	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_h2o_e	0.0	0.0	0	0.0	h2o	h2o	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_h_e	0.0	0.2	0	0.0	h	h	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_hexs_e	0.0	0.0	0	0.0	hexs	hexs	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_hg2_e	0.0	0.0	0	0.0	hg2	hg2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_his_L_e	0.0	0.49	0	0.0	his_L	his L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_hxan_e	0.0	1.0	0	0.0	hxan	hxan	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_ile_L_e	0.0	1.0	0	0.0	ile_L	ile L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_ins_e	0.0	0.0	0	0.0	ins	ins	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_isetac_e	0.0	0.0	0	0.0	isetac	isetac	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_k_e	0.0	1.0	0	0.0	k	k	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_lac_D_e	0.0	0.0	1	0.0	lac_D	D-lactate	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_lac_L_e	0.0	0.0	1	0.0	lac_L	L-lactate	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_leu_L_e	0.0	0.36	0	0.0	leu_L	leu L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_lys_L_e	0.0	1.0	0	0.0	lys_L	lys L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_mal_L_e	0.0	0.0	1	0.0	mal_L	mal L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_malt_e	0.0	0.0	0	0.0	malt	malt	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_malthx_e	0.0	0.0	0	0.0	malthx	malthx	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_malttr_e	0.0	0.0	0	0.0	malttr	malttr	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_met_D_e	0.0	0.0	0	0.0	met_D	met D	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_met_L_e	0.0	0.36	0	0.0	met_L	met L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_metala_e	0.0	0.0	0	0.0	metala	metala	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_metsox_S_L_e	0.0	0.34	0	0.0	metsox_S_L	metsox S L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_mg2_e	0.0	1.0	0	0.0	mg2	mg2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_mn2_e	0.0	1.0	0	0.0	mn2	mn2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_mops_e	0.0	0.0	0	0.0	mops	mops	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_mso3_e	0.0	0.0	0	0.0	mso3	mso3	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_na1_e	0.0	0.4	0	0.0	na1	na1	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_nac_e	0.0	1.0	0	0.0	nac	nac	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_nchlphncl_e	0.0	0.27	1	0.0	nchlphncl	nchlphncl	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_nh4_e	0.0	0.8	1	0.0	nh4	Ammonium	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_no3_e	0.0	0.0	0	0.0	no3	no3	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_nzp_e	0.0	0.0	1	0.0	nzp	nzp	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_o2_e	0.0	0.0	1	0.0	o2	Oxygen	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_orot_e	0.0	0.0	0	0.0	orot	orot	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_pb_e	0.0	0.0	0	0.0	pb	pb	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_pcresol_e	0.0	0.0	0	0.0	pcresol	pcresol	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_phe_L_e	0.0	0.0	0	0.0	phe_L	phe L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_pi_e	0.0	1.0	0	0.0	pi	pi	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_pime_e	0.0	0.0	0	0.0	pime	pime	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_pnto_R_e	0.0	0.27	0	0.0	pnto_R	pnto R	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_ppa_e	0.0	0.0	0	0.0	ppa	Propionate	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_pro_L_e	0.0	0.14	0	0.0	pro_L	pro L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_ptrc_e	0.0	0.0	0	0.0	ptrc	ptrc	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_pydx5p_e	0.0	0.0	1	0.0	pydx5p	pydx5p	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_pydxn_e	0.0	0.0	0	0.0	pydxn	pydxn	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_pyr_e	0.0	0.0	1	0.0	pyr	pyr	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_q8_e	0.0	0.0	0	0.0	q8	q8	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_r406_e	0.0	0.0	0	0.0	r406	r406	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_r788_e	0.0	0.0	0	0.0	r788	r788	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_rib_D_e	0.0	0.2	0	0.0	rib_D	rib D	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_salcn_e	0.0	0.0	0	0.0	salcn	salcn	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_ser_L_e	0.0	1.0	0	0.0	ser_L	ser L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_sheme_e	0.0	0.0	0	0.0	sheme	sheme	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_so4_e	0.0	1.0	0	0.0	so4	so4	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_spmd_e	0.0	0.0	0	0.0	spmd	spmd	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_succ_e	0.0	1.0	0	0.0	succ	Succinate	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_sulfac_e	0.0	0.0	0	0.0	sulfac	sulfac	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_taur_e	0.0	0.0	0	0.0	taur	taur	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_thymd_e	0.0	0.0	0	0.0	thymd	thymd	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_ttdca_e	0.0	1.0	0	0.0	ttdca	ttdca	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_ura_e	0.0	0.14	0	0.0	ura	ura	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_val_L_e	0.0	0.06	0	0.0	val_L	val L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Acidaminococcus_intestini	M_zn2_e	0.0	1.0	0	0.0	zn2	zn2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_12ppd_S_e	0.0	0.0	1	0.0	12ppd_S	12ppd S	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_4abut_e	0.0	0.0	1	0.0	4abut	4abut	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_5asa_e	0.0	0.0	0	0.0	5asa	5asa	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_7a_czp_e	0.0	0.29	0	0.0	7a_czp	7a czp	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_7dhcdchol_e	0.0	0.0	0	0.0	7dhcdchol	7dhcdchol	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_7ocholate_e	0.0	0.0	0	0.0	7ocholate	7ocholate	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_C02528_e	0.0	0.0	0	0.0	C02528	C02528	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_Ser_Thr_e	0.0	0.0	0	0.0	Ser_Thr	Ser Thr	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_T_antigen_e	0.0	0.0	0	0.0	T_antigen	T antigen	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_Tn_antigen_e	0.0	0.0	0	0.0	Tn_antigen	Tn antigen	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_Tyr_ggn_e	0.0	0.0	0	0.0	Tyr_ggn	Tyr ggn	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_abz_ala_b_e	0.0	0.0	0	0.0	abz_ala_b	abz ala b	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_acgal_e	0.0	0.0	0	0.0	acgal	acgal	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_adocbl_e	0.0	0.0	0	0.0	adocbl	adocbl	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_alaasp_e	0.0	0.0	0	0.0	alaasp	alaasp	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_alagln_e	0.0	0.0	0	0.0	alagln	alagln	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_alaglu_e	0.0	0.0	0	0.0	alaglu	alaglu	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_alagly_e	0.0	0.0	0	0.0	alagly	alagly	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_alahis_e	0.0	0.0	0	0.0	alahis	alahis	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_alaleu_e	0.0	0.0	0	0.0	alaleu	alaleu	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_alathr_e	0.0	0.0	0	0.0	alathr	alathr	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_anzp_e	0.0	0.29	0	0.0	anzp	anzp	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_arab_L_e	0.0	0.0	0	0.0	arab_L	arab L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_arabttr_e	0.0	0.0	0	0.0	arabttr	arabttr	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_arsenb_e	0.0	0.0	0	0.0	arsenb	arsenb	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_asn_L_e	0.0	1.0	0	0.0	asn_L	asn L	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_btn_e	0.0	0.0	0	0.0	btn	btn	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_bz_e	0.0	0.0	0	0.0	bz	bz	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_bzam_e	0.0	0.0	0	0.0	bzam	bzam	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_bzd_e	0.0	0.0	0	0.0	bzd	bzd	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_ca2_e	0.0	1.0	0	0.0	ca2	ca2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_cbl1_e	0.0	0.0	0	0.0	cbl1	cbl1	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_cbl2_e	0.0	0.0	0	0.0	cbl2	cbl2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_cd2_e	0.0	0.0	0	0.0	cd2	cd2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_cgly_e	0.0	1.0	0	0.0	cgly	cgly	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_chlphncl_e	0.0	0.0	0	0.0	chlphncl	chlphncl	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_cholate_e	0.0	0.0	0	0.0	cholate	cholate	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_cl_e	0.0	1.0	0	0.0	cl	cl	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_co2_e	0.0	0.09	1	0.0	co2	Carbon dioxide	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_cobalt2_e	0.0	1.0	0	0.0	cobalt2	cobalt2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_core2_e	0.0	0.0	0	0.0	core2	core2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_core3_e	0.0	0.0	0	0.0	core3	core3	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_core4_e	0.0	0.0	0	0.0	core4	core4	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_core5_e	0.0	0.0	0	0.0	core5	core5	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_core6_e	0.0	0.0	0	0.0	core6	core6	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_core7_e	0.0	0.0	0	0.0	core7	core7	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_core8_e	0.0	0.0	0	0.0	core8	core8	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_cro4_e	0.0	0.0	0	0.0	cro4	cro4	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_ctbt_e	0.0	0.0	0	0.0	ctbt	ctbt	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_cu2_e	0.0	1.0	0	0.0	cu2	cu2	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_czp_e	0.0	0.0	0	0.0	czp	czp	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_dchac_e	0.0	0.0	0	0.0	dchac	dchac	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_dextrin_e	0.0	0.0	0	0.0	dextrin	dextrin	False
all	western_diet_gut_anoxic_membership	Phascolarctobacterium_succinatutens	Bacteroides_vulgatus	M_dfdcytd_e	0.0	0.0	0	0.0	dfdcytd	dfdcytd	False
