EvaluationSet	Reference	GenBankAssembly	ExpectedAbundancePct	AbundanceBin	Branch	EvidenceClass	GenomeFractionPct	RecoveredGe90Pct	FullGenomeGe99Pct	MismatchesPer100Kbp	IndelsPer100Kbp	ReferenceReportPresent	BranchReportPresent
MOCK2	Gemmatimonas_aurantiaca_T-27	GCA_000010305.1	2.3807586673	>=1%	sr-metaspades-m2	biological	99.612	yes	yes	40.59	1.17	yes	yes
MOCK2	Bifidobacterium_adolescentis_ATCC_15703	GCA_000010425.1	0.0960372571545	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Bifidobacterium_adolescentis_ATCC_15703	GCA_000010425.1	0.0960372571545	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Porphyromonas_gingivalis_ATCC_33277	GCA_000010505.1	2.22771983917	>=1%	sr-megahit-m2	biological	74.279	no	no	114.71	2.4	yes	yes
MOCK2	Porphyromonas_gingivalis_ATCC_33277	GCA_000010505.1	2.22771983917	>=1%	sr-metaspades-m2	biological	78.44	no	no	114.78	4.43	yes	yes
MOCK2	Bacteroides_thetaiotaomicron_VPI-5482	GCA_000011065.1	0.318935937962	0.1-<1%	sr-megahit-m2	biological	0.037	no	no	128.87	0	yes	yes
MOCK2	Bacteroides_thetaiotaomicron_VPI-5482	GCA_000011065.1	0.318935937962	0.1-<1%	sr-metaspades-m2	biological	0.075	no	no	297.49	21.25	yes	yes
MOCK2	Pyrococcus_horikoshii_OT3	GCA_000011105.1	5.77273130437	>=1%	sr-megahit-m2	biological	99.011	yes	yes	28.5	1.28	yes	yes
MOCK2	Pyrococcus_horikoshii_OT3	GCA_000011105.1	5.77273130437	>=1%	sr-metaspades-m2	biological	99.243	yes	yes	31.16	2.43	yes	yes
MOCK2	Sulfurisphaera_tokodaii_str._7	GCA_000011205.1	0.0743399509085	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Sulfurisphaera_tokodaii_str._7	GCA_000011205.1	0.0743399509085	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Methanococcus_maripaludis_S2	GCA_000011585.1	0.453117740196	0.1-<1%	sr-megahit-m2	biological	2.007	no	no	1157.49	23.99	yes	yes
MOCK2	Methanococcus_maripaludis_S2	GCA_000011585.1	0.453117740196	0.1-<1%	sr-metaspades-m2	biological	1.996	no	no	835.42	15.08	yes	yes
MOCK2	Ruegeria_pomeroyi_DSS-3	GCA_000011965.2	0.065594074331	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Ruegeria_pomeroyi_DSS-3	GCA_000011965.2	0.065594074331	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Phocaeicola_vulgatus_ATCC_8482	GCA_000012825.1	0.500660025761	0.1-<1%	sr-megahit-m2	biological	0.989	no	no	250.95	9.8	yes	yes
MOCK2	Phocaeicola_vulgatus_ATCC_8482	GCA_000012825.1	0.500660025761	0.1-<1%	sr-metaspades-m2	biological	1.388	no	no	249.91	9.77	yes	yes
MOCK2	Staphylococcus_aureus_USA300_FPR3757	GCA_000013465.1	0.0692130577424	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Staphylococcus_aureus_USA300_FPR3757	GCA_000013465.1	0.0692130577424	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Paraburkholderia_xenovorans_LB400	GCA_000013645.1	0.566982153088	0.1-<1%	sr-megahit-m2	biological	0.233	no	no	418.28	22.01	yes	yes
MOCK2	Paraburkholderia_xenovorans_LB400	GCA_000013645.1	0.566982153088	0.1-<1%	sr-metaspades-m2	biological	0.33	no	no	277.67	15.6	yes	yes
MOCK2	Lactobacillus_gasseri_ATCC_33323	GCA_000014425.1	0.106199929869	0.1-<1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Lactobacillus_gasseri_ATCC_33323	GCA_000014425.1	0.106199929869	0.1-<1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Chlorobium_phaeobacteroides_DSM_266	GCA_000015125.1	0.680502677714	0.1-<1%	sr-megahit-m2	biological	11.729	no	no	227.89	3.54	yes	yes
MOCK2	Chlorobium_phaeobacteroides_DSM_266	GCA_000015125.1	0.680502677714	0.1-<1%	sr-metaspades-m2	biological	15.384	no	no	220.01	11.83	yes	yes
MOCK2	Acinetobacter_baumannii_ATCC_17978	GCA_000015425.1	0.046248356556	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Acinetobacter_baumannii_ATCC_17978	GCA_000015425.1	0.046248356556	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Pyrobaculum_calidifontis_JCM_11548	GCA_000015805.1	2.50897334316	>=1%	sr-megahit-m2	biological	1.945	no	no	207.27	12.79	yes	yes
MOCK2	Pyrobaculum_calidifontis_JCM_11548	GCA_000015805.1	2.50897334316	>=1%	sr-metaspades-m2	biological	3.583	no	no	264.21	8.34	yes	yes
MOCK2	Ruminiclostridium_thermocellum_ATCC_27405	GCA_000015865.1	0.26504388867	0.1-<1%	sr-megahit-m2	biological	0.462	no	no	389.11	11.28	yes	yes
MOCK2	Ruminiclostridium_thermocellum_ATCC_27405	GCA_000015865.1	0.26504388867	0.1-<1%	sr-metaspades-m2	biological	0.412	no	no	297.11	18.96	yes	yes
MOCK2	Cereibacter_A_sphaeroides_ATCC_17029	GCA_000015985.1	0.0447033112367	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Cereibacter_A_sphaeroides_ATCC_17029	GCA_000015985.1	0.0447033112367	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Shewanella_loihica_PV-4	GCA_000016065.1	0.545428987644	0.1-<1%	sr-megahit-m2	biological	0.144	no	no	132.63	0	yes	yes
MOCK2	Shewanella_loihica_PV-4	GCA_000016065.1	0.545428987644	0.1-<1%	sr-metaspades-m2	biological	0.237	no	no	201.67	9.17	yes	yes
MOCK2	Chlorobium_phaeovibrioides_DSM_265	GCA_000016085.1	1.27562375724	>=1%	sr-megahit-m2	biological	86.991	no	no	101.35	0.58	yes	yes
MOCK2	Chlorobium_phaeovibrioides_DSM_265	GCA_000016085.1	1.27562375724	>=1%	sr-metaspades-m2	biological	90.8	yes	no	102	3.8	yes	yes
MOCK2	Methanococcus_maripaludis_C5	GCA_000016125.1	1.13773054327	>=1%	sr-megahit-m2	biological	32.925	no	no	473.19	11.68	yes	yes
MOCK2	Methanococcus_maripaludis_C5	GCA_000016125.1	1.13773054327	>=1%	sr-metaspades-m2	biological	36.885	no	no	410.19	13.78	yes	yes
MOCK2	Pyrobaculum_arsenaticum_DSM_13514	GCA_000016385.1	0.0473150158063	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Pyrobaculum_arsenaticum_DSM_13514	GCA_000016385.1	0.0473150158063	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Micromonospora_tropica_CNB-440	GCA_000016425.1	0.484049417005	0.1-<1%	sr-megahit-m2	biological	0.033	no	no	815.38	232.96	yes	yes
MOCK2	Micromonospora_tropica_CNB-440	GCA_000016425.1	0.484049417005	0.1-<1%	sr-metaspades-m2	biological	0.033	no	no	757.13	232.96	yes	yes
MOCK2	Caldicellulosiruptor_saccharolyticus_DSM_8903	GCA_000016545.1	0.878483194083	0.1-<1%	sr-megahit-m2	biological	95.183	yes	no	23.34	2.22	yes	yes
MOCK2	Caldicellulosiruptor_saccharolyticus_DSM_8903	GCA_000016545.1	0.878483194083	0.1-<1%	sr-metaspades-m2	biological	94.53	yes	no	26.7	1.82	yes	yes
MOCK2	Thermotoga_petrophila_RKU-1	GCA_000016785.1	6.85199820618	>=1%	sr-megahit-m2	biological	97.978	yes	no	21.27	0.34	yes	yes
MOCK2	Thermotoga_petrophila_RKU-1	GCA_000016785.1	6.85199820618	>=1%	sr-metaspades-m2	biological	98.623	yes	no	51.8	2.11	yes	yes
MOCK2	Shewanella_baltica_OS185	GCA_000017325.1	1.33744158003	>=1%	sr-megahit-m2	biological	44.024	no	no	1077.74	18.69	yes	yes
MOCK2	Shewanella_baltica_OS185	GCA_000017325.1	1.33744158003	>=1%	sr-metaspades-m2	biological	42.39	no	no	1051.85	20.13	yes	yes
MOCK2	Ignicoccus_hospitalis_KIN4_I	GCA_000017945.1	2.79847026737	>=1%	sr-megahit-m2	biological	10.341	no	no	197.5	1.49	yes	yes
MOCK2	Ignicoccus_hospitalis_KIN4_I	GCA_000017945.1	2.79847026737	>=1%	sr-metaspades-m2	biological	13.948	no	no	191.97	12.72	yes	yes
MOCK2	Micromonospora_arenicola_CNS-205	GCA_000018265.1	0.385041966149	0.1-<1%	sr-megahit-m2	biological	0.03	no	no	116.48	58.24	yes	yes
MOCK2	Micromonospora_arenicola_CNS-205	GCA_000018265.1	0.385041966149	0.1-<1%	sr-metaspades-m2	biological	0.042	no	no	327.6	40.95	yes	yes
MOCK2	Herpetosiphon_aurantiacus_DSM_785	GCA_000018565.1	1.62690093417	>=1%	sr-megahit-m2	biological	76.064	no	no	113.34	2.19	yes	yes
MOCK2	Herpetosiphon_aurantiacus_DSM_785	GCA_000018565.1	1.62690093417	>=1%	sr-metaspades-m2	biological	81.317	no	no	111.32	4.55	yes	yes
MOCK2	Chloroflexus_aurantiacus_J-10-fl	GCA_000018865.1	0.200391896634	0.1-<1%	sr-megahit-m2	biological	1.065	no	no	266.1	1.79	yes	yes
MOCK2	Chloroflexus_aurantiacus_J-10-fl	GCA_000018865.1	0.200391896634	0.1-<1%	sr-metaspades-m2	biological	1.76	no	no	197.81	3.24	yes	yes
MOCK2	Thermotoga_neapolitana_DSM_4359	GCA_000018945.1	1.58475492482	>=1%	sr-megahit-m2	biological	99.593	yes	yes	16.79	3.4	yes	yes
MOCK2	Thermotoga_neapolitana_DSM_4359	GCA_000018945.1	1.58475492482	>=1%	sr-metaspades-m2	biological	99.517	yes	yes	15.03	3.36	yes	yes
MOCK2	Thermoanaerobacter_pseudethanolicus_ATCC_33223	GCA_000019085.1	2.44651500438	>=1%	sr-megahit-m2	biological	94.688	yes	no	21.55	0.71	yes	yes
MOCK2	Thermoanaerobacter_pseudethanolicus_ATCC_33223	GCA_000019085.1	2.44651500438	>=1%	sr-metaspades-m2	biological	93.841	yes	no	22.36	0.95	yes	yes
MOCK2	Leptothrix_cholodnii_SP-6	GCA_000019785.1	0.0490612485762	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Leptothrix_cholodnii_SP-6	GCA_000019785.1	0.0490612485762	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Akkermansia_muciniphila_ATCC_BAA-835	GCA_000020225.1	0.894682885779	0.1-<1%	sr-megahit-m2	biological	1.924	no	no	280.92	1.95	yes	yes
MOCK2	Akkermansia_muciniphila_ATCC_BAA-835	GCA_000020225.1	0.894682885779	0.1-<1%	sr-metaspades-m2	biological	3.179	no	no	242.47	11.83	yes	yes
MOCK2	Sulfurihydrogenibium_sp._YO3AOP1	GCA_000020325.1	0.6823647612	0.1-<1%	sr-megahit-m2	biological	0.414	no	no	866.82	13.13	yes	yes
MOCK2	Sulfurihydrogenibium_sp._YO3AOP1	GCA_000020325.1	0.6823647612	0.1-<1%	sr-metaspades-m2	biological	0.803	no	no	447.37	27.11	yes	yes
MOCK2	Chlorobium_limicola_DSM_245	GCA_000020465.1	2.28816538364	>=1%	sr-megahit-m2	biological	87.521	no	no	127.43	4.21	yes	yes
MOCK2	Chlorobium_limicola_DSM_245	GCA_000020465.1	2.28816538364	>=1%	sr-metaspades-m2	biological	90.112	yes	no	130.12	5.85	yes	yes
MOCK2	Geobacter_bemidjiensis_Bem	GCA_000020725.1	0.00326547506702	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Geobacter_bemidjiensis_Bem	GCA_000020725.1	0.00326547506702	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Hydrogenobaculum_sp._Y04AAS1	GCA_000020785.1	1.6088215806	>=1%	sr-megahit-m2	biological	15.598	no	no	195.27	4.93	yes	yes
MOCK2	Hydrogenobaculum_sp._Y04AAS1	GCA_000020785.1	1.6088215806	>=1%	sr-metaspades-m2	biological	22.196	no	no	178.03	8.09	yes	yes
MOCK2	Persephonella_marina_EX-H1	GCA_000021565.1	2.76656201486	>=1%	sr-megahit-m2	biological	98.706	yes	no	29.19	0.2	yes	yes
MOCK2	Persephonella_marina_EX-H1	GCA_000021565.1	2.76656201486	>=1%	sr-metaspades-m2	biological	99.015	yes	yes	33.69	1.22	yes	yes
MOCK2	Dictyoglomus_turgidum_DSM_6724	GCA_000021645.1	0.676069042004	0.1-<1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Dictyoglomus_turgidum_DSM_6724	GCA_000021645.1	0.676069042004	0.1-<1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Shewanella_baltica_OS223	GCA_000021665.1	2.50059121157	>=1%	sr-megahit-m2	biological	68.081	no	no	785.29	17.64	yes	yes
MOCK2	Shewanella_baltica_OS223	GCA_000021665.1	2.50059121157	>=1%	sr-metaspades-m2	biological	70.212	no	no	748.13	17.84	yes	yes
MOCK2	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.211953105226	0.1-<1%	sr-megahit-m2	biological	1.264	no	no	279.27	39.9	yes	yes
MOCK2	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.211953105226	0.1-<1%	sr-metaspades-m2	biological	1.374	no	no	202.91	22.27	yes	yes
MOCK2	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.196955769108	0.1-<1%	sr-megahit-m2	biological	0.028	no	no	0	0	yes	yes
MOCK2	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.196955769108	0.1-<1%	sr-metaspades-m2	biological	0.054	no	no	355.71	0	yes	yes
MOCK2	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0337681472835	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0337681472835	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Haloferax_volcanii_DS2	GCA_000025685.1	0.0475885354867	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Haloferax_volcanii_DS2	GCA_000025685.1	0.0475885354867	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.56597935861	>=1%	sr-megahit-m2	biological	99.374	yes	yes	5.84	4.22	yes	yes
MOCK2	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.56597935861	>=1%	sr-metaspades-m2	biological	99.452	yes	yes	10.4	4.56	yes	yes
MOCK2	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0336774945391	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0336774945391	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Pauljensenia_odontolyticus_ATCC_17982	GCA_000154225.1	0.0839823713192	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Pauljensenia_odontolyticus_ATCC_17982	GCA_000154225.1	0.0839823713192	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3258161089	>=1%	sr-megahit-m2	biological	2.632	no	no	444.92	13.44	yes	yes
MOCK2	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3258161089	>=1%	sr-metaspades-m2	biological	3.439	no	no	307.74	16.47	yes	yes
MOCK2	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.08177959763	>=1%	sr-megahit-m2	biological	98.896	yes	no	2.84	1.06	yes	yes
MOCK2	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.08177959763	>=1%	sr-metaspades-m2	biological	98.789	yes	no	9.77	1.55	yes	yes
MOCK2	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.209300991722	0.1-<1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.209300991722	0.1-<1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0521345110267	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0521345110267	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Bordetella_pertussis_RB50	GCA_000195675.1	0.469917354942	0.1-<1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Bordetella_pertussis_RB50	GCA_000195675.1	0.469917354942	0.1-<1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.0267623823271	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.0267623823271	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.29915295465	>=1%	sr-megahit-m2	biological	62.734	no	no	136.17	0.8	yes	yes
MOCK2	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.29915295465	>=1%	sr-metaspades-m2	biological	70.282	no	no	142.81	5.73	yes	yes
MOCK2	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.64677131151	0.1-<1%	sr-megahit-m2	biological	1.657	no	no	223.04	0	yes	yes
MOCK2	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.64677131151	0.1-<1%	sr-metaspades-m2	biological	2.149	no	no	196.71	11.05	yes	yes
MOCK2	Cutibacterium_acnes_ATCC_11828	GCA_000231215.1	0.080934623973	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Cutibacterium_acnes_ATCC_11828	GCA_000231215.1	0.080934623973	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00348468519884	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00348468519884	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0574574048052	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0574574048052	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0462910210915	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0462910210915	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Clostridium_beijerinckii_ATCC_35702	GCA_000767745.1	0.0341356917437	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Clostridium_beijerinckii_ATCC_35702	GCA_000767745.1	0.0341356917437	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Streptococcus_mutans_UA159-FR	GCA_000817065.1	0.0988757967748	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Streptococcus_mutans_UA159-FR	GCA_000817065.1	0.0988757967748	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.07990244325	>=1%	sr-megahit-m2	biological	18.151	no	no	135.04	1.18	yes	yes
MOCK2	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.07990244325	>=1%	sr-metaspades-m2	biological	23.864	no	no	149.47	5.71	yes	yes
MOCK2	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.750347168048	0.1-<1%	sr-megahit-m2	biological	96.664	yes	no	36.02	3.72	yes	yes
MOCK2	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.750347168048	0.1-<1%	sr-metaspades-m2	biological	94.439	yes	no	32.6	4.25	yes	yes
MOCK2	Pseudomonas_aeruginosa_ATCC_9027	GCA_002563335.1	0.0318599789608	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Pseudomonas_aeruginosa_ATCC_9027	GCA_002563335.1	0.0318599789608	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.24613239902	>=1%	sr-megahit-m2	biological	93.569	yes	no	89.54	2.11	yes	yes
MOCK2	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.24613239902	>=1%	sr-metaspades-m2	biological	93.972	yes	no	81.77	5.52	yes	yes
MOCK2	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.76915889795	>=1%	sr-megahit-m2	biological	60.067	no	no	108.37	1.45	yes	yes
MOCK2	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.76915889795	>=1%	sr-metaspades-m2	biological	67.428	no	no	116.01	6.87	yes	yes
MOCK1+MOCK2	Escherichia_coli_K-12_MG1655	GCA_000005845.2	0.0216290805445	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Escherichia_coli_K-12_MG1655	GCA_000005845.2	0.0216290805445	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Halobacterium_salinarum_NRC-1	GCA_000006805.1	2.51439204011	>=1%	sr-megahit-co	biological	90.616	yes	no	82.23	1.33	yes	yes
MOCK1+MOCK2	Halobacterium_salinarum_NRC-1	GCA_000006805.1	2.51439204011	>=1%	sr-metaspades-co	biological	90.107	yes	no	67.19	2.07	yes	yes
MOCK1+MOCK2	Chlorobaculum_tepidum_TLS	GCA_000006985.1	0.241562256231	0.1-<1%	sr-megahit-co	biological	81.219	no	no	117.71	1.6	yes	yes
MOCK1+MOCK2	Chlorobaculum_tepidum_TLS	GCA_000006985.1	0.241562256231	0.1-<1%	sr-metaspades-co	biological	85.692	no	no	121.63	5.09	yes	yes
MOCK1+MOCK2	Methanopyrus_kandleri_AV19	GCA_000007185.1	0.208720484754	0.1-<1%	sr-megahit-co	biological	16.498	no	no	199.84	1.79	yes	yes
MOCK1+MOCK2	Methanopyrus_kandleri_AV19	GCA_000007185.1	0.208720484754	0.1-<1%	sr-metaspades-co	biological	22.541	no	no	225.96	9.96	yes	yes
MOCK1+MOCK2	Pyrobaculum_aerophilum_IM2	GCA_000007225.1	0.227405497614	0.1-<1%	sr-megahit-co	biological	0.046	no	no	1548.89	193.61	yes	yes
MOCK1+MOCK2	Pyrobaculum_aerophilum_IM2	GCA_000007225.1	0.227405497614	0.1-<1%	sr-metaspades-co	biological	0	no	no	NA	NA	yes	no
MOCK1+MOCK2	Streptococcus_agalactiae_sv._V_V_2603V_R	GCA_000007265.1	0.0464624693178	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Streptococcus_agalactiae_sv._V_V_2603V_R	GCA_000007265.1	0.0464624693178	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Pyrococcus_furiosus_DSM_3638	GCA_000007305.1	0.398994315839	0.1-<1%	sr-megahit-co	biological	0.052	no	no	101.73	0	yes	yes
MOCK1+MOCK2	Pyrococcus_furiosus_DSM_3638	GCA_000007305.1	0.398994315839	0.1-<1%	sr-metaspades-co	biological	0.052	no	no	0	0	yes	yes
MOCK1+MOCK2	Methanosarcina_acetivorans_C2A	GCA_000007345.1	0.175743259595	0.1-<1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Methanosarcina_acetivorans_C2A	GCA_000007345.1	0.175743259595	0.1-<1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Pseudomonas_putida_KT2440	GCA_000007565.2	1.47201786426	>=1%	sr-megahit-co	biological	48.981	no	no	189.98	2.7	yes	yes
MOCK1+MOCK2	Pseudomonas_putida_KT2440	GCA_000007565.2	1.47201786426	>=1%	sr-metaspades-co	biological	56.635	no	no	173.65	9.2	yes	yes
MOCK1+MOCK2	Staphylococcus_epidermidis_ATCC_12228	GCA_000007645.1	0.0392027084869	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Staphylococcus_epidermidis_ATCC_12228	GCA_000007645.1	0.0392027084869	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Geobacter_sulfurreducens_PCA	GCA_000007985.2	0.583022359772	0.1-<1%	sr-megahit-co	biological	4.176	no	no	222.88	0.63	yes	yes
MOCK1+MOCK2	Geobacter_sulfurreducens_PCA	GCA_000007985.2	0.583022359772	0.1-<1%	sr-metaspades-co	biological	5.571	no	no	196.97	8.48	yes	yes
MOCK1+MOCK2	Bacillus_cereus_ATCC_10987	GCA_000008005.1	0.0185506346999	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Bacillus_cereus_ATCC_10987	GCA_000008005.1	0.0185506346999	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Nanoarchaeum_equitans_Kin4-M	GCA_000008085.1	0.948900767465	0.1-<1%	sr-megahit-co	biological	89.523	no	no	34.12	0.45	yes	yes
MOCK1+MOCK2	Nanoarchaeum_equitans_Kin4-M	GCA_000008085.1	0.948900767465	0.1-<1%	sr-metaspades-co	biological	91.386	yes	no	30.54	2.01	yes	yes
MOCK1+MOCK2	Treponema_denticola_ATCC_35405	GCA_000008185.1	1.25850486228	>=1%	sr-megahit-co	biological	19.794	no	no	185.38	1.24	yes	yes
MOCK1+MOCK2	Treponema_denticola_ATCC_35405	GCA_000008185.1	1.25850486228	>=1%	sr-metaspades-co	biological	25.939	no	no	187.45	8.82	yes	yes
MOCK1+MOCK2	Helicobacter_pylori_ATCC_700392	GCA_000008525.1	0.0604571889919	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Helicobacter_pylori_ATCC_700392	GCA_000008525.1	0.0604571889919	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Deinococcus_radiodurans_R1	GCA_000008565.1	0.64555310295	0.1-<1%	sr-megahit-co	biological	0.515	no	no	277.63	0	yes	yes
MOCK1+MOCK2	Deinococcus_radiodurans_R1	GCA_000008565.1	0.64555310295	0.1-<1%	sr-metaspades-co	biological	0.705	no	no	258.75	8.63	yes	yes
MOCK1+MOCK2	Archaeoglobus_fulgidus_DSM_4304	GCA_000008665.1	1.16000918119	>=1%	sr-megahit-co	biological	9.811	no	no	191.79	8.89	yes	yes
